PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
32233563,,Effect of delay in diagnosis on transmission of COVID-19.,"Rong XM, Yang L, Chu HD, Fan M.",Math Biosci Eng. 2020 Mar 11;17(3):2725-2740. doi: 10.3934/mbe.2020149.,Rong,Mathematical biosciences and engineering : MBE,2020,2020/04/03,,,10.3934/mbe.2020149,"The outbreak of COVID-19 caused by SARS-CoV-2 in Wuhan and other cities of China is a growing global concern. Delay in diagnosis and limited hospital resources lead to a rapid spread of COVID-19. In this study, we investigate the effect of delay in diagnosis on the disease transmission with a new formulated dynamic model. Sensitivity analyses and numerical simulations reveal that, improving the proportion of timely diagnosis and shortening the waiting time for diagnosis can not eliminate COVID-19 but can effectively decrease the basic reproduction number, significantly reduce the transmission risk, and effectively prevent the endemic of COVID-19, e.g., shorten the peak time and reduce the peak value of new confirmed cases and new infection, decrease the cumulative number of confirmed cases and total infection. More rigorous prevention measures and better treatment of patients are needed to control its further spread, e.g., increasing available hospital beds, shortening the period from symptom onset to isolation of patients, quarantining and isolating the suspected cases as well as all confirmed patients.",COVID-19; delay in diagnosis; dynamic model; hospital resources,title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review because it explicitly investigates COVID-19 and directly discusses the basic reproduction number. It appears to be a primary modeling analysis grounded in a real-world outbreak context, though the abstract does not clearly specify a directly observed human dataset.",4,The title and abstract explicitly focus on COVID-19 and mention SARS-CoV-2 as the cause. The disease is the central subject of the study.,3,"The study concerns transmission, diagnosis, isolation, and confirmed cases of COVID-19 in affected cities, implying human populations. However, the abstract does not directly describe a specific human cohort.",3,"The abstract refers to Wuhan and other cities of China, providing a real-world geographic context. The work appears motivated by field conditions such as hospital resources and diagnosis delays.",3,"The abstract describes a newly formulated dynamic model with sensitivity analyses and numerical simulations, indicating a primary analytical study. However, it does not clearly report collection of original observational data.",4,The abstract explicitly states that timely diagnosis and shorter waiting time can decrease the basic reproduction number. This directly matches the target parameter of interest.,,,
32626719,,Spread and Impact of COVID-19 in China: A Systematic Review and Synthesis of Predictions From Transmission-Dynamic Models.,"Lin YF, Duan Q, Zhou Y, Yuan T, Li P, Fitzpatrick T, Fu L, Feng A, Luo G, Zhan Y, Liang B, Fan S, Lu Y, Wang B, Wang Z, Zhao H, Gao Y, Li M, Chen D, Chen X, Ao Y, Li L, Cai W, Du X, Shu Y, Zou H.",Front Med (Lausanne). 2020 Jun 18;7:321. doi: 10.3389/fmed.2020.00321. eCollection 2020.,Lin,Frontiers in medicine,2020,2020/07/07,PMC7314927,,10.3389/fmed.2020.00321,"Background: Coronavirus disease 2019 (COVID-19) was first identified in Wuhan, China, in December 2019 and quickly spread throughout China and the rest of the world. Many mathematical models have been developed to understand and predict the infectiousness of COVID-19. We aim to summarize these models to inform efforts to manage the current outbreak. Methods: We searched PubMed, Web of science, EMBASE, bioRxiv, medRxiv, arXiv, Preprints, and National Knowledge Infrastructure (Chinese database) for relevant studies published between 1 December 2019 and 21 February 2020. References were screened for additional publications. Crucial indicators were extracted and analysed. We also built a mathematical model for the evolution of the epidemic in Wuhan that synthesised extracted indicators. Results: Fifty-two articles involving 75 mathematical or statistical models were included in our systematic review. The overall median basic reproduction number (R0) was 3.77 [interquartile range (IQR) 2.78-5.13], which dropped to a controlled reproduction number (Rc) of 1.88 (IQR 1.41-2.24) after city lockdown. The median incubation and infectious periods were 5.90 (IQR 4.78-6.25) and 9.94 (IQR 3.93-13.50) days, respectively. The median case-fatality rate (CFR) was 2.9% (IQR 2.3-5.4%). Our mathematical model showed that, in Wuhan, the peak time of infection is likely to be March 2020 with a median size of 98,333 infected cases (range 55,225-188,284). The earliest elimination of ongoing transmission is likely to be achieved around 7 May 2020. Conclusions: Our analysis found a sustained Rc and prolonged incubation/ infectious periods, suggesting COVID-19 is highly infectious. Although interventions in China have been effective in controlling secondary transmission, sustained global efforts are needed to contain an emerging pandemic. Alternative interventions can be explored using modelling studies to better inform policymaking as the outbreak continues.",fatality; incubation; infectious period; mathematical model; the reproduction number,title_abstract,strict,possible_candidate,3,"This paper is highly relevant to the review question because it explicitly addresses COVID-19 and directly reports R0 in a real-world setting. However, the article is mainly a systematic review and synthesis rather than a clearly primary empirical study, which lowers its originality score at title/abstract screening.",4,"The title and abstract explicitly focus on COVID-19/Coronavirus disease 2019 throughout, including spread in China and transmission dynamics.",3,"The study concerns epidemic spread, cases, and transmission in Wuhan/China, indicating human populations, though no individual-level population description is given.",4,"The abstract is grounded in real-world geographic settings, especially Wuhan and China, and discusses epidemic dynamics before and after city lockdown.",2,"It is explicitly a systematic review and synthesis, which is not primarily original empirical data; however, the authors also report building a mathematical model synthesizing extracted indicators.",4,"The abstract explicitly reports the basic reproduction number (R0), including an overall median R0 of 3.77, making the target parameter central.",,,
32664866,,"Early epidemiological assessment of the transmission potential and virulence of coronavirus disease 2019 (COVID-19) in Wuhan City, China, January-February, 2020.","Mizumoto K, Kagaya K, Chowell G.",BMC Med. 2020 Jul 15;18(1):217. doi: 10.1186/s12916-020-01691-x.,Mizumoto,BMC medicine,2020,2020/07/16,PMC7360469,,10.1186/s12916-020-01691-x,"BACKGROUND: Since the first cluster of cases was identified in Wuhan City, China, in December 2019, coronavirus disease 2019 (COVID-19) rapidly spreads globally. Scientists have made strides in estimating key transmission and epidemiological parameters. In particular, accumulating evidence points to a substantial fraction of asymptomatic or subclinical infections, which influences our understanding of the transmission potential and severity of this emerging disease. In this study, we derive estimates of the transmissibility and virulence of COVID-19 in Wuhan City, China, by reconstructing the underlying transmission dynamics using multiple data sources. METHODS: We employ statistical methods and publicly available epidemiological datasets to jointly derive estimates of transmissibility and severity associated with the novel coronavirus. For this purpose, the daily series of laboratory-confirmed COVID-19 cases and deaths in Wuhan City together with epidemiological data of Japanese repatriated from Wuhan City on board government-chartered flights were integrated into our analysis. RESULTS: Our posterior estimates of basic reproduction number (R) in Wuhan City, China, in 2019-2020 reached values at 3.49 (95% CrI 3.39-3.62) with a mean serial interval of 6.0 days, and the enhanced public health intervention after January 23 in 2020 was associated with a significantly reduced R at 0.84 (95% CrI 0.81-0.88), with the total number of infections (i.e., cumulative infections) estimated at 1,906,634 (95% CrI 1,373,500-2,651,124) in Wuhan City, elevating the overall proportion of infected individuals to 19.1% (95% CrI 13.5-26.6%). We also estimated the most recent crude infection fatality ratio (IFR) and time-delay adjusted IFR at 0.04% (95% CrI 0.03-0.06%) and 0.12% (95% CrI 0.08-0.17%), respectively, estimates that are substantially smaller than the crude CFR estimated at 4.06%. CONCLUSIONS: We have estimated key epidemiological parameters of the transmissibility and virulence of COVID-19 in Wuhan, China, during January-February 2020 using an ecological modeling approach that is suitable to infer epidemiological parameters with quantified uncertainty from partial observations collected by surveillance systems. Our estimate of time-delay adjusted IFR falls in the range of the median IFR estimates based on multiple serological studies conducted in several areas of the world.",COVID-19; China; Epidemic; Statistical model; Transmissibility,title_abstract,strict,strong_candidate,4,"This paper is highly relevant to the review because it explicitly studies COVID-19 transmission in a human population using real-world data from Wuhan and reports original model-based estimates. Crucially, the abstract directly provides a basic reproduction number estimate, making the target parameter central to the study.",4,The title and abstract explicitly focus on coronavirus disease 2019 (COVID-19) and the novel coronavirus in Wuhan.,4,"The study analyzes human epidemiological data, including confirmed COVID-19 cases, deaths, and Japanese repatriates from Wuhan.",4,"The analysis is set in a real-world geographic context, specifically Wuhan City, China, during January-February 2020.",4,The abstract describes a primary statistical analysis using multiple publicly available epidemiological datasets and reports original estimates.,4,"The results explicitly report the basic reproduction number, with an estimate of R at 3.49 and post-intervention R at 0.84.",,,
32327608,,Spread and dynamics of the COVID-19 epidemic in Italy: Effects of emergency containment measures.,"Gatto M, Bertuzzo E, Mari L, Miccoli S, Carraro L, Casagrandi R, Rinaldo A.",Proc Natl Acad Sci U S A. 2020 May 12;117(19):10484-10491. doi: 10.1073/pnas.2004978117. Epub 2020 Apr 23.,Gatto,Proceedings of the National Academy of Sciences of the United States of America,2020,2020/04/25,PMC7229754,,10.1073/pnas.2004978117,"The spread of coronavirus disease 2019 (COVID-19) in Italy prompted drastic measures for transmission containment. We examine the effects of these interventions, based on modeling of the unfolding epidemic. We test modeling options of the spatially explicit type, suggested by the wave of infections spreading from the initial foci to the rest of Italy. We estimate parameters of a metacommunity Susceptible-Exposed-Infected-Recovered (SEIR)-like transmission model that includes a network of 107 provinces connected by mobility at high resolution, and the critical contribution of presymptomatic and asymptomatic transmission. We estimate a generalized reproduction number ([Formula: see text] = 3.60 [3.49 to 3.84]), the spectral radius of a suitable next-generation matrix that measures the potential spread in the absence of containment interventions. The model includes the implementation of progressive restrictions after the first case confirmed in Italy (February 21, 2020) and runs until March 25, 2020. We account for uncertainty in epidemiological reporting, and time dependence of human mobility matrices and awareness-dependent exposure probabilities. We draw scenarios of different containment measures and their impact. Results suggest that the sequence of restrictions posed to mobility and human-to-human interactions have reduced transmission by 45% (42 to 49%). Averted hospitalizations are measured by running scenarios obtained by selectively relaxing the imposed restrictions and total about 200,000 individuals (as of March 25, 2020). Although a number of assumptions need to be reexamined, like age structure in social mixing patterns and in the distribution of mobility, hospitalization, and fatality, we conclude that verifiable evidence exists to support the planning of emergency measures.",SARS-CoV-2; SEIR models; disease outbreak scenarios; social contact restrictions; spatially explicit epidemiology,title_abstract,strict,strong_candidate,4,"This study is highly relevant because it explicitly addresses COVID-19 transmission in human populations in Italy and reports an R0 estimate directly in the abstract. It appears to be an original spatially explicit modeling analysis grounded in real-world epidemic and mobility data, making it strongly aligned with the review question.",4,"The title and abstract explicitly study the COVID-19 epidemic, stating 'coronavirus disease 2019 (COVID-19)' and keywords include 'SARS-CoV-2'.",4,"The study models transmission in human populations across 107 Italian provinces, including human mobility and human-to-human interactions.",4,"The work is set in a real-world geographic context in Italy, using spatially explicit data across 107 provinces and intervention timing tied to actual events.",3,"The abstract reports a primary modeling analysis with estimated parameters and scenario results based on epidemic data and mobility networks, indicating original empirical analysis.",4,The abstract explicitly reports a reproduction number estimate: 'R0 = 3.60 [3.49 to 3.84]' as a central model output.,,,
32795959,,Extraction-free SARS-CoV-2 detection by rapid RT-qPCR universal for all primary respiratory materials.,"Lübke N, Senff T, Scherger S, Hauka S, Andrée M, Adams O, Timm J, Walker A.",J Clin Virol. 2020 Sep;130:104579. doi: 10.1016/j.jcv.2020.104579. Epub 2020 Aug 5.,Lübke,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,2020,2020/08/16,PMC7405857,,10.1016/j.jcv.2020.104579,"BACKGROUND: Fast and reliable detection of SARS-CoV-2 is crucial for efficient control of the COVID-19 pandemic. Due to the high demand for SARS-CoV-2 testing there is a worldwide shortage of RNA extraction reagents. Therefore, extraction-free RT-qPCR protocols are urgently needed. OBJECTIVES: To establish a rapid RT-qPCR protocol for the detection of SARS-CoV-2 without the need of RNA extraction suitable for all respiratory materials. MATERIAL AND METHODS: Different SARS-CoV-2 positive respiratory materials from our routine laboratory were used as crude material after heat inactivation in direct RT-qPCR with the PrimeDirect™ Probe RT-qPCR Mix (TaKaRa). SARS-CoV-2 was detected using novel primers targeted to the E-gene. RESULTS: The protocol for the detection of SARS-CoV-2 in crude material used a prepared frozen-PCR mix with optimized primers and 5 μl of fresh, undiluted and pre-analytically heat inactivated respiratory material. For validation, 91 respiratory samples were analyzed in direct comparison to classical RNA-based RT-qPCR. Overall 81.3 % of the samples were detected in both assays with a strong correlation between both Ct values (r = 0.8492, p < 0.0001). The SARS-CoV-2 detection rate by direct RT-qPCR was 95.8 % for Ct values <35. All negative samples were characterized by low viral loads (Ct >35) and/or long storage times before sample processing. CONCLUSION: Direct RT-qPCR is a suitable alternative to classical RNA RT-qPCR, provided that only fresh samples (storage <1 week) are used. RNA extraction should be considered if samples have longer storage times or if PCR inhibition is observed. In summary, this protocol is fast, inexpensive and suitable for all respiratory materials.",COVID-19; Crude specimen; Direct RT-qPCR; No RNA extraction; Respiratory materials; SARS-CoV-2,title_abstract,strict,unlikely_candidate,3,"This is clearly an original SARS-CoV-2 study using human respiratory specimens in a practical laboratory context. However, it is not relevant to the target parameter because it addresses diagnostic detection performance rather than reporting or estimating the basic reproduction number (R0).",4,The title and abstract explicitly focus on SARS-CoV-2 detection and mention the COVID-19 pandemic throughout.,3,"The study uses primary respiratory materials and 91 respiratory samples from routine laboratory testing, implying human clinical specimens.",2,"The work is based on routine laboratory samples, indicating a real-world setting, but no specific geographic location or field context is stated.",4,The abstract reports original experimental validation data comparing direct RT-qPCR with classical RNA-based RT-qPCR in 91 samples.,0,"The title and abstract do not mention basic reproduction number, R0, R naught, or reproduction number; the focus is diagnostic assay performance.",,,
32057211,,[An update on the epidemiological characteristics of novel coronavirus pneumonia (COVID-19)].,Special Expert Group for Control of the Epidemic of Novel Coronavirus Pneumonia of the Chinese Preventive Medicine Association.,Zhonghua Liu Xing Bing Xue Za Zhi. 2020 Feb 10;41(2):139-144. doi: 10.3760/cma.j.issn.0254-6450.2020.02.002.,Special Expert Group for Control of the Epidemic of Novel Coronavirus Pneumonia of the Chinese Preventive Medicine Association,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,2020,2020/02/15,,,10.3760/cma.j.issn.0254-6450.2020.02.002,"Through literature review and group discussion, Special Expert Group for Control of the Epidemic of Novel Coronavirus Pneumonia of the Chinese Preventive Medicine Association formulated an update on the epidemiological characteristics of novel coronavirus pneumonia (NCP). The initial source of the 2019 novel coronavirus (2019-nCoV) was the Huanan seafood market in Wuhan, Hubei province, China, with pangolins as a potential animal host. Currently the main source of infection is NCP patients, and asymptomatic carriers may also be infectious. The virus is believed transmitted mostly via droplets or contact. People are all generally susceptible to the virus. The average incubation period was 5.2 days, and the basic reproductive number R(0) was 2.2 at the onset of the outbreak. Most NCP patients were clinically mild cases. The case fatality rate was 2.38%, and elderly men with underlying diseases were at a higher risk of death. Strategies for prevention and control of NCP include improving epidemic surveillance, quarantining the source of infection, speeding up the diagnosis of suspected cases, optimizing the management of close contacts, tightening prevention and control of cluster outbreaks and hospital infection, preventing possible rebound of the epidemic after people return to work from the Chinese Spring Festival holiday, and strengthening community prevention and control.",Characteristics; Corona virus disease 2019 (COVID-19); Epidemiology; Novel coronavirus pneumonia,title_abstract,strict,unlikely_candidate,3,"This paper is highly relevant to COVID-19 and explicitly reports an R0 estimate in a human, real-world epidemic context. However, the abstract indicates it is based on literature review and expert discussion rather than clearly presenting original empirical analysis, which lowers its overall relevance for primary evidence screening.",4,"The title and abstract explicitly focus on novel coronavirus pneumonia/COVID-19 (2019-nCoV, NCP, COVID-19). This is the central topic of the paper.",4,"The abstract discusses infected patients, asymptomatic carriers, susceptibility in people, case fatality, and prevention in communities, indicating a human population focus.",4,"The study is grounded in a real-world outbreak context, explicitly mentioning Wuhan, Hubei province, China, and epidemic control measures in the field.",1,"The abstract states the update was formulated through literature review and group discussion, suggesting a synthesized expert update rather than clearly reported primary empirical data.",4,"The abstract explicitly reports the basic reproductive number, stating that 'the basic reproductive number R(0) was 2.2 at the onset of the outbreak.'",,,
32970786,,Global convergence of COVID-19 basic reproduction number and estimation from early-time SIR dynamics.,"Katul GG, Mrad A, Bonetti S, Manoli G, Parolari AJ.",PLoS One. 2020 Sep 24;15(9):e0239800. doi: 10.1371/journal.pone.0239800. eCollection 2020.,Katul,PloS one,2020,2020/09/24,PMC7514051,,10.1371/journal.pone.0239800,"The SIR ('susceptible-infectious-recovered') formulation is used to uncover the generic spread mechanisms observed by COVID-19 dynamics globally, especially in the early phases of infectious spread. During this early period, potential controls were not effectively put in place or enforced in many countries. Hence, the early phases of COVID-19 spread in countries where controls were weak offer a unique perspective on the ensemble-behavior of COVID-19 basic reproduction number Ro inferred from SIR formulation. The work here shows that there is global convergence (i.e., across many nations) to an uncontrolled Ro = 4.5 that describes the early time spread of COVID-19. This value is in agreement with independent estimates from other sources reviewed here and adds to the growing consensus that the early estimate of Ro = 2.2 adopted by the World Health Organization is low. A reconciliation between power-law and exponential growth predictions is also featured within the confines of the SIR formulation. The effects of testing ramp-up and the role of 'super-spreaders' on the inference of Ro are analyzed using idealized scenarios. Implications for evaluating potential control strategies from this uncontrolled Ro are briefly discussed in the context of the maximum possible infected fraction of the population (needed to assess health care capacity) and mortality (especially in the USA given diverging projections). Model results indicate that if intervention measures still result in Ro > 2.7 within 44 days after first infection, intervention is unlikely to be effective in general for COVID-19.","[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Communicable Disease Control; [MeSH] Coronavirus Infections; [MeSH] Forecasting; [MeSH] Humans; [MeSH] Models, Statistical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2",title_abstract,strict,strong_candidate,4,"This paper is highly aligned with the review question because it explicitly studies COVID-19 and directly estimates the basic reproduction number from early epidemic dynamics across countries. It uses a real-world human population context and reports a primary analytical estimate of R0, though the evidence is model-based.",4,"The title and abstract explicitly focus on COVID-19, and keywords include COVID-19 and SARS-CoV-2.",4,"The study concerns spread in countries and across many nations, indicating human populations; keywords also include Humans.",4,"The abstract explicitly analyzes early COVID-19 spread across many countries/nations, giving a clear real-world geographic context.",3,"The abstract presents a primary SIR-based analysis estimating uncontrolled R0 = 4.5 from early epidemic dynamics, although it is model-based rather than direct observational reporting.",4,"The title and abstract explicitly center on the COVID-19 basic reproduction number, repeatedly reporting and interpreting R0/Ro estimates.",,,
32963585,,Controlling the Spread of COVID-19: Optimal Control Analysis.,"Madubueze CE, Dachollom S, Onwubuya IO.",Comput Math Methods Med. 2020 Sep 17;2020:6862516. doi: 10.1155/2020/6862516. eCollection 2020.,Madubueze,Computational and mathematical methods in medicine,2020,2020/09/23,PMC7499329,,10.1155/2020/6862516,"Coronavirus disease 2019 (COVID-19) is a disease caused by severe acute respiratory syndrome coronavirus 2 (SARS CoV-2). It was declared on March 11, 2020, by the World Health Organization as pandemic disease. The disease has neither approved medicine nor vaccine and has made governments and scholars search for drastic measures in combating the pandemic. Regrettably, the spread of the virus and mortality due to COVID-19 has continued to increase daily. Hence, it is imperative to control the spread of the disease particularly using nonpharmacological strategies such as quarantine, isolation, and public health education. This work studied the effect of these different control strategies as time-dependent interventions using mathematical modeling and optimal control approach to ascertain their contributions in the dynamic transmission of COVID-19. The model was proven to have an invariant region and was well-posed. The basic reproduction number and effective reproduction numbers were computed with and without interventions, respectively, and were used to carry out the sensitivity analysis that identified the critical parameters contributing to the spread of COVID-19. The optimal control analysis was carried out using the Pontryagin's maximum principle to figure out the optimal strategy necessary to curtail the disease. The findings of the optimal control analysis and numerical simulations revealed that time-dependent interventions reduced the number of exposed and infected individuals compared to time-independent interventions. These interventions were time-bound and best implemented within the first 100 days of the outbreak. Again, the combined implementation of only two of these interventions produced a good result in reducing infection in the population. While, the combined implementation of all three interventions performed better, even though zero infection was not achieved in the population. This implied that multiple interventions need to be deployed early in order to reduce the virus to the barest minimum.","[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Computer Simulation; [MeSH] Coronavirus Infections; [MeSH] Health Education; [MeSH] Humans; [MeSH] Mathematical Concepts; [MeSH] Models, Biological; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Public Health; [MeSH] Quarantine; [MeSH] SARS-CoV-2",title_abstract,strict,unlikely_candidate,4,"This study is strongly relevant to COVID-19 and explicitly computes the basic reproduction number, which aligns closely with the review question. Its main limitation is that it appears to be a general mathematical modeling and simulation paper without a clear real-world geographic setting or explicit empirical data source in the abstract.",4,The title and abstract explicitly focus on COVID-19 and SARS-CoV-2 throughout. Disease relevance is central to the study.,3,"The abstract discusses reducing infection in the population and public health interventions, indicating a human population context. However, no specific human cohort or patient sample is described.",1,The abstract does not name any real-world geographic setting or field location. The work appears to be a general mathematical modeling study rather than place-specific analysis.,3,"The study presents a mathematical model, computes reproduction numbers, performs sensitivity analysis, and reports optimal control simulation findings. This is primary analytical work, though it does not clearly report empirical observed data.",4,The abstract explicitly states that the basic reproduction number and effective reproduction numbers were computed. This parameter is directly reported and used in the analysis.,,,
32473049,,"Estimation of the serial interval and basic reproduction number of COVID-19 in Qom, Iran, and three other countries: A data-driven analysis in the early phase of the outbreak.","Aghaali M, Kolifarhood G, Nikbakht R, Saadati HM, Hashemi Nazari SS.",Transbound Emerg Dis. 2020 Nov;67(6):2860-2868. doi: 10.1111/tbed.13656. Epub 2020 Jun 16.,Aghaali,Transboundary and emerging diseases,2020,2020/05/31,PMC7300937,,10.1111/tbed.13656,"The outbreak of COVID-19 was first reported from China, and on 19 February 2020, the first case was confirmed in Qom, Iran. The basic reproduction number (R0 ) of infection is variable in different populations and periods. This study aimed to estimate the R0 of COVID-19 in Qom, Iran, and compare it with that in other countries. For estimation of the serial interval, we used data of the 51 confirmed cases of COVID-19 and their 318 close contacts in Qom, Iran. The number of confirmed cases daily in the early phase of the outbreak and estimated serial interval were used for R0 estimation. We used the time-varying method as a method with the least bias to estimate R0 in Qom, Iran, and in China, Italy and South Korea. The serial interval was estimated with a gamma distribution, a mean of 4.55 days and a standard deviation of 3.30 days for the COVID-19 epidemic based on Qom data. The R0 in this study was estimated to be between 2 and 3 in Qom. Of the four countries studied, the lowest R0 was estimated in South Korea (1.5-2) and the highest in Iran (4-5). Sensitivity analyses demonstrated that R0 is sensitive to the applied mean generation time. To the best of the authors' knowledge, this study is the first to estimate R0 in Qom. To control the epidemic, the reproduction number should be reduced by decreasing the contact rate, decreasing the transmission probability and decreasing the duration of the infectious period.",COVID-19; Coronavirus Infections; basic reproduction number; disease outbreaks; pandemics,title_abstract,strict,strong_candidate,4,This paper is highly aligned with the review question because it explicitly studies COVID-19 and directly estimates the basic reproduction number (R0). It uses original human outbreak data from real-world settings and reports R0 estimates as a main outcome.,4,"The title, keywords, and abstract explicitly focus on COVID-19. The study centrally investigates the COVID-19 outbreak.",4,"The abstract uses confirmed COVID-19 cases and 318 close contacts in Qom, indicating a human population study. It is not animal or in vitro research.",4,"The study is set in real-world geographic locations, especially Qom, Iran, with comparisons to China, Italy, and South Korea. It uses outbreak data from these settings.",4,"The abstract reports original data and primary analysis, including 51 confirmed cases, 318 contacts, daily case counts, and estimation of serial interval and R0. This is not a review or commentary.",4,"The title and abstract explicitly state estimation of the basic reproduction number (R0), which is the target parameter. Reporting R0 is a central aim of the study.",,,
32832038,,ACE2 enhance viral infection or viral infection aggravate the underlying diseases.,"Teng S, Tang Q.",Comput Struct Biotechnol J. 2020 Aug 6;18:2100-2106. doi: 10.1016/j.csbj.2020.08.002. eCollection 2020.,Teng,Computational and structural biotechnology journal,2020,2020/08/25,PMC7409731,,10.1016/j.csbj.2020.08.002,"ACE2 plays a critical role in SARS-CoV-2 infection to cause COVID-19 and SARS-CoV-2 spike protein binds to ACE2 and probably functionally inhibits ACE2 to aggravate the underlying diseases of COVID-19. The important factors that affect the severity and fatality of COVID-19 include patients' underlying diseases and ages. Therefore, particular care to the patients with underlying diseases is needed during the treatment of COVID-19 patients.","ACE2, Angiotensin converting enzyme 2; ACEI, ACE inhibitor; Angiotensin converting enzyme 2; COVID-19, Coronavirus Infectious Disease-19; CVD, cardiovascular disease; Coronavirus Infectious Disease-19; Health disparity; PAH, pulmonary artery hypertension; R0, Reproductive number; RAS, Renin-angiotensin system; RBD, Receptor binding domain; S, Spike: TMPRSS2, Transmembrane protease, serine 2; SARS-CoV-2, Severe Acute Respiratory Syndrome Coronavirus −2 SARS-CoV-2, Middle East Respiratory Syndrome 2: MERS-2; SNP, Single Nucleotide Polymorphism; Severe Acute Respiratory Syndrome Coronavirus −2; Single Nucleotide Polymorphism; Underlying diseases",title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19/SARS-CoV-2 in human patients, but it does not provide geographic context and appears unlikely to report original empirical findings from the abstract alone. Most importantly, the target parameter is not explicitly analyzed in the title or abstract, so relevance to estimating COVID-19 R0 is weak.",4,The abstract explicitly discusses SARS-CoV-2 infection causing COVID-19 and focuses on ACE2 in COVID-19 pathogenesis and severity.,3,"The abstract refers to COVID-19 patients, underlying diseases, ages, and treatment, indicating a human clinical population.",0,"No real-world geographic setting, field site, or location-specific context is mentioned in the title, abstract, or keywords.",1,"The abstract is written as a general explanatory discussion and does not describe original data, sample collection, or primary empirical analysis.",1,"Although the keywords include ""R0,"" the title and abstract do not explicitly report or analyze the basic reproduction number or reproduction number.",,,
32125128,✓,"[Estimating the basic reproduction number of COVID-19 in Wuhan, China].","Wang Y, You XY, Wang YJ, Peng LP, Du ZC, Gilmour S, Yoneoka D, Gu J, Hao C, Hao YT, Li JH.",Zhonghua Liu Xing Bing Xue Za Zhi. 2020 Apr 10;41(4):476-479. doi: 10.3760/cma.j.cn112338-20200210-00086.,Wang,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,2020,2020/03/04,,,10.3760/cma.j.cn112338-20200210-00086,"Objective: The number of confirmed and suspected cases of the COVID-19 in Hubei province is still increasing. However, the estimations of the basic reproduction number of COVID-19 varied greatly across studies. The objectives of this study are 1) to estimate the basic reproduction number (R(0)) of COVID-19 reflecting the infectiousness of the virus and 2) to assess the effectiveness of a range of controlling intervention. Methods: The reported number of daily confirmed cases from January 17 to February 8, 2020 in Hubei province were collected and used for model fit. Four methods, the exponential growth (EG), maximum likelihood estimation (ML), sequential Bayesian method (SB) and time dependent reproduction numbers (TD), were applied to estimate the R(0). Results: Among the four methods, the EG method fitted the data best. The estimated R(0) was 3.49 (95%CI: 3.42-3.58) by using EG method. The R(0) was estimated to be 2.95 (95%CI: 2.86-3.03) after taking control measures. Conclusions: In the early stage of the epidemic, it is appropriate to estimate R(0) using the EG method. Meanwhile, timely and effective control measures were warranted to further reduce the spread of COVID-19.",Basic reproduction number; COVID-19; Transmission rate,title_abstract,strict,strong_candidate,4,This study is highly aligned with the review question because it explicitly estimates the basic reproduction number of COVID-19 using observed epidemic data from Hubei/Wuhan. It is a human population study in a real geographic setting and reports original primary analysis with direct numerical R0 estimates.,4,"The title and abstract explicitly focus on COVID-19, including repeated mention of 'COVID-19' and its transmission.",4,"The study uses reported confirmed cases in Hubei province, indicating a human population-level epidemic analysis.",4,"A real-world geographic setting is explicit: Wuhan/ Hubei province, China, using daily case counts from a defined time period.",4,The abstract reports primary analysis of daily confirmed case data and applies multiple estimation methods to derive R0.,4,The target parameter is explicit and central: the study aims to estimate the basic reproduction number (R0) of COVID-19 and reports numerical estimates.,,,
