PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
32593741,,Diagnostic strategies for SARS-CoV-2 infection and interpretation of microbiological results.,"Caruana G, Croxatto A, Coste AT, Opota O, Lamoth F, Jaton K, Greub G.",Clin Microbiol Infect. 2020 Sep;26(9):1178-1182. doi: 10.1016/j.cmi.2020.06.019. Epub 2020 Jun 25.,Caruana,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2020,2020/06/29,PMC7315992,,10.1016/j.cmi.2020.06.019,"BACKGROUND: To face the current COVID-19 pandemic, diagnostic tools are essential. It is recommended to use real-time RT-PCR for RNA viruses in order (a) to perform a rapid and accurate diagnostic, (b) to guide patient care and management and (c) to guide epidemiological strategies. Further studies are warranted to define the role of serological diagnosis and a possible correlation between serological response and prognosis. OBJECTIVES: The aim was to guide clinical microbiologists in the use of these diagnostic tests and clinicians in the interpretation of their results. SOURCES: A search of literature was performed through PubMed and Google Scholar using the keywords SARS-CoV-2, SARS-CoV-2 molecular diagnosis, SARS-CoV-2 immune response, SARS-CoV-2 serology/antibody testing, coronavirus diagnosis. CONTENT: The present review discusses performances, limitations and use of current and future diagnostic tests for SARS-CoV-2. IMPLICATIONS: Real-time RT-PCR remains the reference method for diagnosis of SARS-CoV-2 infection. On the other hand, notwithstanding its varying sensitivity according to the time of infection, serology represents a valid asset (a) to try to solve possible discrepancies between a highly suggestive clinical and radiological presentation and negative RT-PCR, (b) to solve discrepancies between different PCR assays and (c) for epidemiological purposes.",COVID-19; Coronavirus; Molecular diagnostic testing; Reverse transcriptase polymerase chain reaction; SARS-COV-2; Serology,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19/SARS-CoV-2 and mentions serology, but it is a review of diagnostic strategies rather than a primary seroprevalence study. The abstract does not explicitly report seroprevalence estimates or infection fatality rate, so relevance to the target question is low.",4,The title and abstract explicitly focus on SARS-CoV-2/COVID-19 diagnostic strategies throughout.,3,"The paper concerns diagnosis and test interpretation in clinical and epidemiological settings, implying human patients and populations.",1,No specific real-world geographic setting or field population is described in the title or abstract.,0,"The abstract explicitly states 'The present review discusses', indicating a review rather than original empirical data.",1,"Serology is mentioned in relation to diagnosis and epidemiological purposes, but seroprevalence, serosurveys, or infection fatality rate are not explicitly reported.",,,
32944809,,Review of analytical performance of COVID-19 detection methods.,"Giri B, Pandey S, Shrestha R, Pokharel K, Ligler FS, Neupane BB.",Anal Bioanal Chem. 2021 Jan;413(1):35-48. doi: 10.1007/s00216-020-02889-x. Epub 2020 Sep 18.,Giri,Analytical and bioanalytical chemistry,2021,2020/09/18,PMC7498299,,10.1007/s00216-020-02889-x,"In the recent SARS-CoV-2 pandemic, public health experts have emphasized testing, tracking infected people, and tracing their contacts as an effective strategy to reduce the spread of the virus. Several diagnostic methods are reported for detecting the coronavirus in clinical, research, and public health laboratories. Some tests detect the infection directly by detecting the viral RNA and other tests detect the infection indirectly by detecting the host antibodies. A diagnostic test during the pandemic should help make an appropriate clinical decision in a short period of time. Recently reported diagnostic methods for SARS-CoV-2 have varying throughput, batching capacity, requirement of infrastructure setting, analytical performance, and turnaround times ranging from a few minutes to several hours. These factors should be considered while selecting a reliable and rapid diagnostic method to help make an appropriate decision and prompt public health interventions. This paper reviews recent SARS-CoV-2 diagnostic methods published in journals and reports released by regulatory agencies. We compared the analytical efficiency including limit of detection, sensitivity, specificity, and throughput. In addition, we also looked into ease of use, affordability, and availability of accessories. Finally, we discuss the limitations of the methods and provide our perspectives on priorities for future test development.",COVID-19; Coronavirus; Disease diagnosis; Immunoassays; RT-PCR; SARS-CoV-2,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19, but it is a narrative/review-style assessment of diagnostic methods rather than original empirical epidemiologic evidence. It does not explicitly address the target parameters of seroprevalence or infection fatality rate, so its relevance to the review question is low.",4,The title and abstract explicitly focus on COVID-19 and SARS-CoV-2 diagnostic methods throughout.,2,"The abstract refers to infected people and clinical/public health testing contexts, suggesting human relevance, but no specific human population is described.",1,The abstract discusses diagnostic methods in general laboratory and public health settings without a defined real-world geographic study context.,0,"The paper is explicitly described as a review of published diagnostic methods and regulatory reports, not a primary empirical study.",1,"It discusses antibody-based detection and test performance, but does not explicitly report seroprevalence, serosurvey results, or infection fatality rate/ratio.",,,
32941780,,Therapeutic antibodies and fusion inhibitors targeting the spike protein of SARS-CoV-2.,"Jiang S, Zhang X, Du L.",Expert Opin Ther Targets. 2021 Jun;25(6):415-421. doi: 10.1080/14728222.2020.1820482. Epub 2020 Sep 17.,Jiang,Expert opinion on therapeutic targets,2021,2020/09/17,PMC7544964,,10.1080/14728222.2020.1820482,,N-terminal domain; S2 subunit; SARS-CoV-2; receptor-binding domain; spike protein; therapeutic targets,title_only,lenient,unlikely_candidate,2,"This paper is clearly about SARS-CoV-2, but the title and keywords point to therapeutic/virologic research rather than seroprevalence or infection fatality rate estimation. Because screening is based on title and keywords only, there is some uncertainty about study type, but overall relevance to the review question appears low.",4,"The title and keywords explicitly mention SARS-CoV-2, so disease relevance is unmistakable even with title-only metadata.",0,"The title focuses on therapeutic antibodies and fusion inhibitors targeting viral proteins, with no indication of human populations; with only sparse metadata, this appears non-population-based.",0,"No real-world geographic or field setting is mentioned in the title or keywords, and title-only evidence does not suggest a population setting.",2,"The title could describe primary experimental work or a review of therapeutic strategies, but with no abstract and only sparse metadata, original empirical evidence is uncertain.",0,"The title and keywords concern therapeutics and spike protein targets, with no mention of seroprevalence, serology, serosurveys, or infection fatality rate; title-only evidence suggests the target parameter is absent.",,,yes
32678695,,Neutralizing and cross-reacting antibodies: implications for immunotherapy and SARS-CoV-2 vaccine development.,"Cohen SA, Kellogg C, Equils O.",Hum Vaccin Immunother. 2021 Jan 2;17(1):84-87. doi: 10.1080/21645515.2020.1787074. Epub 2020 Jul 17.,Cohen,Human vaccines & immunotherapeutics,2021,2020/07/18,PMC7872068,,10.1080/21645515.2020.1787074,"The novel coronavirus SARS-CoV-2 emerged in China in 2019 and quickly spread globally, causing a pandemic. There is an urgent need to develop vaccines against the virus, and both convalescent plasma and immune globulin are currently in clinical trials for treatment of patients with COVID-19. It is unclear whether antibodies induced by SARS-CoV-2 have neutralizing capacity and whether they can protect from future infection. Seasonal human coronaviruses (HCoV) have been circulating for decades. It is currently unknown whether antibodies against seasonal HCoV may cross-neutralize SARS-CoV-2. Data from neonates suggest that trans-placental antibodies against HCoV may have neutralizing capacity. Here we briefly review the epidemiologic observations on HCoV and discuss the potential implications for neutralizing and cross-neutralizing antibodies against SARS-CoV-2.",COVID-19; immunotherapy; pregnancy; vaccine,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about SARS-CoV-2/COVID-19 and antibodies in humans, but it appears to be a narrative review rather than original empirical evidence. It also does not explicitly report the target parameters of seroprevalence or infection fatality rate, making its relevance to the review question limited.",4,"The title and abstract explicitly focus on SARS-CoV-2 and COVID-19, including vaccine development and antibody responses to the virus.",3,"The abstract discusses patients with COVID-19, neonates, and epidemiologic observations on human coronaviruses, indicating a human population context.",1,"The abstract mentions China and global spread, but no specific real-world geographic study setting or field site is described.",1,"The abstract states 'Here we briefly review the epidemiologic observations,' indicating this is a review/discussion rather than original empirical research.",0,"There is no explicit mention of seroprevalence, seropositivity, serological survey, seroepidemiology, or infection fatality rate/ratio in the title or abstract.",,,
32707511,,SARS-CoV-2-IgG response is different in COVID-19 outpatients and asymptomatic contact persons.,"Wellinghausen N, Plonné D, Voss M, Ivanova R, Frodl R, Deininger S.",J Clin Virol. 2020 Sep;130:104542. doi: 10.1016/j.jcv.2020.104542. Epub 2020 Jul 6.,Wellinghausen,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,2020,2020/07/25,PMC7336915,,10.1016/j.jcv.2020.104542,"Commercially available immunoassays have been developed for sensitive and specific detection of antibodies against SARS-CoV-2. While a fast and reliable IgG response has been reported for samples from hospitalized COVID-19 patients, less is known about ambulatory patients. We evaluated the SARS-CoV-2-IgG response by the Anti-SARS-CoV-2-ELISA IgG (Euroimmun) in a defined cohort of SARS-CoV-2-PCR-confirmed outpatients and asymptomatic contact persons including 137 serum samples from PCR-confirmed outpatients (n = 111) and asymptomatic but PCR-positive contact persons (n = 26) sent to our laboratory as part of routine diagnostics for determination of SARS-CoV-2-IgG. Overall positivity rate for SARS-CoV-2-IgG was 81.1 % in outpatients (irrespective of sampling before or after day 21 after onset of symptoms) but significantly lower in asymptomatic contact persons (15.4 %, p < 0.0001). In contact persons without symptoms the ct values of the PCR assays were significantly higher (5-7 threshold cycles) than in outpatients, and ct values were significantly negative correlated to the SARS-CoV-2-IgG ratio, suggesting a lower viral load as a possible explanation for lower rate of seropositivity. In summary, our study shows that serological response to SARS-CoV-2 in outpatients including asymptomatic persons is less pronounced than in hospitalized patients. Further controlled studies are urgently needed to determine serological response in outpatients and asymptomatic persons since this is the main target population for seroepidemiological investigations.",COVID-19; Contact persons; Outpatients; SARS-CoV-2-IgG; ct values,title_abstract,strict,unlikely_candidate,3,"The study is clearly about COVID-19 in human populations and provides original serological data from a defined cohort. However, its main focus is antibody response among PCR-confirmed outpatients and contacts rather than explicit seroprevalence estimation or infection fatality rate, so relevance to the review question is limited.",4,"The title, keywords, and abstract explicitly focus on SARS-CoV-2 and COVID-19, including antibody responses in infected persons.",4,"The study concerns human outpatients and asymptomatic contact persons, with PCR-confirmed cases and serum samples from these groups.",2,"The abstract refers to a defined cohort and routine diagnostic samples sent to a laboratory, implying a real-world setting, but no explicit geographic location is given.",4,This is an original empirical study reporting measurements from 137 serum samples and comparative analyses of IgG positivity and PCR ct values.,2,"The paper reports SARS-CoV-2 IgG response and seropositivity, which is related to serology, but it does not explicitly report seroprevalence, serosurvey estimates, or infection fatality rate/IFR.",,,
32693665,,COVID-19 - Important considerations for developing and using a vaccine.,"Rahman IU, Ali N, Ijaz F, Afzal A, Abd Allah EF.",Hum Vaccin Immunother. 2021 Feb 1;17(2):414-415. doi: 10.1080/21645515.2020.1781507. Epub 2020 Jul 21.,Rahman,Human vaccines & immunotherapeutics,2021,2020/07/23,PMC7899667,,10.1080/21645515.2020.1781507,"The novel coronavirus SARS-CoV-2 after emerging in China has caused a global pandemic that is risking the lives of millions. COVID-19 has spread across the world at a very rapid rate raising concerns of capacity limitations and lack of unified responses at the global level, particularly from the world's most developed countries. The spread of further infection has been curtailed by lockdown and mass social distancing that has been enforced in most parts of the world. There are no clinical data yet suggesting that any available candidate vaccine will be effective for COVID-19 which will be a critical need for eventually preventing this disease. Extensive research is underway with some success in identification of monoclonal antibodies from COVID-19 recovered patients, which may inform on vaccine development. The clinical evaluations of COVID-19 vaccines need to follow standardized protocols that are essential for safeguarding humans. In absence of a vaccine or a widely available effective therapy, quarantine and other preventive measures are essential in curtailing the risk of pandemic spread.",COVID-19; Coronavirus; SARS-CoV-2; global pandemic; vaccine,title_abstract,strict,unlikely_candidate,2,"The paper is clearly about COVID-19 in humans, but it appears to be a non-empirical discussion of vaccine development rather than a seroprevalence-based study. It does not mention the target parameters of seroprevalence or infection fatality rate, so its relevance to the review question is low.",4,"The title and abstract explicitly focus on COVID-19 and SARS-CoV-2 throughout, making the target disease central to the paper.",3,"The abstract discusses human disease spread, recovered patients, and safeguarding humans in vaccine evaluations, indicating a human population focus.",2,"The abstract refers to global spread and emergence in China, but it does not describe a specific real-world study setting or field site.",1,"This appears to be a general considerations or perspective paper on vaccine development, with no clear original dataset, study sample, or primary empirical analysis described.",0,"The title, abstract, and keywords do not mention seroprevalence, seropositivity, serological surveys, or infection fatality rate/ratio.",,,
32859866,,Neutralizing antibody responses to SARS-CoV-2 in COVID-19 patients.,"Deshpande GR, Sapkal GN, Tilekar BN, Yadav PD, Gurav Y, Gaikwad S, Kaushal H, Deshpande KS, Kaduskar O, Sarkale P, Baradkar S, Suryawanshi A, Lakra R, Sugunan AP, Balakrishnan A, Abraham P, Salve P.",Indian J Med Res. 2020 Jul & Aug;152(1 & 2):82-87. doi: 10.4103/ijmr.IJMR_2382_20.,Deshpande,The Indian journal of medical research,2020,2020/08/30,PMC7853248,,10.4103/ijmr.IJMR_2382_20,"BACKGROUND & OBJECTIVES: The global pandemic caused by SARS-CoV-2 virus has challenged public health system worldwide due to the unavailability of approved preventive and therapeutic options. Identification of neutralizing antibodies (NAb) and understanding their role is important. However, the data on kinetics of NAb response among COVID-19 patients are unclear. To understand the NAb response in COVID-19 patients, we compared the findings of microneutralization test (MNT) and plaque reduction neutralization test (PRNT) for the SARS-CoV-2. Further, the kinetics of NAb response among COVID-19 patients was assessed. METHODS: A total of 343 blood samples (89 positive, 58 negative for SARS-CoV-2 and 17 cross-reactive and 179 serum from healthy individuals) were collected and tested by MNT and PRNT. SARS-CoV-2 virus was prepared by propagating the virus in Vero CCL-81 cells. The intra-class correlation was calculated to assess the correlation between MNT and PRNT. The neutralizing endpoint as the reduction in the number of plaque count by 90 per cent (PRNT90) was also calculated. RESULTS: The analysis of MNT and PRNT quantitative results indicated that the intra-class correlation was 0.520. Of the 89 confirmed COVID-19 patients, 64 (71.9%) showed NAb response. INTERPRETATION & CONCLUSIONS: The results of MNT and PRNT were specific with no cross-reactivity. In the early stages of infection, the NAb response was observed with variable antibody kinetics. The neutralization assays can be used for titration of NAb in recovered/vaccinated or infected COVID-19 patients.",Antibody kinetics; COVID-19; MNT; PRNT; SARS-CoV-2; neutralizing antibody response,title_abstract,strict,unlikely_candidate,3,"This is clearly an original human study on SARS-CoV-2/COVID-19 using real patient samples. However, its main outcome is neutralizing antibody response and assay comparison rather than the target parameters of seroprevalence or infection fatality rate, so relevance to the review question is limited.",4,The title and abstract explicitly focus on SARS-CoV-2 and COVID-19 patients throughout the study.,4,"The study uses blood samples from confirmed COVID-19 patients and healthy individuals, indicating a human population.",2,"The study involves real patient samples, but no specific geographic setting or field location is stated in the title or abstract.",4,The abstract reports original empirical data from 343 blood samples and primary laboratory analyses using MNT and PRNT.,1,"The study measures neutralizing antibody responses and kinetics, but it does not explicitly report seroprevalence, serosurvey results, or infection fatality rate/ratio.",,,
32668215,,Human-IgG-Neutralizing Monoclonal Antibodies Block the SARS-CoV-2 Infection.,"Wan J, Xing S, Ding L, Wang Y, Gu C, Wu Y, Rong B, Li C, Wang S, Chen K, He C, Zhu D, Yuan S, Qiu C, Zhao C, Nie L, Gao Z, Jiao J, Zhang X, Wang X, Ying T, Wang H, Xie Y, Lu Y, Xu J, Lan F.",Cell Rep. 2020 Jul 21;32(3):107918. doi: 10.1016/j.celrep.2020.107918. Epub 2020 Jul 3.,Wan,Cell reports,2020,2020/07/16,PMC7332464,,10.1016/j.celrep.2020.107918,"Coronavirus disease 2019 (COVID-19) has become a worldwide threat to humans, and neutralizing antibodies have therapeutic potential. We have purified more than 1,000 memory B cells specific to SARS-CoV-2 S1 or its RBD (receptor binding domain) and obtain 729 paired heavy- and light-chain fragments. Among these, 178 antibodies test positive for antigen binding, and the majority of the top 17 binders with EC50 below 1 nM are RBD binders. Furthermore, we identify 11 neutralizing antibodies, eight of which show IC50 within 10 nM, and the best one, 414-1, with IC50 of 1.75 nM. Through epitope mapping, we find three main epitopes in RBD recognized by these antibodies, and epitope-B antibody 553-15 could substantially enhance the neutralizing abilities of most of the other antibodies. We also find that 515-5 could cross neutralize the SARS-CoV pseudovirus. Altogether, our study provides 11 potent human neutralizing antibodies for COVID-19 as therapeutic candidates.",COVID-19; RBD; SARS-CoV-2; coronavirus; cross-neutralizing antibody; epitope; human antibodies; infection; neutralizing antibodies; spike protein,title_abstract,strict,unlikely_candidate,2,"This paper is highly relevant to COVID-19 and presents original empirical findings, but it is a laboratory antibody study rather than a seroprevalence or infection fatality study. It does not report the target parameters needed for estimating COVID-19 IFR from seroprevalence data.",4,The title and abstract explicitly focus on SARS-CoV-2 infection and COVID-19. This is the central disease context of the study.,2,"The study uses human-derived antibodies and memory B cells, but it does not clearly describe a human population or participant-based epidemiologic sample. Human relevance is present but indirect.",0,"No real-world geographic setting, field site, or population location is mentioned in the title or abstract. The work appears laboratory-based.",4,"The abstract reports primary experimental data, including purification of B cells, antibody characterization, binding assays, and neutralization results. This is clearly original empirical research.",0,"The title and abstract do not mention seroprevalence, seropositivity, serological survey, seroepidemiology, infection fatality rate, infection fatality ratio, or IFR. The focus is therapeutic neutralizing monoclonal antibodies instead.",,,
32350047,,The Role of Antibody Testing for SARS-CoV-2: Is There One?,"Theel ES, Slev P, Wheeler S, Couturier MR, Wong SJ, Kadkhoda K.",J Clin Microbiol. 2020 Jul 23;58(8):e00797-20. doi: 10.1128/JCM.00797-20. Print 2020 Jul 23.,Theel,Journal of clinical microbiology,2020,2020/05/01,PMC7383527,,10.1128/JCM.00797-20,"The emergence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) brought with it rapid development of both molecular and serologic assays for identification of COVID-19 infections. While Food and Drug Administration (FDA) emergency use authorization (EUA) is required for clinical application of SARS-CoV-2 molecular tests, submission for EUA is currently a voluntary process for manufacturers of serologic assays. The absence of FDA oversight of serologic tests is concerning given that the commercially available serologic assays are highly variable, differing in their format, the antibody class detected, the targeted antigen, and the acceptable specimen types. An added complication is the lack of a clear understanding for how such assays should be utilized and what the reported results ultimately indicate or, perhaps more importantly, what they do not indicate. Here, we provide a brief summary of the performance of a number of serologic assays reported in the literature, comment on what we do and do not know regarding our immune response to SARS-CoV-2, and provide a number of scenarios for which serologic testing will play a role during our global response to this pandemic.",COVID-19; SARS-CoV-2; antibody; serology,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about SARS-CoV-2/COVID-19 and serologic testing, but the abstract indicates a commentary or literature summary rather than original empirical evidence. It also does not explicitly report seroprevalence or infection fatality rate, so relevance to the review question is limited based on title and abstract alone.",4,The title and abstract explicitly focus on SARS-CoV-2 and COVID-19 throughout. This is clearly the central disease context.,2,"The abstract discusses clinical application of serologic assays and immune response, implying human relevance, but it does not explicitly describe a human study population. No specific participants or population are named.",1,"The abstract mentions FDA oversight and the global pandemic response, but it does not describe a specific real-world geographic study setting or field population. Geographic context is minimal and indirect.",1,The abstract states that the paper provides a brief summary of serologic assays reported in the literature and commentary on their use. This suggests a narrative review/commentary rather than original empirical data.,1,"Antibody testing and serologic assays are central, but the abstract does not explicitly report seroprevalence, serosurvey results, seropositivity estimates, or infection fatality rate/ratio. The target parameter is only tangentially related via serology.",,,
32343775,,"SARS-CoV-2 Serology: Much Hype, Little Data.","Farnsworth CW, Anderson NW.",Clin Chem. 2020 Jul 1;66(7):875-877. doi: 10.1093/clinchem/hvaa107.,Farnsworth,Clinical chemistry,2020,2020/04/29,PMC7197624,,10.1093/clinchem/hvaa107,,COVID-19; serology,title_only,lenient,unlikely_candidate,2,"This paper is clearly about SARS-CoV-2/COVID-19 and is meaningfully related to serology, which makes it potentially relevant to the review question. However, title-only evidence suggests it may be a commentary rather than an original seroprevalence study, and there is no explicit indication of IFR, population sampling, or real-world study setting.",4,"The title explicitly names SARS-CoV-2 and the keywords include COVID-19, so disease relevance is unmistakable even with limited metadata.",1,"The title focuses on serology in general and does not indicate a human population study; with title-only evidence, population relevance is weakly supported.",0,"No real-world geographic or community setting is mentioned in the title or keywords, and evidence is limited to sparse metadata.",1,"The phrasing 'Much Hype, Little Data' suggests commentary or perspective rather than a primary empirical study, but this remains uncertain from title-only metadata.",3,"The title explicitly concerns SARS-CoV-2 serology, which is clearly related to serological evidence, but it does not explicitly mention seroprevalence, serosurvey design, or infection fatality rate.",,,yes
32345485,,Treatment for emerging viruses: Convalescent plasma and COVID-19.,"Brown BL, McCullough J.",Transfus Apher Sci. 2020 Jun;59(3):102790. doi: 10.1016/j.transci.2020.102790. Epub 2020 Apr 20.,Brown,Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis,2020,2020/04/30,PMC7194745,,10.1016/j.transci.2020.102790,"Use of convalescent plasma transfusions could be of great value in the current pandemic of coronavirus disease (COVID-19), given the lack of specific preventative and therapeutic options. This convalescent plasma therapy is of particular interest when a vaccine or specific therapy is not yet available for emerging viruses, such as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), which causes COVID-19. This report summarizes existing literature around convalescent plasma as a therapeutic option for COVID-19. It also includes recommendations for establishing a convalescent plasma program, enhancement considerations for convalescent plasma, and considerations around pathogen reduction treatment of convalescent plasma. Time is of the essence to set up protocols for collection, preparation, and administration of apheresis-collected convalescent plasma in response to the current pandemic. The immediate use of convalescent plasma provides prompt availability of a promising treatment while specific vaccines and treatments are evaluated and brought to scale. Further development of improved convalescent plasma, vaccines and other therapeutics depends on quick generation of additional data on pathogenesis and immune response. Additionally, given the lack of information around the natural history of this disease, PRT should be considered to add a layer of safety to protect recipients of convalescent plasma.",COVID-19; Convalescent plasma; PRT; Pathogen reduction; SARS-CoV-2,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 in a human therapeutic context, but it appears to be a literature summary and recommendations piece rather than an original empirical seroprevalence study. It does not report or explicitly discuss seroprevalence or infection fatality rate, which are the key target parameters for the review.",4,The title and abstract explicitly focus on COVID-19 and SARS-CoV-2 throughout. Disease relevance is central and unambiguous.,3,"The abstract discusses convalescent plasma transfusions, recipients, and plasma collection/administration, indicating a human clinical/public health context. However, no specific study population is described.",1,The paper refers to the current pandemic response but gives no explicit real-world geographic setting or field location. Location context is therefore weak.,0,"The abstract states that the report 'summarizes existing literature' and provides recommendations, which indicates a review/guidance paper rather than original empirical data.",0,"The title and abstract do not mention seroprevalence, seropositivity, serological surveys, infection fatality rate, infection fatality ratio, or IFR. The focus is treatment with convalescent plasma, not the target parameter.",,,
32591771,,The challenging pathway towards the identification of SARS-CoV-2/COVID-19 therapeutics.,"Siccardi M, Schapiro J, Di Perri G, Back DJ.",J Antimicrob Chemother. 2020 Sep 1;75(9):2381-2383. doi: 10.1093/jac/dkaa272.,Siccardi,The Journal of antimicrobial chemotherapy,2020,2020/06/28,PMC7337743,,10.1093/jac/dkaa272,"The development of therapeutic agents against SARS-CoV-2/COVID-19 faces numerous barriers and a multidisciplinary approach to evaluating drug efficacy and toxicity is essential. Experimental and preclinical data should be integrated into a comprehensive analysis, where drug potency, the timing of therapy initiation, drug combinations, variability in systemic and local drug exposure and short- and long-term toxicities represent fundamental factors for the rational identification of candidates and prioritization of clinical investigations. Although the identification of SARS-CoV-2 therapeutics is a priority, rigorous and transparent methodologies are crucial to ensure that accelerated research programmes result in high-quality and reproducible findings.","[MeSH] Animals; [MeSH] Antibodies, Viral; [MeSH] Antiviral Agents; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Drug Discovery; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2",title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19/SARS-CoV-2, but it discusses therapeutic development rather than seroprevalence or infection fatality rate. The abstract does not present a real-world seroepidemiologic study or original empirical estimates relevant to the review question.",4,"The title and abstract explicitly focus on SARS-CoV-2/COVID-19 therapeutics, directly naming the target disease.",2,"Keywords include Humans, but the abstract emphasizes experimental and preclinical data rather than a clearly defined human population.",0,"No real-world geographic setting, field site, or population location is mentioned in the title or abstract.",1,"The abstract reads as a broad methodological or perspective discussion about therapeutic development, not a report of original empirical results.",0,"There is no explicit mention of seroprevalence, seropositivity, serological surveys, or infection fatality rate/ratio in the title or abstract.",,,
32946149,,Covid-19 and dengue: Double punches for dengue-endemic countries in Asia.,"Harapan H, Ryan M, Yohan B, Abidin RS, Nainu F, Rakib A, Jahan I, Emran TB, Ullah I, Panta K, Dhama K, Sasmono RT.",Rev Med Virol. 2021 Mar;31(2):e2161. doi: 10.1002/rmv.2161. Epub 2020 Sep 18.,Harapan,Reviews in medical virology,2021,2020/09/18,PMC7536968,,10.1002/rmv.2161,"The coronavirus disease 2019 (Covid-19) pandemic, caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), is an international public health crisis with devastating effects. In particular, this pandemic has further exacerbated the burden in tropical and subtropical regions of the world, where dengue fever, caused by dengue virus (DENV), is already endemic to the population. The similar clinical manifestations shared by Covid-19 and dengue fever have raised concerns, especially in dengue-endemic countries with limited resources, leading to diagnostic challenges. In addition, cross-reactivity of the immune responses in these infections is an emerging concern, as pre-existing DENV-antibodies might potentially affect Covid-19 through antibody-dependent enhancement. In this review article, we aimed to raise the issue of Covid-19 and dengue fever misdiagnosis, not only in a clinical setting but also with regards to cross-reactivity between SARS-CoV-2 and DENV antibodies. We also have discussed the potential consequences of overlapping immunological cascades between dengue and Covid-19 on disease severity and vaccine development.",ADE; Covid-19; SARS-CoV-2; cross-reactivity; dengue,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 in human and real-world endemic settings, but it is a review article rather than original empirical evidence. It also does not report the target parameters of seroprevalence or infection fatality rate, so its relevance to the review question is low.",4,"The title and abstract explicitly discuss Covid-19 and SARS-CoV-2 as a central focus, alongside dengue.",3,"The abstract discusses clinical misdiagnosis and public health burden in endemic countries, implying human populations and clinical settings.",4,"The study is framed in real-world geographic settings, specifically tropical and subtropical regions and dengue-endemic countries in Asia.",0,"The abstract explicitly states 'In this review article,' indicating it is a review rather than original empirical research.",0,"The title, abstract, and keywords do not mention seroprevalence, seropositivity, serological survey, seroepidemiology, or infection fatality rate/ratio.",,,
32226295,,COVID-19: what has been learned and to be learned about the novel coronavirus disease.,"Yi Y, Lagniton PNP, Ye S, Li E, Xu RH.",Int J Biol Sci. 2020 Mar 15;16(10):1753-1766. doi: 10.7150/ijbs.45134. eCollection 2020.,Yi,International journal of biological sciences,2020,2020/04/01,PMC7098028,,10.7150/ijbs.45134,"The outbreak of Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory syndrome (SARS) coronavirus 2 (SARS-CoV-2), has thus far killed over 3,000 people and infected over 80,000 in China and elsewhere in the world, resulting in catastrophe for humans. Similar to its homologous virus, SARS-CoV, which caused SARS in thousands of people in 2003, SARS-CoV-2 might also be transmitted from the bats and causes similar symptoms through a similar mechanism. However, COVID-19 has lower severity and mortality than SARS but is much more transmissive and affects more elderly individuals than youth and more men than women. In response to the rapidly increasing number of publications on the emerging disease, this article attempts to provide a timely and comprehensive review of the swiftly developing research subject. We will cover the basics about the epidemiology, etiology, virology, diagnosis, treatment, prognosis, and prevention of the disease. Although many questions still require answers, we hope that this review helps in the understanding and eradication of the threatening disease.",COVID-19; Coronavirus; SARS-CoV-2; outbreak; pneumonia,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 in human populations and refers to real-world epidemiologic context. However, it is explicitly a review article and does not explicitly mention seroprevalence or infection fatality rate, so its relevance to the target evidence base is low.",4,The title and abstract explicitly focus on COVID-19 and SARS-CoV-2 throughout. The disease is the central subject of the paper.,3,"The abstract discusses infected and killed people in China and elsewhere, and compares impacts by age and sex. This indicates a human population focus.",3,"The abstract refers to real-world spread in China and elsewhere in the world. However, it does not describe a specific field study setting.",0,The abstract explicitly states that the article is a comprehensive review of the rapidly developing research subject. This indicates it is not original empirical research.,1,"The abstract mentions mortality, severity, and epidemiology, but does not explicitly report seroprevalence, serosurvey, seropositivity, or infection fatality rate/ratio. The target parameter is not directly stated.",,,
