sr_id,sr_name,sr_pmid,gt_title,gt_pmid,gt_doi,gt_year,gt_authors,gt_journal,gt_country_region,review_status,note,raw_reference,created_at
13,ciab491(serial Interval-4),34037748,"The early phase of the COVID-19 epidemic in Lombardy, Italy.",34814093,10.1016/j.epidem.2021.100528,2021,"Cereda D, Manica M, Tirani M, Rovida F, Demicheli V, Ajelli M, Poletti P, Trentini F, Guzzetta G, Marziano V, Piccarreta R, Barone A, Magoni M, Deandrea S, Diurno G, Lombardo M, Faccini M, Pan A, Bruno R, Pariani E, Grasselli G, Piatti A, Gramegna M, Baldanti F, Melegaro A, Merler S",Epidemics,,verified,,,2026-01-28T02:06:20.740863
13,ciab491(serial Interval-4),34037748,Epidemiologic characteristics of early cases with 2019 novel coronavirus (2019-nCoV) disease in Korea.,32035431,10.4178/epih.e2020007,2020,"Ki M, Task Force for 2019-nCoV",Epidemiology and health,,verified,,,2026-01-28T02:06:38.778854
13,ciab491(serial Interval-4),34037748,"Epidemiological characteristics of the first 53 laboratory-confirmed cases of COVID-19 epidemic in Hong Kong, 13 February 2020",32347198,10.2807/1560-7917.ES.2020.25.16.2000155,2020,"Kin On Kwok, Valerie Wing Yu Wong, Wan In Wei, Samuel Yeung Shan Wong, Julian Wei-Tze Tang",,,verified,,,2026-01-28T02:07:36.024504
13,ciab491(serial Interval-4),34037748,Suppression of a SARS-CoV-2 outbreak in the Italian municipality of Vo'.,32604404,10.1038/s41586-020-2488-1,2020,"Lavezzo E, Franchin E, Ciavarella C, Cuomo-Dannenburg G, Barzon L, Del Vecchio C, Rossi L, Manganelli R, Loregian A, Navarin N, Abate D, Sciro M, Merigliano S, De Canale E, Vanuzzo MC, Besutti V, Saluzzo F, Onelia F, Pacenti M, Parisi SG, Carretta G, Donato D, Flor L, Cocchio S, Masi G, Sperduti A, Cattarino L, Salvador R, Nicoletti M, Caldart F, Castelli G, Nieddu E, Labella B, Fava L, Drigo M, Gaythorpe KAM, Imperial College COVID-19 Response Team, Brazzale AR, Toppo S, Trevisan M, Baldo V, Donnelly CA, Ferguson NM, Dorigatti I, Crisanti A, Imperial College COVID-19 Response Team",Nature,,verified,,,2026-01-28T02:09:07.178779
13,ciab491(serial Interval-4),34037748,Diagnostic serial interval as a novel indicator for contact tracing effectiveness exemplified with the SARS-CoV-2/COVID-19 outbreak in South Korea.,32771634,10.1016/j.ijid.2020.07.068,2020,"Mettler SK, Kim J, Maathuis MH",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,,verified,,,2026-01-28T02:09:24.824636
13,ciab491(serial Interval-4),34037748,Serial interval and time-varying reproduction number estimation for COVID-19 in western Iran.,32566233,10.1016/j.nmni.2020.100715,2020,"Najafi F, Izadi N, Hashemi-Nazari SS, Khosravi-Shadmani F, Nikbakht R, Shakiba E",New microbes and new infections,,verified,,,2026-01-28T02:09:39.220432
13,ciab491(serial Interval-4),34037748,"Epidemiological characteristics of and containment measures for COVID-19 in Busan, Korea.",32512664,10.4178/epih.e2020035,2020,"Son H, Lee H, Lee M, Eun Y, Park K, Kim S, Park W, Kwon S, Ahn B, Kim D, Kim C",Epidemiology and health,,verified,,,2026-01-28T02:10:16.774452
13,ciab491(serial Interval-4),34037748,"Evolving epidemiology and transmission dynamics of coronavirus disease 2019 outside Hubei province, China: a descriptive and modelling study",32247326,10.1016/S1473-3099(20)30230-9,2020,"Juanjuan Zhang, Maria Litvinova, Wei Wang, Yan Wang, Xiaowei Deng, Xinghui Chen, Mei Li, Wen Zheng, Lan Yi, Xinhua Chen, Qianhui Wu, Yuxia Liang, Xiling Wang, Juan Yang, Kaiyuan Sun, Ira M Longini Jr, M Elizabeth Halloran, Peng Wu, Benjamin J Cowling, Stefano Merler, Cecile Viboud, Alessandro Vespignani, Marco Ajelli, Hongjie Yu",,,verified,,,2026-01-28T02:11:48.211430
13,ciab491(serial Interval-4),34037748,"Epidemiological Characteristics of COVID-19 Outbreak at Fitness Centers in Cheonan, Korea",32776726,10.3346/jkms.2020.35.e288,2020,"Sanghyuk Bae, Hwami Kim, Tae Young Jung, Ji Ae Lim, Da Hye Jo, Gi Seok Kang, Seung Hee Jeong, Dong Kwon Choi, Hye Jin Kim, Young Hee Cheon, Min Kyo Chun, Miyoung Kim, Siwon Choi, Chaemin Chun, Seung Hwan Shin, Hee Kyoung Kim, Young Joon Park, Ok Park, Ho Jang Kwon",,,verified,,,2026-01-28T02:12:57.896109
13,ciab491(serial Interval-4),34037748,Transmission onset distribution of COVID-19,32771633,10.1016/j.ijid.2020.07.075,2020,"June Young Chun, Gyuseung Baek, Yongdai Kim",,,verified,,,2026-01-28T02:14:02.060986
13,ciab491(serial Interval-4),34037748,[Epidemiological characteristics of confirmed COVID-19 cases in Tianjin].,32164400,10.3760/cma.j.cn112338-20200221-00146,2020,"Dong XC, Li JM, Bai JY, Liu ZQ, Zhou PH, Gao L, Li XY, Zhang Y",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,verified,,,2026-01-28T02:14:16.011948
13,ciab491(serial Interval-4),34037748,"Epidemiology of COVID-19 Outbreak on Cruise Ship Quarantined at Yokohama, Japan, February 2020.",32822290,10.3201/eid2611.201165,2020,Expert Taskforce for the COVID-19 Cruise Ship Outbreak,Emerging infectious diseases,,verified,,,2026-01-28T02:14:43.015582
13,ciab491(serial Interval-4),34037748,Epidemiological profile and transmission dynamics of COVID-19 in the Philippines.,32928322,10.1017/S0950268820002137,2020,"Haw NJL, Uy J, Sy KTL, Abrigo MRM",Epidemiology and infection,,verified,,,2026-01-28T02:14:55.158511
13,ciab491(serial Interval-4),34037748,"Infectivity, susceptibility, and risk factors associated with SARS-CoV-2 transmission under intensive contact tracing in Hunan, China.",33750783,10.1038/s41467-021-21710-6,2021,"Hu S, Wang W, Wang Y, Litvinova M, Luo K, Ren L, Sun Q, Chen X, Zeng G, Li J, Liang L, Deng Z, Zheng W, Li M, Yang H, Guo J, Wang K, Chen X, Liu Z, Yan H, Shi H, Chen Z, Zhou Y, Sun K, Vespignani A, Viboud C, Gao L, Ajelli M, Yu H",Nature communications,,verified,,,2026-01-28T02:15:10.510882
13,ciab491(serial Interval-4),34037748,Characteristics of Household Transmission of COVID-19,32301964,10.1093/cid/ciaa450,2020,"Wei Li, Bo Zhang, Jianhua Lu, Shihua Liu, Zhiqiang Chang, Cao Peng, Xinghua Liu, Peng Zhang, Yan Ling, Kaixiong Tao, Jianying Chen",,,verified,,,2026-01-28T02:16:16.183842
13,ciab491(serial Interval-4),34037748,Analysis of community-acquired COVID-19 cases in Taiwan.,32796323,10.1097/JCMA.0000000000000411,2020,"Liu JY, Chen TJ, Hwang SJ",Journal of the Chinese Medical Association : JCMA,,verified,,,2026-01-28T02:16:30.124894
13,ciab491(serial Interval-4),34037748,"Epidemiological parameters of COVID-19 and its implication for infectivity among patients in China, 1 January to 11 February 2020.",33034281,10.2807/1560-7917.ES.2020.25.40.2000250,2020,"Lu QB, Zhang Y, Liu MJ, Zhang HY, Jalali N, Zhang AR, Li JC, Zhao H, Song QQ, Zhao TS, Zhao J, Liu HY, Du J, Teng AY, Zhou ZW, Zhou SX, Che TL, Wang T, Yang T, Guan XG, Peng XF, Wang YN, Zhang YY, Lv SM, Liu BC, Shi WQ, Zhang XA, Duan XG, Liu W, Yang Y, Fang LQ",Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,,verified,,,2026-01-28T02:16:43.477809
13,ciab491(serial Interval-4),34037748,Epidemiological Parameters of COVID-19: Case Series Study.,33001833,10.2196/19994,2020,"Ma S, Zhang J, Zeng M, Yun Q, Guo W, Zheng Y, Zhao S, Wang MH, Yang Z",Journal of medical Internet research,,verified,,,2026-01-28T02:16:58.154659
13,ciab491(serial Interval-4),34037748,[Study on transmission dynamic of 15 clusters of COVID-2019 cases in Ningbo].,32397699,10.3760/cma.j.cn112338-20200330-00466,2020,"Pan XX, Chen Y, Wang AH, Wang JM, Ye LX, Gu SH, Fang T, Xu GZ",Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,,verified,,,2026-01-28T02:17:13.405318
13,ciab491(serial Interval-4),34037748,The First 100 Days of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Control in Vietnam.,32738143,10.1093/cid/ciaa1130,2021,"Thai PQ, Rabaa MA, Luong DH, Tan DQ, Quang TD, Quach HL, Hoang Thi NA, Dinh PC, Nghia ND, Tu TA, Quang N, Phuc TM, Chau V, Khanh NC, Anh DD, Duong TN, Thwaites G, van Doorn HR, Choisy M, OUCRU COVID-19 Research Group",Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,,verified,,,2026-01-28T02:17:33.629133
13,ciab491(serial Interval-4),34037748,Evidence for pre-symptomatic transmission of coronavirus disease 2019 (COVID-19) in China.,32767657,10.1111/irv.12787,2021,"Ren X, Li Y, Yang X, Li Z, Cui J, Zhu A, Zhao H, Yu J, Nie T, Ren M, Dong S, Cheng Y, Chen Q, Chang Z, Sun J, Wang L, Feng L, Gao GF, Feng Z, Li Z",Influenza and other respiratory viruses,,verified,,,2026-01-28T02:17:50.657526
13,ciab491(serial Interval-4),34037748,Transmission Dynamics of the COVID-19 Epidemic at the District Level in India: Prospective Observational Study.,33001839,10.2196/22678,2020,"Saurabh S, Verma MK, Gautam V, Kumar N, Goel AD, Gupta MK, Bhardwaj P, Misra S",JMIR public health and surveillance,,verified,,,2026-01-28T02:18:03.207517
13,ciab491(serial Interval-4),34037748,Incubation period and serial interval of Covid-19 in a chain of infections in Bahia Blanca (Argentina).,32876267,10.1590/1413-81232020259.20852020,2020,"Viego V, Geri M, Castiglia J, Jouglard E",Ciencia & saude coletiva,,verified,,,2026-01-28T02:18:23.641085
13,ciab491(serial Interval-4),34037748,"Epidemiological Investigation of the First 135 COVID-19 Cases in Brunei: Implications for Surveillance, Control, and Travel Restrictions.",32815514,10.4269/ajtmh.20-0771,2020,"Wong J, Chaw L, Koh WC, Alikhan MF, Jamaludin SA, Poh WWP, Naing L",The American journal of tropical medicine and hygiene,,verified,,,2026-01-28T02:18:39.392265
13,ciab491(serial Interval-4),34037748,Serial Interval of COVID-19 among Publicly Reported Confirmed Cases.,32191173,10.3201/eid2606.200357,2020,"Du Z, Xu X, Wu Y, Wang L, Cowling BJ, Meyers LA",Emerging infectious diseases,,verified,,,2026-01-28T02:19:18.204499
13,ciab491(serial Interval-4),34037748,Effectiveness of Containment Measures Against COVID-19 in Singapore: Implications for Other National Containment Efforts.,33044319,10.1097/EDE.0000000000001257,2021,"Pung R, Cook AR, Chiew CJ, Clapham HE, Sun Y, Li Z, Dickens BL, Ma S, Mak K, Tan CC, Heng D, Chen MI, Lee VJ","Epidemiology (Cambridge, Mass.)",,verified,,,2026-01-28T02:19:33.642251
13,ciab491(serial Interval-4),34037748,"Analysis of SARS-CoV-2 Transmission in Different Settings, Brunei.",33035448,10.3201/eid2611.202263,2020,"Chaw L, Koh WC, Jamaludin SA, Naing L, Alikhan MF, Wong J",Emerging infectious diseases,,verified,,,2026-01-28T02:19:53.035400
13,ciab491(serial Interval-4),34037748,A Systematic Review of COVID-19 Epidemiology Based on Current Evidence.,32244365,10.3390/jcm9040967,2020,"Park M, Cook AR, Lim JT, Sun Y, Dickens BL",Journal of clinical medicine,,verified,,,2026-01-28T02:20:06.210868
13,ciab491(serial Interval-4),34037748,What do we know about SARS-CoV-2 transmission? A systematic review and meta-analysis of the secondary attack rate and associated risk factors.,33031427,10.1371/journal.pone.0240205,2020,"Koh WC, Naing L, Chaw L, Rosledzana MA, Alikhan MF, Jamaludin SA, Amin F, Omar A, Shazli A, Griffith M, Pastore R, Wong J",PloS one,,verified,,,2026-01-28T02:21:10.291027
13,ciab491(serial Interval-4),34037748,Rapid review of available evidence on the serial interval and generation time of COVID-19.,33234640,10.1136/bmjopen-2020-040263,2020,"Griffin J, Casey M, Collins Á, Hunt K, McEvoy D, Byrne A, McAloon C, Barber A, Lane EA, More S",BMJ open,,verified,,,2026-01-28T02:21:23.960841
