sr_id,sr_name,sr_pmid,gt_title,gt_pmid,gt_doi,gt_year,gt_authors,gt_journal,gt_country_region,review_status,note,raw_reference,created_at
16,medi-100-e25837,33950996,Epidemiological and clinical characteristics of the COVID-19 epidemic in Brazil.,32737472,10.1038/s41562-020-0928-4,2020,"de Souza WM, Buss LF, Candido DDS, Carrera JP, Li S, Zarebski AE, Pereira RHM, Prete CA Jr, de Souza-Santos AA, Parag KV, Belotti MCTD, Vincenti-Gonzalez MF, Messina J, da Silva Sales FC, Andrade PDS, Nascimento VH, Ghilardi F, Abade L, Gutierrez B, Kraemer MUG, Braga CKV, Aguiar RS, Alexander N, Mayaud P, Brady OJ, Marcilio I, Gouveia N, Li G, Tami A, de Oliveira SB, Porto VBG, Ganem F, de Almeida WAF, Fantinato FFST, Macário EM, de Oliveira WK, Nogueira ML, Pybus OG, Wu CH, Croda J, Sabino EC, Faria NR",Nature human behaviour,,verified,,,2026-01-28T06:00:48.708368
16,medi-100-e25837,33950996,Epidemiologic characteristics of early cases with 2019 novel coronavirus (2019-nCoV) disease in Korea.,32035431,10.4178/epih.e2020007,2020,"Ki M, Task Force for 2019-nCoV",Epidemiology and health,,verified,,,2026-01-28T06:03:35.913723
16,medi-100-e25837,33950996,Monitoring transmissibility and mortality of COVID-19 in Europe.,32234343,10.1016/j.ijid.2020.03.050,2020,"Yuan J, Li M, Lv G, Lu ZK",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,,verified,,,2026-01-28T06:04:32.971809
16,medi-100-e25837,33950996,Estimating the reproductive number and the outbreak size of COVID-19 in Korea.,32164053,10.4178/epih.e2020011,2020,"Choi S, Ki M",Epidemiology and health,,verified,,,2026-01-28T06:05:00.273546
16,medi-100-e25837,33950996,COVID-19 UK Lockdown Forecasts and R (0).,32574315,10.3389/fpubh.2020.00256,2020,Dropkin G,Frontiers in public health,,verified,,,2026-01-28T06:05:20.988634
16,medi-100-e25837,33950996,"Prediction of the Epidemic Peak of Coronavirus Disease in Japan, 2020.",32183172,10.3390/jcm9030789,2020,Kuniya T,Journal of clinical medicine,,verified,,,2026-01-28T06:05:43.342468
16,medi-100-e25837,33950996,"Assessment of the SARS-CoV-2 basic reproduction number, R (0), based on the early phase of COVID-19 outbreak in Italy.",32835209,10.1016/j.bsheal.2020.03.004,2020,"D'Arienzo M, Coniglio A",Biosafety and health,,verified,,,2026-01-28T06:06:06.013778
16,medi-100-e25837,33950996,"The basic reproduction number and prediction of the epidemic size of the novel coronavirus (COVID-19) in Shahroud, Iran.",32517845,10.1017/S0950268820001247,2020,"Khosravi A, Chaman R, Rohani-Rasaf M, Zare F, Mehravaran S, Emamian MH",Epidemiology and infection,,verified,,,2026-01-28T06:06:27.436222
16,medi-100-e25837,33950996,Time-Varying COVID-19 Reproduction Number in the United States.,32511659,10.1101/2020.04.10.20060863,2020,"Gunzler D, Sehgal AR",medRxiv : the preprint server for health sciences,,verified,,,2026-01-28T06:08:56.034428
16,medi-100-e25837,33950996,Preliminary estimates of the reproduction number of the coronavirus disease (COVID-19) outbreak in Republic of Korea and Italy by 5 March 2020.,32334115,10.1016/j.ijid.2020.04.044,2020,"Zhuang Z, Zhao S, Lin Q, Cao P, Lou Y, Yang L, Yang S, He D, Xiao L",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,,verified,,,2026-01-28T06:09:27.199984
16,medi-100-e25837,33950996,Revealing COVID-19 transmission in Australia by SARS-CoV-2 genome sequencing and agent-based modeling.,32647358,10.1038/s41591-020-1000-7,2020,"Rockett RJ, Arnott A, Lam C, Sadsad R, Timms V, Gray KA, Eden JS, Chang S, Gall M, Draper J, Sim EM, Bachmann NL, Carter I, Basile K, Byun R, O'Sullivan MV, Chen SC, Maddocks S, Sorrell TC, Dwyer DE, Holmes EC, Kok J, Prokopenko M, Sintchenko V",Nature medicine,,verified,,,2026-01-28T06:09:50.496687
