sr_id,sr_name,sr_pmid,gt_title,gt_pmid,gt_doi,gt_year,gt_authors,gt_journal,gt_country_region,review_status,note,raw_reference,created_at
7,ijerph-19-11613,36141893,Analysis of the mitigation strategies for COVID-19: From mathematical modelling perspective.,32536760,10.1016/j.chaos.2020.109968,2020,"Kassa SM, Njagarah JBH, Terefe YA","Chaos, solitons, and fractals",,verified,,,2026-01-28T07:23:27.561428
7,ijerph-19-11613,36141893,Parameter estimation and prediction for coronavirus disease outbreak 2019 (COVID-19) in Algeria.,32617358,10.3934/publichealth.2020026,2020,"Bentout S, Chekroun A, Kuniya T",AIMS public health,,verified,,,2026-01-28T08:56:14.722067
7,ijerph-19-11613,36141893,"Early epidemiological assessment of the transmission potential and virulence of coronavirus disease 2019 (COVID-19) in Wuhan City, China, January-February, 2020.",32664866,10.1186/s12916-020-01691-x,2020,"Mizumoto K, Kagaya K, Chowell G",BMC medicine,,verified,,,2026-01-28T08:10:42.022059
7,ijerph-19-11613,36141893,Reconstruction of the full transmission dynamics of COVID-19 in Wuhan.,32674112,10.1038/s41586-020-2554-8,2020,"Hao X, Cheng S, Wu D, Wu T, Lin X, Wang C",Nature,,verified,,,2026-01-28T09:00:25.981068
7,ijerph-19-11613,36141893,Estimation of exponential growth rate and basic reproduction number of the coronavirus disease 2019 (COVID-19) in Africa.,32678037,10.1186/s40249-020-00718-y,2020,"Musa SS, Zhao S, Wang MH, Habib AG, Mustapha UT, He D",Infectious diseases of poverty,,verified,,,2026-01-28T08:17:18.906245
7,ijerph-19-11613,36141893,Impact of lockdown on COVID-19 epidemic in Île-de-France and possible exit strategies.,32727547,10.1186/s12916-020-01698-4,2020,"Di Domenico L, Pullano G, Sabbatini CE, Boëlle PY, Colizza V",BMC medicine,,verified,,,2026-01-28T08:47:37.083674
7,ijerph-19-11613,36141893,A data-driven model to describe and forecast the dynamics of COVID-19 transmission.,32735581,10.1371/journal.pone.0236386,2020,"Paiva HM, Afonso RJM, de Oliveira IL, Garcia GF",PloS one,,verified,,,2026-01-28T09:15:27.469301
7,ijerph-19-11613,36141893,Predicting COVID-19 spread in the face of control measures in West Africa.,32738248,10.1016/j.mbs.2020.108431,2020,"Taboe HB, Salako KV, Tison JM, Ngonghala CN, Glèlè Kakaï R",Mathematical biosciences,,verified,,,2026-01-28T08:57:09.284710
7,ijerph-19-11613,36141893,Is Nigeria really on top of COVID-19? Message from effective reproduction number.,32753078,10.1017/S0950268820001740,2020,"Adekunle AI, Adegboye OA, Gayawan E, McBryde ES",Epidemiology and infection,,verified,,,2026-01-28T08:50:06.516931
7,ijerph-19-11613,36141893,"Characterizing superspreading events and age-specific infectiousness of SARS-CoV-2 transmission in Georgia, USA.",32820074,10.1073/pnas.2011802117,2020,"Lau MSY, Grenfell B, Thomas M, Bryan M, Nelson K, Lopman B",Proceedings of the National Academy of Sciences of the United States of America,,verified,,,2026-01-28T07:24:07.141406
7,ijerph-19-11613,36141893,Insights into the dynamics and control of COVID-19 infection rates.,32834573,10.1016/j.chaos.2020.109937,2020,"Willis MJ, Díaz VHG, Prado-Rubio OA, von Stosch M","Chaos, solitons, and fractals",,verified,,,2026-01-28T08:49:49.699942
7,ijerph-19-11613,36141893,Modelling of reproduction number for COVID-19 in India and high incidence states.,32838059,10.1016/j.cegh.2020.06.012,2021,"Marimuthu S, Joy M, Malavika B, Nadaraj A, Asirvatham ES, Jeyaseelan L",Clinical epidemiology and global health,,verified,,,2026-01-28T08:54:19.318385
7,ijerph-19-11613,36141893,Simulating the progression of the COVID-19 disease in Cameroon using SIR models.,32841283,10.1371/journal.pone.0237832,2020,"Nguemdjo U, Meno F, Dongfack A, Ventelou B",PloS one,,verified,,,2026-01-28T09:01:21.010410
7,ijerph-19-11613,36141893,"The basic reproduction number of the new coronavirus pandemic with mortality for India, the Syrian Arab Republic, the United States, Yemen, China, France, Nigeria and Russia with different rate of cases.",32844133,10.1016/j.cegh.2020.08.005,2021,Al-Raeei M,Clinical epidemiology and global health,,verified,,,2026-01-28T09:02:35.703395
7,ijerph-19-11613,36141893,Mathematical modelling on diffusion and control of COVID-19.,32844134,10.1016/j.idm.2020.08.009,2020,Veera Krishna M,Infectious Disease Modelling,,verified,,,2026-01-28T08:51:55.355091
7,ijerph-19-11613,36141893,"The Covid-19 outbreak in Spain. A simple dynamics model, some lessons, and a theoretical framework for control response.",32869008,10.1016/j.idm.2020.08.010,2020,Guirao A,Infectious Disease Modelling,,verified,,,2026-01-28T09:02:49.279681
7,ijerph-19-11613,36141893,Replicating and projecting the path of COVID-19 with a model-implied reproduction number.,32875176,10.1016/j.idm.2020.08.007,2020,"Buckman SR, Glick R, Lansing KJ, Petrosky-Nadeau N, Seitelman LM",Infectious Disease Modelling,,verified,,,2026-01-28T09:00:47.462893
7,ijerph-19-11613,36141893,Epidemiological profile and transmission dynamics of COVID-19 in the Philippines.,32928322,10.1017/S0950268820002137,2020,"Haw NJL, Uy J, Sy KTL, Abrigo MRM",Epidemiology and infection,,verified,,,2026-01-28T08:12:15.457413
7,ijerph-19-11613,36141893,Preliminary estimation of temporal and spatiotemporal dynamic measures of COVID-19 transmission in Thailand.,32970773,10.1371/journal.pone.0239645,2020,"Rotejanaprasert C, Lawpoolsri S, Pan-Ngum W, Maude RJ",PloS one,,verified,,,2026-01-28T08:59:07.267213
7,ijerph-19-11613,36141893,European and US lockdowns and second waves during the COVID-19 pandemic.,32980417,10.1016/j.mbs.2020.108472,2020,Glass DH,Mathematical biosciences,,verified,,,2026-01-28T08:22:55.311145
7,ijerph-19-11613,36141893,COVID-19 pandemic in India: a mathematical model study.,32982061,10.1007/s11071-020-05958-z,2020,"Biswas SK, Ghosh JK, Sarkar S, Ghosh U",Nonlinear dynamics,,verified,,,2026-01-28T07:24:30.105878
7,ijerph-19-11613,36141893,The within-host viral kinetics of SARS-CoV-2.,32987502,10.3934/mbe.2020159,2020,"Li CT, Xu JH, Liu JW, Zhou YC",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T09:04:10.388903
7,ijerph-19-11613,36141893,Predicting the cumulative number of cases for the COVID-19 epidemic in China from early data.,32987515,10.3934/mbe.2020172,2020,"Liu ZH, Magal P, Seydi O, Webb G",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T08:57:31.584879
7,ijerph-19-11613,36141893,Current trends and future prediction of novel coronavirus disease (COVID-19) epidemic in China: a dynamical modeling analysis.,32987516,10.3934/mbe.2020173,2020,"Wang K, Lu ZZ, Wang XM, Li H, Li HL, Lin DD, Cai YL, Feng X, Song YT, Feng ZW, Ji WD, Wang XY, Yin Y, Wang L, Peng ZH",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T07:25:12.509938
7,ijerph-19-11613,36141893,A Simulation of a COVID-19 Epidemic Based on a Deterministic SEIR Model.,32574303,10.3389/fpubh.2020.00230,2020,"Carcione JM, Santos JE, Bagaini C, Ba J",Frontiers in public health,,verified,,,2026-01-28T09:18:22.798347
7,ijerph-19-11613,36141893,"Extended SIR Prediction of the Epidemics Trend of COVID-19 in Italy and Compared With Hunan, China.",32435645,10.3389/fmed.2020.00169,2020,"Wangping J, Ke H, Yang S, Wenzhe C, Shengshu W, Shanshan Y, Jianwei W, Fuyin K, Penggang T, Jing L, Miao L, Yao H",Frontiers in medicine,,verified,,,2026-01-28T08:25:13.154150
