PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
32516108,,"Effects of Proactive Social Distancing on COVID-19 Outbreaks in 58 Cities, China.","Du Z, Xu X, Wang L, Fox SJ, Cowling BJ, Galvani AP, Meyers LA.",Emerg Infect Dis. 2020 Sep;26(9):2267-9. doi: 10.3201/eid2609.201932. Epub 2020 Jun 9.,Du,Emerging infectious diseases,2020,2020/06/10,PMC7454087,,10.3201/eid2609.201932,Cities across China implemented stringent social distancing measures in early 2020 to curb coronavirus disease outbreaks. We estimated the speed with which these measures contained transmission in cities. A 1-day delay in implementing social distancing resulted in a containment delay of 2.41 (95% CI 0.97-3.86) days.,COVID-19; SARS-CoV-2; coronavirus disease; epidemiology; nonpharmaceutical interventions; reproduction number; respiratory infections; severe acute respiratory syndrome coronavirus 2; viruses; zoonoses,title_abstract,strict,unlikely_candidate,3,"This study is highly relevant to COVID-19 transmission in human populations and uses real-world empirical data from multiple Chinese cities. However, the abstract focuses on containment speed and intervention timing rather than explicitly reporting the reproduction/reproductive number (R0), so parameter relevance is only indirect at title-and-abstract stage.",4,"The title and abstract explicitly study COVID-19 outbreaks, and the keywords also include COVID-19 and SARS-CoV-2.",4,"The study concerns outbreaks in 58 cities in China, indicating human population-level transmission in real communities.",4,A specific real-world geographic setting is given: 58 cities in China during early 2020.,3,"The abstract describes an empirical analysis estimating containment timing and effects of social distancing across cities, suggesting primary analysis of observed outbreak data.",2,"The keyword list includes reproduction number, but the abstract does not explicitly report reproductive number, R0, or a numerical estimate of it.",,,
32584330,,IMPACT OF COMORBIDITIES IN MEXICAN SARS-COV-2-POSITIVE PATIENTS: A RETROSPECTIVE ANALYSIS IN A NATIONAL COHORT.,"Kammar-García A, Vidal-Mayo JJ, Vera-Zertuche JM, Lazcano-Hernández M, Vera-López O, Segura-Badilla O, Aguilar-Alonso P, Navarro-Cruz AR.",Rev Invest Clin. 2020;72(3):151-158. doi: 10.24875/RIC.20000207.,Kammar-García,Revista de investigacion clinica; organo del Hospital de Enfermedades de la Nutricion,2020,2020/06/26,,,10.24875/RIC.20000207,"BACKGROUND: The coronavirus disease 2019 outbreak is a significant challenge for health-care systems around the world. OBJECTIVE: The objective of the study was to assess the impact of comorbidities on the case fatality rate (CFR) and the development of adverse events in patients positive for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in the Mexican population. MATERIALS AND METHODS: We analyzed the data from 13,842 laboratory-confirmed SARS-CoV-2 patients in Mexico between January 1, 2020, and April 25, 2020. We investigated the risk of death and the development of adverse events (hospitalization, pneumonia, orotracheal intubation, and intensive care unit [ICU] admission), comparing the number of comorbidities of each patient. RESULTS: The patient mean age was 46.6 ± 15.6 years, 42.3% (n = 5853) of the cases were women, 38.8% of patients were hospitalized, 4.4% were intubated, 29.6% developed pneumonia, and 4.4% had critical illness. The CFR was 9.4%. The risk of hospitalization (odds ratio [OR] = 3.1, 95% confidence interval [CI]: 2.7-3.7), pneumonia (OR = 3.02, 95% CI: 2.6-3.5), ICU admission (OR = 2, 95% CI: 1.5-2.7), and CFR (hazard ratio = 3.5, 95% CI: 2.9-4.2) was higher in patients with three or more comorbidities than in patients with 1, 2, or with no comorbidities. CONCLUSIONS: The number of comorbidities may be a determining factor in the clinical course and its outcomes in SARS-CoV-2-positive patients.",Adverse events; Comorbidities; Coronavirus disease 2019; Demographic characteristic; Mortality; Severe acute respiratory syndrome coronavirus 2,title_abstract,strict,unlikely_candidate,3,"This is a clearly relevant human COVID-19 study conducted in a real-world setting and based on original empirical data. However, the abstract does not report or explicitly discuss the reproduction/reproductive number (R0), focusing instead on comorbidities, case fatality, and clinical outcomes.",4,"The title and abstract explicitly focus on SARS-CoV-2/COVID-19, including laboratory-confirmed SARS-CoV-2 patients and coronavirus disease 2019.",4,"The study analyzes 13,842 laboratory-confirmed SARS-CoV-2 patients in Mexico, clearly a human population.",4,"The analysis is set in a real-world national cohort in Mexico, with a defined time period and geographic context.",4,"The abstract reports a retrospective analysis of patient-level data from a national cohort with quantitative results, indicating original empirical research.",0,"The title and abstract do not mention reproductive number, reproduction number, R0, or related transmission parameters; they focus on comorbidities, mortality, and adverse events.",,,
33134239,,"Effects of Coronavirus Disease (COVID-19) Related Contact Restrictions in Germany, March to May 2020, on the Mobility and Relation to Infection Patterns.","Bönisch S, Wegscheider K, Krause L, Sehner S, Wiegel S, Zapf A, Moser S, Becher H.",Front Public Health. 2020 Oct 8;8:568287. doi: 10.3389/fpubh.2020.568287. eCollection 2020.,Bönisch,Frontiers in public health,2020,2020/11/02,PMC7578371,,10.3389/fpubh.2020.568287,"In an effort to contain the spread of COVID-19, Germany has gradually implemented mobility restrictions culminating in a partial lockdown and contact restrictions on 22 March. The easing of the restrictions began 1 month later, on 20 April. Analysis of the consequences of these measures for mobility and infection incidence is of public health interest. A dynamic cohort of about 2,000 individuals in Germany aged 16-89 years provided individual information on demographic variables, and their continuous geolocation via a smartphone app. Using interrupted time series analysis, we investigated mobility by age, sex, and previous mobility habits from 13 January until 17 May 2020, measured as median daily distance traveled before and after restrictions were introduced. Furthermore, we have investigated the association of mobility with the number of new cases and the reproduction number. Median daily distance traveled decreased substantially in total and homogeneously across all subgroups considered. The decrease was strongest in the last week of March followed by a slight increase. Relative reduction of mobility developed parallel with number of new cases and the daily estimated reproduction number in the weeks after contact restrictions were implemented. The increase in mobility from mid-April onwards, however, did not result in increased case numbers but in further decrease. Other behavioral changes, e.g., wearing masks, individual distancing, or general awareness of the COVID-19 hazards may have contributed to the observed further reduction in case numbers and constant reproduction numbers below one until mid-July.",COVID-19; Germany; SARIMA model; case numbers; contact restrictions; interrupted time series analysis; mobile tracking; mobility,title_abstract,strict,possible_candidate,4,"This is a clearly COVID-19-focused human population study conducted in a real-world setting in Germany using original empirical data. It explicitly discusses the reproduction number, but as a secondary outcome linked to mobility and case trends rather than as the main target parameter of estimating COVID-19 R0.",4,The title and abstract explicitly focus on Coronavirus Disease (COVID-19) and infection patterns in Germany.,4,"The study involves a dynamic cohort of about 2,000 individuals in Germany aged 16-89 years, indicating a human population.",4,The research is set in a real-world geographic context in Germany and examines population mobility and infection patterns over time.,4,The abstract describes original primary analysis using smartphone geolocation data and interrupted time series analysis on observed mobility and case trends.,3,"The abstract explicitly mentions investigating the association of mobility with the reproduction number and reports constant reproduction numbers below one, though estimating R0 is not the sole focus.",,,
32473161,,On the benefits of flattening the curve: A perspective.,"Feng Z, Glasser JW, Hill AN.",Math Biosci. 2020 Aug;326:108389. doi: 10.1016/j.mbs.2020.108389. Epub 2020 May 27.,Feng,Mathematical biosciences,2020,2020/05/31,PMC7255246,,10.1016/j.mbs.2020.108389,"The many variations on a graphic illustrating the impact of non-pharmaceutical measures to mitigate pandemic influenza that have appeared in recent news reports about COVID-19 suggest a need to better explain the mechanism by which social distancing reduces the spread of infectious diseases. And some reports understate one benefit of reducing the frequency or proximity of interpersonal encounters, a reduction in the total number of infections. In hopes that understanding will increase compliance, we describe how social distancing (a) reduces the peak incidence of infections, (b) delays the occurrence of this peak, and (c) reduces the total number of infections during epidemics. In view of the extraordinary efforts underway to identify existing medications that are active against SARS-CoV-2 and to develop new antiviral drugs, vaccines and antibody therapies, any of which may have community-level effects, we also describe how pharmaceutical interventions affect transmission.",Epidemic curves; Impact of mitigation measures; Peak magnitude and timing; Total infections,title_abstract,strict,unlikely_candidate,2,"The study is clearly about COVID-19 transmission in human populations, but it appears to be a perspective piece rather than original empirical research. It also does not explicitly report the target parameter of interest, namely the reproduction/reproductive number (R0).",4,"The abstract explicitly discusses COVID-19 and SARS-CoV-2, so the target disease is clearly central.",3,"The paper discusses social distancing, interpersonal encounters, and community-level transmission, indicating a human population context.",1,The abstract refers to epidemics and community-level effects but gives no explicit real-world geographic setting or field location.,1,"The title labels the article as 'A perspective,' and the abstract reads as explanatory/conceptual rather than reporting original empirical data.",0,"The title, abstract, and keywords do not explicitly mention reproductive number, reproduction number, R0, or R naught.",,,
32877307,,Women's Health in Times of Emergency: We Must Take Action.,"Lee YS, Behn M, Rexrode KM.",J Womens Health (Larchmt). 2021 Mar;30(3):289-292. doi: 10.1089/jwh.2020.8600. Epub 2020 Sep 1.,Lee,Journal of women's health (2002),2021,2020/09/03,,,10.1089/jwh.2020.8600,"Women have historically faced gendered patterns of disadvantage during times of emergency. Evidence demonstrates differences in gendered exposures and inequities during acute crises such as natural disasters and pandemics, including Covid-19, and longer-term emergencies such as climate change. These patterns, without intervention, may be perpetuated in future crises. Threats to women's health in times of emergency can arise from restricted access to health care, economic disadvantages, and harmful social norms. During crises, women face additional barriers to accessing maternal, contraceptive, and abortion care, likely exacerbating existing inequities in reproductive health outcomes. Gendered inequalities in financial and economic stability can become even more stark. Globally, women perform the majority of health care and unpaid caregiving work, but face barriers to affording costs of living and obtaining health insurance due to over-representation in low-wage jobs. Finally, gendered expectations of social roles contribute to increased vulnerabilities, such as displacement and poverty. Violence against women rises in times of emergency and pathways to escaping trauma can be limited. In addition to directly addressing women's unique barriers and providing support in times of emergency through bolstering health care access, economic, and social support systems, thoughtful solutions such as trauma-informed care, increasing the number of women in leadership roles, educational initiatives, and advocacy from health professionals are needed to protect and advance women's health.",climate change; disaster medicine; reproductive health care; social norms; trauma-informed care; women's health,title_abstract,strict,unlikely_candidate,1,"This paper is centered on women’s health during emergencies and mentions COVID-19 only peripherally. Although it is clearly about human populations in real-world contexts, it does not appear to provide original empirical analysis and does not report the target parameter R0 or reproductive number.",1,COVID-19 is mentioned only as one example among pandemics and emergencies; the paper is not explicitly focused on COVID-19 or SARS-CoV-2.,4,"The abstract clearly concerns women’s health, health care access, caregiving, and reproductive health in human populations.",2,"The abstract refers to emergencies globally and in real-world crises, but no specific geographic field setting or study location is described.",1,"The article appears to be a broad commentary or perspective summarizing evidence and proposing actions, without explicit original empirical data or primary analysis.",0,"There is no mention of reproductive number, reproduction number, R0, or related transmission parameters.",,,
33207446,,Warmer weather unlikely to reduce the COVID-19 transmission: An ecological study in 202 locations in 8 countries.,"Pan J, Yao Y, Liu Z, Meng X, Ji JS, Qiu Y, Wang W, Zhang L, Wang W, Kan H.",Sci Total Environ. 2021 Jan 20;753:142272. doi: 10.1016/j.scitotenv.2020.142272. Epub 2020 Sep 9.,Pan,The Science of the total environment,2021,2020/11/19,PMC7480263,,10.1016/j.scitotenv.2020.142272,"PURPOSE: To examine the association between meteorological factors (temperature, relative humidity, wind speed, and UV radiation) and transmission capacity of COVID-19. METHODS: We collected daily numbers of COVID-19 cases in 202 locations in 8 countries. We matched meteorological data from the NOAA National Centers for Environmental Information. We used a time-frequency approach to examine the possible association between meteorological conditions and basic reproductive number (R0) of COVID-19. We determined the correlations between meteorological factors and R0 of COVID-19 using multiple linear regression models and meta-analysis. We further validated our results using a susceptible-exposed-infectious-recovered (SEIR) metapopulation model to simulate the changes of daily cases of COVID-19 in China under different temperatures and relative humidity conditions. PRINCIPAL RESULTS: Temperature did not exhibit significant association with R0 of COVID-19 (meta p = 0.446). Also, relative humidity (meta p = 0.215), wind speed (meta p = 0.986), and ultraviolet (UV) radiation (meta p = 0.491) were not significantly associated with R0 either. The SEIR model in China showed that with a wide range of meteorological conditions, the number of COVID-19 confirmed cases would not change substantially. CONCLUSIONS: Meteorological conditions did not have statistically significant associations with the R0 of COVID-19. Warmer weather alone seems unlikely to reduce the COVID-19 transmission.",Meteorological factors; SARS-CoV-2; Temperature; Ultraviolet radiation,title_abstract,strict,strong_candidate,4,"This paper is highly relevant because it explicitly studies COVID-19 in human populations across real geographic locations and reports original empirical analysis. Most importantly, the abstract directly examines and reports the basic reproductive number (R0) of COVID-19 as a central outcome.",4,"The title and abstract explicitly focus on COVID-19 transmission, and the keywords include SARS-CoV-2.",4,"The study uses daily COVID-19 case counts from 202 locations in 8 countries, indicating human population data.",4,"It is set in real-world geographic contexts, using data from 202 locations across 8 countries and simulation validation in China.",4,"The abstract describes original data collection and primary analyses using case counts, meteorological data, regression, meta-analysis, and SEIR modeling.",4,The abstract explicitly states analysis of the basic reproductive number (R0) of COVID-19 and reports associations with R0.,,,
32987508,,"Modelling and assessing the effects of medical resources on transmission of novel coronavirus (COVID-19) in Wuhan, China.","Wang LP, Wang J, Zhao HY, Shi YY, Wang K, Wu P, Shi L.",Math Biosci Eng. 2020 Mar 30;17(4):2936-2949. doi: 10.3934/mbe.2020165.,Wang,Mathematical biosciences and engineering : MBE,2020,2020/09/29,,,10.3934/mbe.2020165,"The coronavirus disease 2019 (COVID-2019), a newly emerging disease in China, posed a public health emergency of China. Wuhan is the most serious affected city. Some measures have been taken to control the transmission of COVID-19. From Jan. 23rd, 2020, gradually increasing medical resources (such as health workforce, protective clothing, essential medicines) were sent to Wuhan from other provinces, and the government has established the hospitals to quarantine and treat infected individuals. Under the condition of sufficient medical resources in Wuhan, late-stage of epidemic showed a downward trend. Assessing the effectiveness of medical resources is of great significance for the future response to similar disease. Based on the transmission mechanisms of COVID-19 and epidemic characteristics of Wuhan, by using time-dependent rates for some parameters, we establish a dynamical model to reflect the changes of medical resources on transmission of COVID-19 in Wuhan. Our model is applied to simulate the reported data on cumulative and new confirmed cases in Wuhan from Jan. 23rd to Mar. 6th, 2020. We estimate the basic reproduction number R0 = 2.71, which determines whether the disease will eventually die out or not under the absence of effective control measures. Moreover, we calculate the effective daily reproduction ratio Re(t), which is used to measure the 'daily reproduction number'. We obtain that Re(t) drops less than 1 since Feb. 8th. Our results show that delayed opening the 'Fire God Hill' hospital will greatly increase the magnitude of the outbreak. This shows that the government's timely establishment of hospitals and effective quarantine via quick detection prevent a larger outbreak.",mathematical modelling; medical resources; novel coronavirus; reproduction number,title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review question because it explicitly examines COVID-19 transmission in a real human population in Wuhan and directly estimates R0. It presents original modelling analysis using reported epidemic data, with reproduction number estimation as a stated outcome.",4,The title and abstract explicitly study novel coronavirus/COVID-19 transmission in Wuhan. COVID-19 is the central disease focus throughout.,4,"The study models transmission using reported confirmed cases in Wuhan and discusses hospitals, quarantine, and infected individuals, indicating a human population context.",4,"The analysis is explicitly set in Wuhan, China, using reported data from Jan. 23 to Mar. 6, 2020. This is a clear real-world geographic setting.",3,"The abstract describes a primary mathematical modelling analysis fitted to reported epidemic data from Wuhan. It is original analysis, though based on secondary surveillance data rather than direct data collection.",4,"The abstract explicitly reports the basic reproduction number, estimating R0 = 2.71, and also discusses the effective daily reproduction ratio Re(t).",,,
33605246,,COVID-19 Pandemic and Neonatal Health: What We Know so Far?,"Bhandari TR , Dangal G .",Kathmandu Univ Med J (KUMJ). 2020 COVID-19 SPECIAL ISSUE;18(70):94-98.,Bhandari,Kathmandu University medical journal (KUMJ),2020,2021/02/19,,,,"COVID-19 first time appeared in December 2019 in Wuhan, China. The number of cases increased rapidly in china and outside and the World Health Organization declared a pandemic on 11th March 2020. The pregnant and postpartum women, child, and neonatal populations are vulnerable to this disease due to immunological and physiological changes. This paper analyzed the published evidence for assessing the effect of COVID-19 on neonatal health and health care. Online published literature was searched from PubMed, Google Scholar, and other official webpages using keywords: ""coronavirus/COVID-19/new coronavirus 2019""/SARS-CoV-2 and neonatal health/care/outcomes"" and reviewed to prepare this article. COVID-19 is the potential to transmit either mother to fetus or mother/caregiver to neonates. However, neonates born from infected mothers did not show significant clinical features. Pharyngeal-swab, amniotic-fluid, cord-blood, and breast-milk test results were not found positive. Health facility-based vaginal/caesarian delivery was considered a low risk of transmission. However, recommended to separate neonates with infected mothers/caregivers and test immediately after birth to avoid the possible transmission. Mothers/caregivers should take routine preventive measures such as washing hands frequently and avoiding contact with infected people. If neonates suffered from the server acute respiratory distress requires intensive care urgently. Despite the possibility of the intrauterine transmission of COVID-19 direct evidence is still lacking so it needs more studies for further confirmation. The International Pediatric Association suggested preventive programs, curative care, vaccination, and telemedicine care as the minimum services and called on its members to address these cares during the pandemic.","[MeSH] COVID-19; [MeSH] Child; [MeSH] China; [MeSH] Female; [MeSH] Humans; [MeSH] Infant Health; [MeSH] Infant, Newborn; [MeSH] Infectious Disease Transmission, Vertical; [MeSH] Pandemics; [MeSH] Pregnancy; [MeSH] Pregnancy Complications, Infectious; [MeSH] SARS-CoV-2",title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 in human neonatal and maternal populations, but it is a review-style article rather than original empirical research. It also does not report the target parameter of interest, namely the reproduction/reproductive number (R0).",4,The title and abstract explicitly focus on COVID-19/SARS-CoV-2 and its effects on neonatal health.,4,"The study concerns pregnant/postpartum women, children, and neonates, which are human populations.",2,"Wuhan, China is mentioned as context, but the paper does not appear to analyze transmission or outcomes in a specific real-world study setting.",1,"The abstract states that published literature was searched and reviewed to prepare the article, indicating a review rather than original empirical data.",0,"The title and abstract do not mention reproductive number, reproduction number, R0, or R naught.",,,
32727547,,Impact of lockdown on COVID-19 epidemic in Île-de-France and possible exit strategies.,"Di Domenico L, Pullano G, Sabbatini CE, Boëlle PY, Colizza V.",BMC Med. 2020 Jul 30;18(1):240. doi: 10.1186/s12916-020-01698-4.,Di,BMC medicine,2020,2020/07/31,PMC7391016,,10.1186/s12916-020-01698-4,"BACKGROUND: More than half of the global population is under strict forms of social distancing. Estimating the expected impact of lockdown and exit strategies is critical to inform decision makers on the management of the COVID-19 health crisis. METHODS: We use a stochastic age-structured transmission model integrating data on age profile and social contacts in Île-de-France to (i) assess the epidemic in the region, (ii) evaluate the impact of lockdown, and (iii) propose possible exit strategies and estimate their effectiveness. The model is calibrated to hospital admission data before lockdown. Interventions are modeled by reconstructing the associated changes in the contact matrices and informed by mobility reductions during lockdown evaluated from mobile phone data. Different types and durations of social distancing are simulated, including progressive and targeted strategies, with large-scale testing. RESULTS: We estimate the reproductive number at 3.18 [3.09, 3.24] (95% confidence interval) prior to lockdown and at 0.68 [0.66, 0.69] during lockdown, thanks to an 81% reduction of the average number of contacts. Model predictions capture the disease dynamics during lockdown, showing the epidemic curve reaching ICU system capacity, largely strengthened during the emergency, and slowly decreasing. Results suggest that physical contacts outside households were largely avoided during lockdown. Lifting the lockdown with no exit strategy would lead to a second wave overwhelming the healthcare system, if conditions return to normal. Extensive case finding and isolation are required for social distancing strategies to gradually relax lockdown constraints. CONCLUSIONS: As France experiences the first wave of COVID-19 pandemic in lockdown, intensive forms of social distancing are required in the upcoming months due to the currently low population immunity. Extensive case finding and isolation would allow the partial release of the socio-economic pressure caused by extreme measures, while avoiding healthcare demand exceeding capacity. Response planning needs to urgently prioritize the logistics and capacity for these interventions.",COVID-19; Exit strategies; Lockdown; Mathematical modeling; Non-pharmaceutical interventions; Reproductive number; Social distancing,title_abstract,strict,strong_candidate,4,"This study is highly relevant because it directly investigates COVID-19 in a real human population and explicitly reports reproductive number estimates. It is based on original transmission modeling informed by empirical regional data, making it strongly pertinent to the review question.",4,"The title and abstract explicitly focus on the COVID-19 epidemic, with repeated mention of COVID-19 and the pandemic context.",4,"The study models transmission in a human population using hospital admissions, social contacts, and mobility data from Île-de-France.",4,"It is set in a real-world geographic setting, Île-de-France, and uses region-specific empirical data.",3,"The abstract describes a primary modeling analysis calibrated to hospital admission, contact, and mobility data, indicating original empirical analysis rather than a review.",4,The abstract explicitly reports reproductive number estimates: 3.18 before lockdown and 0.68 during lockdown.,,,
32563676,,Pathological Findings in the Testes of COVID-19 Patients: Clinical Implications.,"Yang M, Chen S, Huang B, Zhong JM, Su H, Chen YJ, Cao Q, Ma L, He J, Li XF, Li X, Zhou JJ, Fan J, Luo DJ, Chang XN, Arkun K, Zhou M, Nie X.",Eur Urol Focus. 2020 Sep 15;6(5):1124-1129. doi: 10.1016/j.euf.2020.05.009. Epub 2020 May 31.,Yang,European urology focus,2020,2020/06/22,PMC7261470,,10.1016/j.euf.2020.05.009,"BACKGROUND: Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), involves multiple organs. Testicular involvement is largely unknown. OBJECTIVE: To determine the pathological changes and whether SARS-CoV-2 can be detected in the testes of deceased COVID-19 patients. DESIGN, SETTING, AND PARTICIPANTS: Postmortem examination of the testes from 12 COVID-19 patients was performed using light and electron microscopy, and immunohistochemistry for lymphocytic and histiocytic markers. Reverse transcription-polymerase chain reaction (RT-PCR) was used to detect the virus in testicular tissue. OUTCOME MEASUREMENTS AND STATISTICAL ANALYSIS: Seminiferous tubular injury was assessed as none, mild, moderate, or severe according to the extent of tubular damage. Leydig cells in the interstitium were counted in ten 400× microscopy fields. RESULTS AND LIMITATIONS: Microscopically, Sertoli cells showed swelling, vacuolation and cytoplasmic rarefaction, detachment from tubular basement membranes, and loss and sloughing into lumens of the intratubular cell mass. Two, five, and four of 11 cases showed mild, moderate, and severe injury, respectively. The mean number of Leydig cells in COVID-19 testes was significantly lower than in the control group (2.2 vs 7.8, p < 0.001). In the interstitium there was edema and mild inflammatory infiltrates composed of T lymphocytes and histiocytes. Transmission EM did not identify viral particles in three cases. RT-PCR detected the virus in one of 12 cases. CONCLUSIONS: Testes from COVID-19 patients exhibited significant seminiferous tubular injury, reduced Leydig cells, and mild lymphocytic inflammation. We found no evidence of SARS-CoV-2 virus in the testes in the majority (90%) of the cases by RT-PCR, and in none by electron microscopy. These findings can provide evidence-based guidance for sperm donation and inform management strategies to mitigate the risk of testicular injury during the COVID-19 disease course. PATIENT SUMMARY: We examined the testes of deceased COVID-19 patients. We found significant damage to the testicular parenchyma. However, virus was not detected in testes in the majority of cases.",COVID-19; Fertility; Postmortem needle autopsy; SARS-CoV-2; Testis,title_abstract,strict,unlikely_candidate,3,"The paper is highly relevant to COVID-19, clearly human-based, and reports original empirical data from patient specimens. However, it does not address the target parameter of interest—the reproduction/reproductive number (R0)—so its relevance to the review question is low overall.",4,The title and abstract explicitly focus on COVID-19 patients and SARS-CoV-2 infection. The disease is the central subject of the study.,4,"The study examines testes from 12 deceased COVID-19 patients, so it is clearly based on human subjects. The population relevance is explicit in the abstract.",2,"The study involves real patient specimens, suggesting a real-world clinical context, but no geographic setting is reported in the title or abstract. Evidence for location is therefore limited.",4,"This is an original postmortem study using microscopy, immunohistochemistry, electron microscopy, and RT-PCR on 12 patients. The abstract reports primary empirical findings and quantitative results.",0,"The title and abstract do not mention reproductive number, reproduction number, R0, or related transmission metrics. The study focuses on testicular pathology and viral detection, not transmission parameters.",,,
32776726,,"Epidemiological Characteristics of COVID-19 Outbreak at Fitness Centers in Cheonan, Korea.","Bae S, Kim H, Jung TY, Lim JA, Jo DH, Kang GS, Jeong SH, Choi DK, Kim HJ, Cheon YH, Chun MK, Kim M, Choi S, Chun C, Shin SH, Kim HK, Park YJ, Park O, Kwon HJ.",J Korean Med Sci. 2020 Aug 10;35(31):e288. doi: 10.3346/jkms.2020.35.e288.,Bae,Journal of Korean medical science,2020,2020/08/11,PMC7416003,,10.3346/jkms.2020.35.e288,"BACKGROUND: In February 2020, a coronavirus disease 2019 (COVID-19) outbreak was reported in fitness centers in Cheonan, Korea. METHODS: From February 24 to March 13, an epidemiological investigation was conducted on the fitness center outbreak. All those who were screened were tested for severe acute respiratory syndrome coronavirus-2 (SARS CoV-2) using real-time reverse transcriptase polymerase chain reaction. Contacts were traced and self-isolated for 14 days. We determined the epidemiological characteristics of confirmed cases of SARS-CoV-2 infection, and estimated the time-dependent reproduction number to assess the transmission dynamics of the infection. RESULTS: A total of 116 cases were confirmed, and 1,687 contacts were traced. The source cases were 8 Zumba instructors who led aerobics classes in 10 fitness centers, and had the largest average number of contacts. A total of 57 Zumba class participants, 37 of their family members, and 14 other contacts were confirmed as cases. The attack rate was 7.3%. The contacts at Zumba classes and homes had a higher attack rate than other contacts. The mean serial interval (± standard deviation) were estimated to be 5.2 (± 3.8) days. The time-dependent reproduction number was estimated to be 6.1 at the beginning of the outbreak, but it dropped to less than 1, 2 days after the epidemiological investigation was launched. CONCLUSION: The results suggest that the COVID-19 outbreak was effectively contained with rigorous contact tracing, isolating, and testing in combination with social distancing without a lock-down.",Basic Reproduction Number; Coronavirus; Disease Outbreak; Epidemiology; Fitness Centers,title_abstract,strict,strong_candidate,4,"This study is highly relevant because it explicitly examines COVID-19 transmission in a human outbreak setting and reports original epidemiologic data from a real-world investigation. Crucially, the abstract directly estimates and reports a reproduction number, making it strongly aligned with the review question on COVID-19 R0/reproductive number.",4,"The title and abstract explicitly focus on COVID-19/SARS-CoV-2, describing a COVID-19 outbreak in fitness centers in Cheonan, Korea.",4,"The study concerns human cases and contacts in fitness centers, households, and traced community contacts.",4,"The outbreak is investigated in a real-world geographic setting: fitness centers in Cheonan, Korea.",4,"The abstract reports an epidemiological investigation with confirmed cases, traced contacts, attack rates, serial interval, and estimated reproduction number, indicating primary empirical analysis.",4,The abstract explicitly states that the time-dependent reproduction number was estimated and reports a value of 6.1 at the beginning of the outbreak.,,,
32799318,,Attitudes and collateral psychological effects of COVID-19 in pregnant women in Colombia.,"Parra-Saavedra M, Villa-Villa I, Pérez-Olivo J, Guzman-Polania L, Galvis-Centurion P, Cumplido-Romero Á, Santacruz-Vargas D, Rivera-Moreno E, Molina-Giraldo S, Guillen-Burgos H, Navarro E, Flórez-Lozano K, Barrero-Ortega A, Sanz-Cortes M, Miranda J.",Int J Gynaecol Obstet. 2020 Nov;151(2):203-208. doi: 10.1002/ijgo.13348. Epub 2020 Sep 11.,Parra-Saavedra,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,2020,2020/08/18,PMC9087678,,10.1002/ijgo.13348,"OBJECTIVE: To assess clinical impact, psychological effects, and knowledge of pregnant women during the COVID-19 outbreak in seven cities in Colombia. Currently, there are uncertainty and concerns about the maternal and fetal consequences of SARS-CoV-2 infection during pregnancy. METHODS: A cross-sectional web survey was carried out including pregnant women in seven cities in Colombia. Women were evaluated during the mitigation phase of the SARS-CoV-2 pandemic between April 13 and May 18, 2020. The questions evaluated demographic, knowledge, psychological symptoms, and attitudes data regarding the COVID-19 pandemic. RESULTS: A total of 1021 patients were invited to participate, obtaining 946 valid surveys for analysis. The rate of psychological consequences of the pandemic was much larger than the number of patients clinically affected by the virus, with 50.4% of the entire cohort reporting symptoms of anxiety, 49.1% insomnia, and 25% reporting depressive symptoms. Poorly informed women were more likely to be younger, affiliated to the subsidized regime, and with lower levels of education. CONCLUSION: The knowledge of pregnant women about SARS-CoV-2 infection is far from reality and this seems to be associated with an indirect effect on the concern and psychological stress of pregnant women in Colombia.",Anxiety; COVID-19; Coronavirus; Depression; Depressive symptoms; Mental health; Pregnancy; Sleep,title_abstract,strict,unlikely_candidate,3,"The paper is clearly about COVID-19 in a real human population and reports original empirical data from Colombia. However, it does not report or explicitly discuss the reproduction/reproductive number (R0), which is the key target parameter for this review.",4,The title and abstract explicitly focus on COVID-19/SARS-CoV-2 during the pandemic. The disease is central to the study context.,4,The study concerns pregnant women in Colombia and reports survey results from 946 participants. This is clearly a human population study.,4,The abstract specifies a real-world field setting in seven cities in Colombia during April-May 2020. This provides explicit geographic context.,4,This is a cross-sectional web survey with primary data collected from pregnant women. The abstract reports sample size and empirical results.,0,"The title, abstract, and keywords do not mention reproductive number, reproduction number, R0, or R naught. Outcomes are psychological effects, knowledge, and attitudes.",,,
