sr_id,sr_name,sr_pmid,gt_title,gt_pmid,gt_doi,gt_year,gt_authors,gt_journal,gt_country_region,review_status,note,raw_reference,created_at
7,ijerph-19-11613,36141893,"Early Transmission Dynamics in Wuhan, China, of Novel Coronavirus-Infected Pneumonia.",31995857,10.1056/NEJMoa2001316,2020,"Li Q, Guan X, Wu P, Wang X, Zhou L, Tong Y, Ren R, Leung KSM, Lau EHY, Wong JY, Xing X, Xiang N, Wu Y, Li C, Chen Q, Li D, Liu T, Zhao J, Liu M, Tu W, Chen C, Jin L, Yang R, Wang Q, Zhou S, Wang R, Liu H, Luo Y, Liu Y, Shao G, Li H, Tao Z, Yang Y, Deng Z, Liu B, Ma Z, Zhang Y, Shi G, Lam TTY, Wu JT, Gao GF, Cowling BJ, Yang B, Leung GM, Feng Z",The New England journal of medicine,,verified,,,2026-01-28T08:10:59.954991
7,ijerph-19-11613,36141893,"Early transmission dynamics of COVID-19 in a southern hemisphere setting: Lima-Peru: February 29(th)-March 30(th), 2020.",32511517,10.1101/2020.04.30.20077594,2020,"Munayco CV, Tariq A, Rothenberg R, Soto-Cabezas GG, Reyes MF, Valle A, Rojas-Mezarina L, Cabezas C, Loayza M, Peru COVID-19 working group, Chowell G",medRxiv : the preprint server for health sciences,,verified,,,2026-01-28T08:11:29.796845
7,ijerph-19-11613,36141893,Epidemiologic characteristics of early cases with 2019 novel coronavirus (2019-nCoV) disease in Korea.,32035431,10.4178/epih.e2020007,2020,"Ki M, Task Force for 2019-nCoV",Epidemiology and health,,verified,,,2026-01-28T08:11:57.234542
7,ijerph-19-11613,36141893,Epidemiological profile and transmission dynamics of COVID-19 in the Philippines.,32928322,10.1017/S0950268820002137,2020,"Haw NJL, Uy J, Sy KTL, Abrigo MRM",Epidemiology and infection,,verified,,,2026-01-28T08:12:15.457413
7,ijerph-19-11613,36141893,"Epidemiology and transmission of COVID-19 in 391 cases and 1286 of their close contacts in Shenzhen, China: a retrospective cohort study.",32353347,10.1016/S1473-3099(20)30287-5,2020,"Bi Q, Wu Y, Mei S, Ye C, Zou X, Zhang Z, Liu X, Wei L, Truelove SA, Zhang T, Gao W, Cheng C, Tang X, Wu X, Wu Y, Sun B, Huang S, Sun Y, Zhang J, Ma T, Lessler J, Feng T",The Lancet. Infectious diseases,,verified,,,2026-01-28T08:12:36.253214
7,ijerph-19-11613,36141893,"Estimates of the ongoing need for social distancing and control measures post-""lockdown"" from trajectories of COVID-19 cases and mortality.",32482785,10.1183/13993003.01483-2020,2020,"Lonergan M, Chalmers JD",The European respiratory journal,,verified,,,2026-01-28T08:16:41.997279
7,ijerph-19-11613,36141893,Estimating the Unreported Number of Novel Coronavirus (2019-nCoV) Cases in China in the First Half of January 2020: A Data-Driven Modelling Analysis of the Early Outbreak.,32024089,10.3390/jcm9020388,2020,"Zhao S, Musa SS, Lin Q, Ran J, Yang G, Wang W, Lou Y, Yang L, Gao D, He D, Wang MH",Journal of clinical medicine,,verified,,,2026-01-28T08:16:58.858687
7,ijerph-19-11613,36141893,Estimation of exponential growth rate and basic reproduction number of the coronavirus disease 2019 (COVID-19) in Africa.,32678037,10.1186/s40249-020-00718-y,2020,"Musa SS, Zhao S, Wang MH, Habib AG, Mustapha UT, He D",Infectious diseases of poverty,,verified,,,2026-01-28T08:17:18.906245
7,ijerph-19-11613,36141893,Estimation of reproduction numbers of COVID-19 in typical countries and epidemic trends under different prevention and control scenarios.,32468343,10.1007/s11684-020-0787-4,2020,"Xu C, Dong Y, Yu X, Wang H, Tsamlag L, Zhang S, Chang R, Wang Z, Yu Y, Long R, Wang Y, Xu G, Shen T, Wang S, Zhang X, Wang H, Cai Y",Frontiers of medicine,,verified,,,2026-01-28T08:19:28.317480
7,ijerph-19-11613,36141893,Estimation of the reproduction number and early prediction of the COVID-19 outbreak in India using a statistical computing approach.,32512670,10.4178/epih.e2020028,2020,"Kanagarathinam K, Sekar K",Epidemiology and health,,verified,,,2026-01-28T08:21:30.006953
7,ijerph-19-11613,36141893,Estimation of the reproductive number of novel coronavirus (COVID-19) and the probable outbreak size on the Diamond Princess cruise ship: A data-driven analysis.,32097725,10.1016/j.ijid.2020.02.033,2020,"Zhang S, Diao M, Yu W, Pei L, Lin Z, Chen D",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,,verified,,,2026-01-28T08:21:48.533063
7,ijerph-19-11613,36141893,Estimation of the time-varying reproduction number of COVID-19 outbreak in China.,32460229,10.1016/j.ijheh.2020.113555,2020,"You C, Deng Y, Hu W, Sun J, Lin Q, Zhou F, Pang CH, Zhang Y, Chen Z, Zhou XH",International journal of hygiene and environmental health,,verified,,,2026-01-28T08:22:16.176981
7,ijerph-19-11613,36141893,Estimation of Unreported Novel Coronavirus (SARS-CoV-2) Infections from Reported Deaths: A Susceptible-Exposed-Infectious-Recovered-Dead Model.,32380708,10.3390/jcm9051350,2020,"Maugeri A, Barchitta M, Battiato S, Agodi A",Journal of clinical medicine,,verified,,,2026-01-28T08:22:35.540339
7,ijerph-19-11613,36141893,European and US lockdowns and second waves during the COVID-19 pandemic.,32980417,10.1016/j.mbs.2020.108472,2020,Glass DH,Mathematical biosciences,,verified,,,2026-01-28T08:22:55.311145
7,ijerph-19-11613,36141893,Evaluating Transmission Heterogeneity and Super-Spreading Event of COVID-19 in a Metropolis of China.,32456346,10.3390/ijerph17103705,2020,"Zhang Y, Li Y, Wang L, Li M, Zhou X",International journal of environmental research and public health,,verified,,,2026-01-28T08:23:13.709990
7,ijerph-19-11613,36141893,Evaluation of COVID-19 epidemic outbreak caused by temporal contact-increase in South Korea.,32417246,10.1016/j.ijid.2020.05.036,2020,"Kim S, Jeong YD, Byun JH, Cho G, Park A, Jung JH, Roh Y, Choi S, Muhammad IM, Jung IH",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,,verified,,,2026-01-28T08:23:29.415113
7,ijerph-19-11613,36141893,Evaluation of the Secondary Transmission Pattern and Epidemic Prediction of COVID-19 in the Four Metropolitan Areas of China.,32574319,10.3389/fmed.2020.00171,2020,"Su L, Hong N, Zhou X, He J, Ma Y, Jiang H, Han L, Chang F, Shan G, Zhu W, Long Y",Frontiers in medicine,,verified,,,2026-01-28T08:23:46.724048
7,ijerph-19-11613,36141893,"Extended SIR Prediction of the Epidemics Trend of COVID-19 in Italy and Compared With Hunan, China.",32435645,10.3389/fmed.2020.00169,2020,"Wangping J, Ke H, Yang S, Wenzhe C, Shengshu W, Shanshan Y, Jianwei W, Fuyin K, Penggang T, Jing L, Miao L, Yao H",Frontiers in medicine,,verified,,,2026-01-28T08:25:13.154150
7,ijerph-19-11613,36141893,Forecast Possible Risk for COVID-19 Epidemic Dissemination Under Current Control Strategies in Japan.,32486011,10.3390/ijerph17113872,2020,"Chen Z, Yang J, Dai B",International journal of environmental research and public health,,verified,,,2026-01-28T08:25:43.469424
7,ijerph-19-11613,36141893,"Forecasting COVID-19 Transmission and Healthcare Capacity in Bali, Indonesia.",32498137,10.3961/jpmph.20.152,2020,"Wirawan IMA, Januraga PP",Journal of preventive medicine and public health = Yebang Uihakhoe chi,,verified,,,2026-01-28T08:26:04.813512
7,ijerph-19-11613,36141893,Forecasting the daily and cumulative number of cases for the COVID-19 pandemic in India.,32752627,10.1063/5.0016240,2020,"Khajanchi S, Sarkar K","Chaos (Woodbury, N.Y.)",,verified,,,2026-01-28T08:26:24.593592
7,ijerph-19-11613,36141893,Generalized logistic growth modeling of the COVID-19 pandemic in Asia.,32766462,10.1016/j.idm.2020.07.003,2020,"Aviv-Sharon E, Aharoni A",Infectious Disease Modelling,,verified,,,2026-01-28T08:27:23.372047
7,ijerph-19-11613,36141893,Global convergence of COVID-19 basic reproduction number and estimation from early-time SIR dynamics.,32970786,10.1371/journal.pone.0239800,2020,"Katul GG, Mrad A, Bonetti S, Manoli G, Parolari AJ",PloS one,,verified,,,2026-01-28T08:27:39.295702
7,ijerph-19-11613,36141893,"Imitation dynamics in the mitigation of the novel coronavirus disease (COVID-19) outbreak in Wuhan, China from 2019 to 2020.",32395492,10.21037/atm.2020.03.168,2020,"Zhao S, Stone L, Gao D, Musa SS, Chong MKC, He D, Wang MH",Annals of translational medicine,,verified,,,2026-01-28T08:44:47.650706
7,ijerph-19-11613,36141893,Estimating the burden of SARS-CoV-2 in France.,32404476,10.1126/science.abc3517,2020,"Salje H, Tran Kiem C, Lefrancq N, Courtejoie N, Bosetti P, Paireau J, Andronico A, Hozé N, Richet J, Dubost CL, Le Strat Y, Lessler J, Levy-Bruhl D, Fontanet A, Opatowski L, Boelle PY, Cauchemez S","Science (New York, N.Y.)",,verified,,,2026-01-28T08:47:03.333679
7,ijerph-19-11613,36141893,Forecast analysis of the epidemics trend of COVID-19 in the USA by a generalized fractional-order SEIR model.,32952299,10.1007/s11071-020-05946-3,2020,"Xu C, Yu Y, Chen Y, Lu Z",Nonlinear dynamics,,verified,,,2026-01-28T08:47:21.038405
7,ijerph-19-11613,36141893,Impact of lockdown on COVID-19 epidemic in Île-de-France and possible exit strategies.,32727547,10.1186/s12916-020-01698-4,2020,"Di Domenico L, Pullano G, Sabbatini CE, Boëlle PY, Colizza V",BMC medicine,,verified,,,2026-01-28T08:47:37.083674
7,ijerph-19-11613,36141893,Impact of nonpharmacological interventions on COVID-19 transmission dynamics in India.,32496246,10.4103/ijph.IJPH_510_20,2020,"Patel P, Athotra A, Vaisakh TP, Dikid T, Jain SK, NCDC COVID Incident Management Team",Indian journal of public health,,verified,,,2026-01-28T08:47:51.161614
7,ijerph-19-11613,36141893,"Estimating the serial interval of the novel coronavirus disease (COVID-19) based on the public surveillance data in Shenzhen, China, from 19 January to 22 February 2020.",32452648,10.1111/tbed.13647,2020,"Wang K, Zhao S, Liao Y, Zhao T, Wang X, Zhang X, Jiao H, Li H, Yin Y, Wang MH, Xiao L, Wang L, He D",Transboundary and emerging diseases,,verified,,,2026-01-28T08:48:17.046530
7,ijerph-19-11613,36141893,High Contagiousness and Rapid Spread of Severe Acute Respiratory Syndrome Coronavirus 2.,32255761,10.3201/eid2607.200282,2020,"Sanche S, Lin YT, Xu C, Romero-Severson E, Hengartner N, Ke R",Emerging infectious diseases,,verified,,,2026-01-28T08:48:38.787813
7,ijerph-19-11613,36141893,Incubation Period and Reproduction Number for Novel Coronavirus 2019 (COVID-19) Infections in India.,32865005,10.1177/1010539520956427,2020,"Patrikar SR, Kotwal A, Bhatti VK, Banerjee A, Chatterjee K, Kunte R, Tambe M",Asia-Pacific journal of public health,,verified,,,2026-01-28T08:48:57.042283
7,ijerph-19-11613,36141893,"Inferring super-spreading from transmission clusters of COVID-19 in Hong Kong, Japan, and Singapore.",32446721,10.1016/j.jhin.2020.05.027,2020,"Kwok KO, Chan HHH, Huang Y, Hui DSC, Tambyah PA, Wei WI, Chau PYK, Wong SYS, Tang JWT",The Journal of hospital infection,,verified,,,2026-01-28T08:49:12.478644
7,ijerph-19-11613,36141893,Insights into the dynamics and control of COVID-19 infection rates.,32834573,10.1016/j.chaos.2020.109937,2020,"Willis MJ, Díaz VHG, Prado-Rubio OA, von Stosch M","Chaos, solitons, and fractals",,verified,,,2026-01-28T08:49:49.699942
7,ijerph-19-11613,36141893,Is Nigeria really on top of COVID-19? Message from effective reproduction number.,32753078,10.1017/S0950268820001740,2020,"Adekunle AI, Adegboye OA, Gayawan E, McBryde ES",Epidemiology and infection,,verified,,,2026-01-28T08:50:06.516931
7,ijerph-19-11613,36141893,"Mass Infection Analysis of COVID-19 Using the SEIRD Model in Daegu-Gyeongbuk of Korea from April to May, 2020.",32864913,10.3346/jkms.2020.35.e317,2020,"Bae TW, Kwon KK, Kim KH",Journal of Korean medical science,,verified,,,2026-01-28T08:50:23.533989
7,ijerph-19-11613,36141893,"Mathematical model describing CoViD-19 in São Paulo, Brazil - evaluating isolation as control mechanism and forecasting epidemiological scenarios of release.",32684175,10.1017/S0950268820001600,2020,"Yang HM, Lombardi Junior LP, Castro FFM, Yang AC",Epidemiology and infection,,verified,,,2026-01-28T08:51:29.543226
7,ijerph-19-11613,36141893,Mathematical modelling on diffusion and control of COVID-19.,32844134,10.1016/j.idm.2020.08.009,2020,Veera Krishna M,Infectious Disease Modelling,,verified,,,2026-01-28T08:51:55.355091
7,ijerph-19-11613,36141893,"Mathematical models for devising the optimal SARS-CoV-2 strategy for eradication in China, South Korea, and Italy.",32891155,10.1186/s12967-020-02513-7,2020,"Jiang S, Li Q, Li C, Liu S, He X, Wang T, Li H, Corpe C, Zhang X, Xu J, Wang J",Journal of translational medicine,,verified,,,2026-01-28T08:52:09.503390
7,ijerph-19-11613,36141893,"Modeling analysis of COVID-19 based on morbidity data in Anhui, China.",32987501,10.3934/mbe.2020158,2020,"Tian JJ, Wu JB, Bao YT, Weng XY, Shi L, Liu BB, Yu XY, Qi LX, Liu ZR",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T08:52:30.350731
7,ijerph-19-11613,36141893,"Modeling COVID-19 and Its Impacts on U.S. Immigration and Customs Enforcement (ICE) Detention Facilities, 2020.",32415422,10.1007/s11524-020-00441-x,2020,"Irvine M, Coombs D, Skarha J, Del Pozo B, Rich J, Taxman F, Green TC",Journal of urban health : bulletin of the New York Academy of Medicine,,verified,,,2026-01-28T08:52:38.872271
7,ijerph-19-11613,36141893,Modeling COVID-19 Latent Prevalence to Assess a Public Health Intervention at a State and Regional Scale: Retrospective Cohort Study.,32427104,10.2196/19353,2020,"Turk PJ, Chou SH, Kowalkowski MA, Palmer PP, Priem JS, Spencer MD, Taylor YJ, McWilliams AD",JMIR public health and surveillance,,verified,,,2026-01-28T08:53:03.133451
7,ijerph-19-11613,36141893,Modeling the transmission dynamics and the impact of the control interventions for the COVID-19 epidemic outbreak.,32987574,10.3934/mbe.2020231,2020,"Saldaña F, Flores-Arguedas H, Camacho-Gutiérrez JA, Barradas I",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T08:53:28.579281
7,ijerph-19-11613,36141893,"Modelling and assessing the effects of medical resources on transmission of novel coronavirus (COVID-19) in Wuhan, China.",32987508,10.3934/mbe.2020165,2020,"Wang LP, Wang J, Zhao HY, Shi YY, Wang K, Wu P, Shi L",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T08:53:39.906400
7,ijerph-19-11613,36141893,Modelling of reproduction number for COVID-19 in India and high incidence states.,32838059,10.1016/j.cegh.2020.06.012,2021,"Marimuthu S, Joy M, Malavika B, Nadaraj A, Asirvatham ES, Jeyaseelan L",Clinical epidemiology and global health,,verified,,,2026-01-28T08:54:19.318385
7,ijerph-19-11613,36141893,Modelling SARS-COV2 Spread in London: Approaches to Lift the Lockdown.,32461062,10.1016/j.jinf.2020.05.037,2020,"Goscé L, Phillips PA, Spinola P, Gupta DRK, Abubakar PI",The Journal of infection,,verified,,,2026-01-28T08:54:42.132341
7,ijerph-19-11613,36141893,Modelling the effects of media coverage and quarantine on the COVID-19 infections in the UK.,32987547,10.3934/mbe.2020204,2020,"Feng LX, Jing SL, Hu SK, Wang DF, Huo HF",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T08:54:58.490465
7,ijerph-19-11613,36141893,"Nowcasting and forecasting the potential domestic and international spread of the 2019-nCoV outbreak originating in Wuhan, China: a modelling study.",32014114,10.1016/S0140-6736(20)30260-9,2020,"Wu JT, Leung K, Leung GM","Lancet (London, England)",,verified,,,2026-01-28T08:55:12.532261
7,ijerph-19-11613,36141893,On a Statistical Transmission Model in Analysis of the Early Phase of COVID-19 Outbreak.,32292527,10.1007/s12561-020-09277-0,2021,"Zhu Y, Chen YQ",Statistics in biosciences,,verified,,,2026-01-28T08:55:34.955628
7,ijerph-19-11613,36141893,Outbreak dynamics of COVID-19 in China and the United States.,32342242,10.1007/s10237-020-01332-5,2020,"Peirlinck M, Linka K, Sahli Costabal F, Kuhl E",Biomechanics and modeling in mechanobiology,,verified,,,2026-01-28T08:55:47.091923
7,ijerph-19-11613,36141893,Outbreak dynamics of COVID-19 in Europe and the effect of travel restrictions.,32367739,10.1080/10255842.2020.1759560,2020,"Linka K, Peirlinck M, Sahli Costabal F, Kuhl E",Computer methods in biomechanics and biomedical engineering,,verified,,,2026-01-28T08:56:01.164391
7,ijerph-19-11613,36141893,Parameter estimation and prediction for coronavirus disease outbreak 2019 (COVID-19) in Algeria.,32617358,10.3934/publichealth.2020026,2020,"Bentout S, Chekroun A, Kuniya T",AIMS public health,,verified,,,2026-01-28T08:56:14.722067
7,ijerph-19-11613,36141893,"Pattern of early human-to-human transmission of Wuhan 2019 novel coronavirus (2019-nCoV), December 2019 to January 2020.",32019669,10.2807/1560-7917.ES.2020.25.4.2000058,2020,"Riou J, Althaus CL",Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,,verified,,,2026-01-28T08:56:40.749121
7,ijerph-19-11613,36141893,Phase-adjusted estimation of the COVID-19 outbreak in South Korea under multi-source data and adjustment measures: a modelling study.,32987548,10.3934/mbe.2020205,2020,"Feng XM, Chen J, Wang K, Wang L, Zhang FQ, Jin Z, Zou L, Wang X",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T08:56:52.186092
7,ijerph-19-11613,36141893,Predicting COVID-19 spread in the face of control measures in West Africa.,32738248,10.1016/j.mbs.2020.108431,2020,"Taboe HB, Salako KV, Tison JM, Ngonghala CN, Glèlè Kakaï R",Mathematical biosciences,,verified,,,2026-01-28T08:57:09.284710
7,ijerph-19-11613,36141893,Predicting the cumulative number of cases for the COVID-19 epidemic in China from early data.,32987515,10.3934/mbe.2020172,2020,"Liu ZH, Magal P, Seydi O, Webb G",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T08:57:31.584879
7,ijerph-19-11613,36141893,"Prediction of Epidemic Peak and Infected Cases for COVID-19 Disease in Malaysia, 2020.",32521641,10.3390/ijerph17114076,2020,"Alsayed A, Sadir H, Kamil R, Sari H",International journal of environmental research and public health,,verified,,,2026-01-28T08:58:25.791940
7,ijerph-19-11613,36141893,"Prediction of the Epidemic Peak of Coronavirus Disease in Japan, 2020.",32183172,10.3390/jcm9030789,2020,Kuniya T,Journal of clinical medicine,,verified,,,2026-01-28T08:58:39.273108
7,ijerph-19-11613,36141893,Preliminary estimates of the reproduction number of the coronavirus disease (COVID-19) outbreak in Republic of Korea and Italy by 5 March 2020.,32334115,10.1016/j.ijid.2020.04.044,2020,"Zhuang Z, Zhao S, Lin Q, Cao P, Lou Y, Yang L, Yang S, He D, Xiao L",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,,verified,,,2026-01-28T08:58:54.811122
7,ijerph-19-11613,36141893,Preliminary estimation of temporal and spatiotemporal dynamic measures of COVID-19 transmission in Thailand.,32970773,10.1371/journal.pone.0239645,2020,"Rotejanaprasert C, Lawpoolsri S, Pan-Ngum W, Maude RJ",PloS one,,verified,,,2026-01-28T08:59:07.267213
7,ijerph-19-11613,36141893,"Preliminary estimation of the basic reproduction number of novel coronavirus (2019-nCoV) in China, from 2019 to 2020: A data-driven analysis in the early phase of the outbreak.",32007643,10.1016/j.ijid.2020.01.050,2020,"Zhao S, Lin Q, Ran J, Musa SS, Yang G, Wang W, Lou Y, Gao D, Yang L, He D, Wang MH",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,,verified,,,2026-01-28T08:59:20.046279
7,ijerph-19-11613,36141893,Preliminary prediction of the basic reproduction number of the Wuhan novel coronavirus 2019-nCoV.,32048815,10.1111/jebm.12376,2020,"Zhou T, Liu Q, Yang Z, Liao J, Yang K, Bai W, Lu X, Zhang W",Journal of evidence-based medicine,,verified,,,2026-01-28T08:59:45.329934
7,ijerph-19-11613,36141893,Real-time estimation of the reproduction number of the novel coronavirus disease (COVID-19) in China in 2020 based on incidence data.,32617309,10.21037/atm-20-1944,2020,"Wang K, Zhao S, Li H, Song Y, Wang L, Wang MH, Peng Z, Li H, He D",Annals of translational medicine,,verified,,,2026-01-28T08:59:59.879310
7,ijerph-19-11613,36141893,Real-Time Estimation of the Risk of Death from Novel Coronavirus (COVID-19) Infection: Inference Using Exported Cases.,32075152,10.3390/jcm9020523,2020,"Jung SM, Akhmetzhanov AR, Hayashi K, Linton NM, Yang Y, Yuan B, Kobayashi T, Kinoshita R, Nishiura H",Journal of clinical medicine,,verified,,,2026-01-28T09:00:11.918617
7,ijerph-19-11613,36141893,Reconstruction of the full transmission dynamics of COVID-19 in Wuhan.,32674112,10.1038/s41586-020-2554-8,2020,"Hao X, Cheng S, Wu D, Wu T, Lin X, Wang C",Nature,,verified,,,2026-01-28T09:00:25.981068
7,ijerph-19-11613,36141893,Replicating and projecting the path of COVID-19 with a model-implied reproduction number.,32875176,10.1016/j.idm.2020.08.007,2020,"Buckman SR, Glick R, Lansing KJ, Petrosky-Nadeau N, Seitelman LM",Infectious Disease Modelling,,verified,,,2026-01-28T09:00:47.462893
7,ijerph-19-11613,36141893,Risk estimation of the SARS-CoV-2 acute respiratory disease outbreak outside China.,32498721,10.1186/s12976-020-00127-6,2020,"Kim S, Choi S, Ko Y, Ki M, Jung E",Theoretical biology & medical modelling,,verified,,,2026-01-28T09:01:10.973282
7,ijerph-19-11613,36141893,Simulating the progression of the COVID-19 disease in Cameroon using SIR models.,32841283,10.1371/journal.pone.0237832,2020,"Nguemdjo U, Meno F, Dongfack A, Ventelou B",PloS one,,verified,,,2026-01-28T09:01:21.010410
7,ijerph-19-11613,36141893,Spatial-temporal distribution of COVID-19 in China and its prediction: A data-driven modeling analysis.,32235084,10.3855/jidc.12585,2020,"Huang R, Liu M, Ding Y",Journal of infection in developing countries,,verified,,,2026-01-28T09:01:35.053621
7,ijerph-19-11613,36141893,Spread and dynamics of the COVID-19 epidemic in Italy: Effects of emergency containment measures.,32327608,10.1073/pnas.2004978117,2020,"Gatto M, Bertuzzo E, Mari L, Miccoli S, Carraro L, Casagrandi R, Rinaldo A",Proceedings of the National Academy of Sciences of the United States of America,,verified,,,2026-01-28T09:01:46.538222
7,ijerph-19-11613,36141893,"The basic reproduction number and prediction of the epidemic size of the novel coronavirus (COVID-19) in Shahroud, Iran.",32517845,10.1017/S0950268820001247,2020,"Khosravi A, Chaman R, Rohani-Rasaf M, Zare F, Mehravaran S, Emamian MH",Epidemiology and infection,,verified,,,2026-01-28T09:02:08.192779
7,ijerph-19-11613,36141893,"The basic reproduction number of the new coronavirus pandemic with mortality for India, the Syrian Arab Republic, the United States, Yemen, China, France, Nigeria and Russia with different rate of cases.",32844133,10.1016/j.cegh.2020.08.005,2021,Al-Raeei M,Clinical epidemiology and global health,,verified,,,2026-01-28T09:02:35.703395
7,ijerph-19-11613,36141893,"The Covid-19 outbreak in Spain. A simple dynamics model, some lessons, and a theoretical framework for control response.",32869008,10.1016/j.idm.2020.08.010,2020,Guirao A,Infectious Disease Modelling,,verified,,,2026-01-28T09:02:49.279681
7,ijerph-19-11613,36141893,The dynamics of COVID-19 spread: evidence from Lebanon.,33120569,10.3934/mbe.2020302,2020,"Deeb OE, Jalloul M",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T09:03:05.618790
7,ijerph-19-11613,36141893,The dynamics of COVID-19 with quarantined and isolation.,32834821,10.1186/s13662-020-02882-9,2020,"Khan MA, Atangana A, Alzahrani E, Fatmawati",Advances in difference equations,,verified,,,2026-01-28T09:03:28.462975
7,ijerph-19-11613,36141893,The reproduction number of COVID-19 and its correlation with public health interventions.,32836597,10.1007/s00466-020-01880-8,2020,"Linka K, Peirlinck M, Kuhl E",Computational mechanics,,verified,,,2026-01-28T09:03:46.782951
7,ijerph-19-11613,36141893,"The role of asymptomatic class, quarantine and isolation in the transmission of COVID-19.",32498655,10.1080/17513758.2020.1773000,2020,"Ali M, Shah STH, Imran M, Khan A",Journal of biological dynamics,,verified,,,2026-01-28T09:03:57.369578
7,ijerph-19-11613,36141893,The within-host viral kinetics of SARS-CoV-2.,32987502,10.3934/mbe.2020159,2020,"Li CT, Xu JH, Liu JW, Zhou YC",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T09:04:10.388903
7,ijerph-19-11613,36141893,Trends in adaptation of fifteen European countries population to SARS-CoV-2 in March-May 2020: Can Taiwanese experience be adopted?,32798031,10.1016/j.jfma.2020.07.038,2021,Sharov KS,Journal of the Formosan Medical Association = Taiwan yi zhi,,verified,,,2026-01-28T09:05:15.179903
