PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
32194239,,Transmission of COVID-19 in the terminal stages of the incubation period: A familial cluster.,"Li P, Fu JB, Li KF, Liu JN, Wang HL, Liu LJ, Chen Y, Zhang YL, Liu SL, Tang A, Tong ZD, Yan JB.",Int J Infect Dis. 2020 Jul;96:452-453. doi: 10.1016/j.ijid.2020.03.027. Epub 2020 Mar 16.,Li,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2020,2020/03/21,PMC7264481,,10.1016/j.ijid.2020.03.027,"We report a familial cluster of 2019 novel coronavirus disease (COVID-19) to assess its potential transmission during the incubation period. The first patient in this familial cluster was identified during the presymptomatic period, as a close contact of a confirmed patient. Five family members had close contact with this first patient during his incubation period, with four of them confirmed positive for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection in the subsequent sampling tests.",COVID-19; Cluster; Incubation period; SARS-CoV-2,title_abstract,strict,unlikely_candidate,0,"Exclude. This is a familial cluster report about presymptomatic transmission during the incubation period, but the abstract does not report or estimate serial interval or generation time for COVID-19.",,,,,,,,,,,,,
32259403,,"Novel coronavirus infection in children outside of Wuhan, China.","Shen Q, Guo W, Guo T, Li J, He W, Ni S, Ouyang X, Liu J, Xie Y, Tan X, Zhou Z, Peng H.",Pediatr Pulmonol. 2020 Jun;55(6):1424-1429. doi: 10.1002/ppul.24762. Epub 2020 Apr 7.,Shen,Pediatric pulmonology,2020,2020/04/08,PMC7262205,,10.1002/ppul.24762,"BACKGROUND: Since December 8, 2019, an epidemic of coronavirus disease 2019 (COVID-19) has spread rapidly, but information about children with COVID-19 is limited. METHODS: This retrospective and the single-center study were done at the Public Health Clinic Center of Changsha, Hunan, China. We identified all hospitalized children diagnosed with COVID-19 between January 8, 2019 and February 19, 2020, in Changsha. Epidemiological and clinical data of these children were collected and analyzed. Outcomes were followed until February 26th, 2020. RESULTS: By February 19, 2020, nine pediatric patients were identified as having 2019-nCoV infection in Changsha. Six children had a family exposure and could provide the exact dates of close contact with someone who was confirmed to have 2019-nCoV infection, among whom the median incubation period was 7.5 days. The initial symptoms of the nine children were mild, including fever (3/9), diarrhea (2/9), cough (1/9), and sore throat (1/9), two had no symptoms. Two of the enrolled patients showed small ground-glass opacity of chest computed tomography scan. As of February 26, six patients had a negative RT-PCR for 2019-nCoV and were discharged. The median time from exposure to a negative RT-PCR was 14 days. CONCLUSIONS: The clinical symptoms of the new coronavirus infection in children were not typical and showed a less aggressive clinical course than teenage and adult patients. Children who have a familial clustering or have a family member with a definite diagnosis should be reported to ensure a timely diagnosis.",children; clinical characteristics; coronavirus disease 2019,title_abstract,strict,unlikely_candidate,0,"Exclude: this study focuses on pediatric clinical characteristics and reports incubation period/exposure history, not serial interval or generation time of COVID-19 transmission. It does not estimate transmission intervals between infector–infectee pairs.",,,,,,,,,,,,,
32631735,,"Incubation period of the coronavirus disease 2019 (COVID-19) in Busan, South Korea.","Lee H, Kim K, Choi K, Hong S, Son H, Ryu S.",J Infect Chemother. 2020 Sep;26(9):1011-1013. doi: 10.1016/j.jiac.2020.06.018. Epub 2020 Jun 24.,Lee,Journal of infection and chemotherapy : official journal of the Japan Society of Chemotherapy,2020,2020/07/08,PMC7311919,,10.1016/j.jiac.2020.06.018,"The assessment of the incubation period, which is the period between the infection and the illness onset, is essential to identify the sufficient isolation period for infectious diseases. In South Korea, a few cases of the coronavirus disease 2019 (COVID-19) were identified after the 14-day self-quarantine program, and the length of this quarantine has raised controversial issues for the Korean public health professionals. We estimated the COVID-19 incubation period using the log-normal distribution from publicly available data. The data were obtained from the press release of the Busan city department of public health and news reports. We collected and analysed information for 47 patients with a median age of 30. We estimated that the median incubation period was three days (95% Confidence Interval, 0.6-8.2). We also did not find any significant difference in the incubation period between males and females. Our findings indicate that a 14-day self-quarantine program should be sufficient to prevent spreading in the infection of suspected individuals with COVID-19 in the community.",Coronavirus; Incubation period; Korea; Log-normal distribution; Outbreak,title_abstract,strict,unlikely_candidate,0,"Exclude: this paper estimates the incubation period of COVID-19, not the serial interval or generation time. It does not address transmission timing between infector-infectee pairs relevant to the review question.",,,,,,,,,,,,,
32665963,,Characteristics of the Coronavirus Disease 2019 and related Therapeutic Options.,"Huang B, Ling R, Cheng Y, Wen J, Dai Y, Huang W, Zhang S, Lu X, Luo Y, Jiang YZ.",Mol Ther Methods Clin Dev. 2020 Jun 24;18:367-375. doi: 10.1016/j.omtm.2020.06.013. eCollection 2020 Sep 11.,Huang,Molecular therapy. Methods & clinical development,2020,2020/07/16,PMC7311344,,10.1016/j.omtm.2020.06.013,"The coronavirus disease 2019 (COVID-19) is a new type of pneumonia caused by severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) infection. COVID-19 is affecting millions of patients, and the infected number keeps increasing. SARS-CoV-2 is highly infectious, has a long incubation period, and causes a relatively high death rate, resulting in severe health problems all over the world. Currently there is no effective proven drug for the treatment of COVID-19; therefore, development of effective therapeutic drugs to suppress SARS-CoV-2 infection is urgently needed. In this review, we first summarize the structure and genome features of SARS-CoV-2 and introduce its infection and replication process. Then, we review the clinical symptoms, diagnosis, and treatment options of COVID-19 patients. We further discuss the potential molecular targets and drug development strategies for treatment of the emerging COVID-19. Finally, we summarize clinical trials of some potential therapeutic drugs and the results of vaccine development. This review provides some insights for the treatment of COVID-19.",,title_abstract,strict,unlikely_candidate,0,"Exclude: this is a general review on COVID-19 characteristics, therapeutics, and vaccines, and does not report or estimate serial interval or generation time of COVID-19.",,,,,,,,,,,,,
32568070,✓,Evidence for transmission of COVID-19 prior to symptom onset.,"Tindale LC, Stockdale JE, Coombe M, Garlock ES, Lau WYV, Saraswat M, Zhang L, Chen D, Wallinga J, Colijn C.",Elife. 2020 Jun 22;9:e57149. doi: 10.7554/eLife.57149.,Tindale,eLife,2020,2020/06/23,PMC7386904,,10.7554/eLife.57149,"We collated contact tracing data from COVID-19 clusters in Singapore and Tianjin, China and estimated the extent of pre-symptomatic transmission by estimating incubation periods and serial intervals. The mean incubation periods accounting for intermediate cases were 4.91 days (95%CI 4.35, 5.69) and 7.54 (95%CI 6.76, 8.56) days for Singapore and Tianjin, respectively. The mean serial interval was 4.17 (95%CI 2.44, 5.89) and 4.31 (95%CI 2.91, 5.72) days (Singapore, Tianjin). The serial intervals are shorter than incubation periods, suggesting that pre-symptomatic transmission may occur in a large proportion of transmission events (0.4-0.5 in Singapore and 0.6-0.8 in Tianjin, in our analysis with intermediate cases, and more without intermediates). Given the evidence for pre-symptomatic transmission, it is vital that even individuals who appear healthy abide by public health measures to control COVID-19.",COVID19; Sars-CoV-2; coronavirus; epidemiology; global health; incubation; serial interval; transmission,title_abstract,strict,strong_candidate,4,"Include because this study directly estimates COVID-19 serial intervals from contact tracing data in Singapore and Tianjin, which is central to the review question. It also compares serial interval with incubation period to infer pre-symptomatic transmission, making it highly relevant.",,,,,,,,,,,,,
32735163,,In-flight transmission cluster of COVID-19: a retrospective case series.,"Yang N, Shen Y, Shi C, Ma AHY, Zhang X, Jian X, Wang L, Shi J, Wu C, Li G, Fu Y, Wang K, Lu M, Qian G.",Infect Dis (Lond). 2020 Nov-Dec;52(12):891-901. doi: 10.1080/23744235.2020.1800814. Epub 2020 Jul 31.,Yang,"Infectious diseases (London, England)",2020,2020/08/01,,,10.1080/23744235.2020.1800814,"BACKGROUND: No data is available about in-flight transmission of SARS-CoV-2. Here, we report an in-flight transmission cluster of COVID-19 and describe the clinical characteristics of these patients. METHODS: After a flight, laboratory-confirmed COVID-19 was reported in 12 patients. Ten patients were admitted to the designated hospital. Data was collected from 25th January to 28th February 2020. Clinical information was retrospectively collected. RESULTS: All patients were passengers, and none were flight attendants. The median age was 33 years, and 70% were females. None was admitted to intensive care unit, and no patients died up to 28th February. The median incubation period was 3.0 days and time from onset of illness to hospital admission was 2 days. The most common symptom was fever. Two patients were asymptomatic and had normal chest CT scan during hospital stay. On admission, initial RT-PCR was positive in 9 patients, and initial chest CT was positive in half of the patients. The median lung 'total severity score' of chest CT was 6. 'Crazy-paving' pattern, pleural effusion, and ground-glass nodules were seen. CONCLUSION: There is potential for COVID-19 transmission in aeroplanes, but the symptoms were mild in our patients. Passengers and attendants must be protected during flights.",COVID-19; SARS-CoV-2; aircraft; flight; passenger,title_abstract,strict,unlikely_candidate,0,"Exclude: this paper is a retrospective case series on in-flight transmission and clinical characteristics, reporting incubation period but not estimating serial interval or generation time of COVID-19. It does not provide the transmission-timing parameters relevant to the review question.",,,,,,,,,,,,,
32255761,,High Contagiousness and Rapid Spread of Severe Acute Respiratory Syndrome Coronavirus 2.,"Sanche S, Lin YT, Xu C, Romero-Severson E, Hengartner N, Ke R.",Emerg Infect Dis. 2020 Jul;26(7):1470-1477. doi: 10.3201/eid2607.200282. Epub 2020 Jun 21.,Sanche,Emerging infectious diseases,2020,2020/04/08,PMC7323562,,10.3201/eid2607.200282,"Severe acute respiratory syndrome coronavirus 2 is the causative agent of the ongoing coronavirus disease pandemic. Initial estimates of the early dynamics of the outbreak in Wuhan, China, suggested a doubling time of the number of infected persons of 6-7 days and a basic reproductive number (R0) of 2.2-2.7. We collected extensive individual case reports across China and estimated key epidemiologic parameters, including the incubation period (4.2 days). We then designed 2 mathematical modeling approaches to infer the outbreak dynamics in Wuhan by using high-resolution domestic travel and infection data. Results show that the doubling time early in the epidemic in Wuhan was 2.3-3.3 days. Assuming a serial interval of 6-9 days, we calculated a median R0 value of 5.7 (95% CI 3.8-8.9). We further show that active surveillance, contact tracing, quarantine, and early strong social distancing efforts are needed to stop transmission of the virus.",2019 novel coronavirus disease; COVID-19; China; SARS-CoV-2; Wuhan; modeling; respiratory infections; severe acute respiratory syndrome coronavirus 2; transmission potential; viruses; zoonoses,title_abstract,strict,unlikely_candidate,0,Exclude: this paper does not estimate the serial interval or generation time of COVID-19; it assumes a serial interval range (6–9 days) to calculate R0. The review focuses on studies reporting serial interval and/or generation time estimates.,,,,,,,,,,,,,
32452648,,"Estimating the serial interval of the novel coronavirus disease (COVID-19) based on the public surveillance data in Shenzhen, China, from 19 January to 22 February 2020.","Wang K, Zhao S, Liao Y, Zhao T, Wang X, Zhang X, Jiao H, Li H, Yin Y, Wang MH, Xiao L, Wang L, He D.",Transbound Emerg Dis. 2020 Nov;67(6):2818-2822. doi: 10.1111/tbed.13647. Epub 2020 Jun 19.,Wang,Transboundary and emerging diseases,2020,2020/05/27,PMC7283843,,10.1111/tbed.13647,"The novel coronavirus disease (COVID-19) poses a serious threat to global public health and economics. Serial interval (SI), time between the onset of symptoms of a primary case and a secondary case, is a key epidemiological parameter. We estimated SI of COVID-19 in Shenzhen, China based on 27 records of transmission chains. We adopted three parametric models: Weibull, lognormal and gamma distributions, and an interval-censored likelihood framework. The three models were compared using the corrected Akaike information criterion (AICc). We also fitted the epidemic curve of COVID-19 to the logistic growth model to estimate the reproduction number. Using a Weibull distribution, we estimated the mean SI to be 5.9 days (95% CI: 3.9-9.6) with a standard deviation (SD) of 4.8 days (95% CI: 3.1-10.1). Using a logistic growth model, we estimated the basic reproduction number in Shenzhen to be 2.6 (95% CI: 2.4-2.8). The SI of COVID-19 is relatively shorter than that of SARS and MERS, the other two betacoronavirus diseases, which suggests the iteration of the transmission may be rapid. Thus, it is crucial to isolate close contacts promptly to effectively control the spread of COVID-19.",COVID-19; Shenzhen; basic reproduction number; coronavirus disease; outbreak; serial interval,title_abstract,strict,strong_candidate,4,"Include: this study directly estimates the COVID-19 serial interval using transmission chain data in Shenzhen, reporting mean and standard deviation. It is directly relevant to the review question on serial interval/generation time.",,,,,,,,,,,,,
32339231,,Epidemiological Characteristics and Incubation Period of 7015 Confirmed Cases With Coronavirus Disease 2019 Outside Hubei Province in China.,"Nie X, Fan L, Mu G, Tan Q, Wang M, Xie Y, Cao L, Zhou M, Zhang Z, Chen W.",J Infect Dis. 2020 Jun 16;222(1):26-33. doi: 10.1093/infdis/jiaa211.,Nie,The Journal of infectious diseases,2020,2020/04/28,PMC7197553,,10.1093/infdis/jiaa211,"BACKGROUND: Disease caused by SARS-CoV-2 broke out in Wuhan in December 2019. We utilized confirmed cases outside Hubei Province to analyze epidemiologic characteristics and evaluate the effect of traffic restrictions implemented in Hubei beginning on 23 January 2020. METHODS: Information on 7015 confirmed cases from 19 January to 8 February 2020 in all provinces outside Hubei was collected from the national and local health commissions in China. Incubation period and interval times were calculated using dates of the following events: contact with an infected person, onset, first visit, and diagnosis. We evaluated changes in incubation period and interval times. RESULTS: The average age of all cases was 44.24 years. The median incubation period was 5 days and extended from 2 days on 23 January to 15 days on 8 February. The proportion of imported cases decreased from 85.71% to 33.19% after 23 January. In addition, lengths of intervals between onset and diagnosis, onset and first visit, and first visit and diagnosis decreased over time. CONCLUSIONS: Rapidly transmitting COVID-19 has a short incubation period. The onset mainly occurred among young to middle-aged adults. Traffic restrictions played an important role in the decreased number of imported cases outside Hubei.",SARS-CoV-2; coronavirus disease 2019; incubation period,title_abstract,strict,unlikely_candidate,0,"Exclude. This paper focuses on epidemiological characteristics and incubation period, plus timing from onset to visit/diagnosis; it does not report serial interval or generation time estimates for COVID-19.",,,,,,,,,,,,,
32462689,,Features of enteric disease from human coronaviruses: Implications for COVID-19.,Cimolai N.,J Med Virol. 2020 Oct;92(10):1834-1844. doi: 10.1002/jmv.26066. Epub 2020 Jun 5.,Cimolai,Journal of medical virology,2020,2020/05/29,PMC7283829,,10.1002/jmv.26066,"Coronaviruses have long been studied in both human and veterinary fields. Whereas the initial detection of endemic human respiratory coronaviruses was problematic, detection of these and newly discovered human coronaviruses has been greatly facilitated with major advances in the laboratory. Nevertheless, technological factors can affect the accuracy and timeliness of virus detection. Many human coronaviruses can be variably found in stool samples. All human coronaviruses have been variably associated with symptoms of gastroenteritis. Coronaviruses can occasionally be cultured from enteric specimens, but most detection is accomplished with genetic amplification technologies. Excretion of viral RNA in stool can extend for a prolonged period. Culture-positive stool samples have been found to exceed a fourteen day period after onset of infection for some coronaviruses. Virus can also sometimes be cultured from patients' respiratory samples during the late incubation period. Relatively asymptomatic patients may excrete virus. Both viable and nonviable virus can be found in the immediate environment of the patient, the health care worker, and less often the public. These lessons from the past study of animal and human coronaviruses can be extended to presumptions for severe acute respiratory syndrome coronavirus 2. Already, the early reports from the coronavirus disease-2019 pandemic are confirming some concerns. These data have the cumulative potential to cause us to rethink some current and common public health and infection control strategies.",COVID-19; SARS-CoV-2; coronavirus; gastrointestinal; infection,title_abstract,strict,unlikely_candidate,0,"This paper focuses on enteric/gastrointestinal features, viral shedding, and infection control implications of human coronaviruses, not on estimating COVID-19 serial interval or generation time. It does not appear to provide transmission-pair timing data or quantitative estimates relevant to the review question.",,,,,,,,,,,,,
32540727,,The effects of border control and quarantine measures on the spread of COVID-19.,"Hossain MP, Junus A, Zhu X, Jia P, Wen TH, Pfeiffer D, Yuan HY.",Epidemics. 2020 Sep;32:100397. doi: 10.1016/j.epidem.2020.100397. Epub 2020 Jun 6.,Hossain,Epidemics,2020,2020/06/17,PMC7274973,,10.1016/j.epidem.2020.100397,"The rapid expansion of coronavirus disease 2019 (COVID-19) has been observed in many parts of the world. Many newly reported cases of COVID-19 during early outbreak phases have been associated with travel history from an epidemic region (identified as imported cases). For those cases without travel history, the risk of wider spreads through community contact is even higher. However, most population models assume a homogeneous infected population without considering that the imported and secondary cases contracted by the imported cases can pose different risks to community spread. We have developed an ""easy-to-use"" mathematical framework extending from a meta-population model embedding city-to-city connections to stratify the dynamics of transmission waves caused by imported, secondary, and others from an outbreak source region when control measures are considered. Using the cumulative number of the secondary cases, we are able to determine the probability of community spread. Using the top 10 visiting cities from Wuhan in China as an example, we first demonstrated that the arrival time and the dynamics of the outbreaks at these cities can be successfully predicted under the reproduction number R0 = 2.92 and incubation period τ = 5.2 days. Next, we showed that although control measures can gain extra 32.5 and 44.0 days in arrival time through an intensive border control measure and a shorter time to quarantine under a low R0 (1.4), if the R0 is higher (2.92), only 10 extra days can be gained for each of the same measures. This suggests the importance of lowering the incidence at source regions together with infectious disease control measures in susceptible regions. The study allows us to assess the effects of border control and quarantine measures on the emergence and global spread of COVID-19 in a fully connected world using the dynamics of the secondary cases.","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] China; [MeSH] Communicable Disease Control; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Incidence; [MeSH] Models, Statistical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Time Factors; [MeSH] Travel",title_abstract,strict,unlikely_candidate,0,"Exclude: this paper focuses on modeling the effects of border control and quarantine on COVID-19 spread, using parameters such as R0 and incubation period. It does not estimate or report the serial interval or generation time of COVID-19.",,,,,,,,,,,,,
32587980,,Asymptomatic and presymptomatic transmission of SARS-CoV-2: A systematic review.,"Savvides C, Siegel R.",medRxiv [Preprint]. 2020 Jun 17:2020.06.11.20129072. doi: 10.1101/2020.06.11.20129072.,Savvides,medRxiv : the preprint server for health sciences,2020,2020/06/27,PMC7310638,,10.1101/2020.06.11.20129072,"BACKGROUND AND PURPOSE: Many of the statutes comprising the shelter-in-place and phased-reopening orders are centered around minimizing asymptomatic and presymptomatic transmission. Assumptions about the presence and relative importance of asymptomatic and presymptomatic transmission are based on case reports, the failing of quarantine measures aimed at sequestering ill patients, viral dynamic studies suggesting SARS-CoV-2 production peaks before symptoms appear, and modeling evidence that calculates serial interval between successive generations of infection. In aggregate, these data offer compelling evidence of asymptomatic and presymptomatic transmission, but individually these studies have notable shortcomings that undermine their conclusions. The purpose of this review is to discuss the literature of asymptomatic and presymptomatic transmission, highlight limitations of recent studies, and propose experiments that, if conducted, would provide a more definitive analysis of the relative role of asymptomatic and presymptomatic transmission in the ongoing SARS-CoV-2 pandemic. METHODS: We conducted a systematic review of literature on PubMed using search filters that relate to asymptomatic and presymptomatic transmission as well as serial interval and viral dynamics. We focused on studies that provided primary clinical data. RESULTS: 34 studies were eligible for inclusion in this systematic review: 11 case reports pertaining to asymptomatic transmission, 9 viral kinetic studies, 13 serial interval studies, and 1 study with viral kinetics and serial interval. CONCLUSION: Different approaches to determining the presence and prevalence of asymptomatic and presymptomatic SARS-CoV-2 transmission have notable shortcomings, which were highlighted in this review and limit our ability to draw definitive conclusions. Conducting high quality studies with the aim of understanding the relative role of asymptomatic and presymptomatic transmission is instrumental to developing the most informed policies on reopening our cities, states, and countries.",RT-PCR; SARS-CoV-2; asymptomatic transmission; natural history of infection; presymptomatic transmission; serial interval; systematic review; viral kinetics; viral load,title_abstract,strict,unlikely_candidate,0,"Exclude. This is a systematic review about asymptomatic/presymptomatic transmission, not a primary study estimating COVID-19 serial interval or generation time. Although it discusses serial interval studies, it does not itself provide original serial interval/generation time estimates.",,,,,,,,,,,,,
32631470,,Epidemiological and clinical characteristics of a familial cluster of COVID-19.,"Sun Y, Tian L, Du X, Wang H, Li Y, Wu R.",Epidemiol Infect. 2020 Jul 7;148:e145. doi: 10.1017/S0950268820001521.,Sun,Epidemiology and infection,2020,2020/07/08,PMC7369338,,10.1017/S0950268820001521,"We report a family cluster of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection involving five patients in a family cluster in Dazhou, China, including the epidemiological, clinical, laboratory and radiological findings. Three-generation transmission was observed. Through epidemiological investigation, we observed asymptomatic transmission to a cohabiting family member, as well as person-to-person transmission of SARS-CoV-2 outside Wuhan city. The asymptomatic transmission demonstrated here provides evidence that there could be a greater risk of Coronavirus Disease 2019 (COVID-19) spread. This cluster also demonstrated that COVID-19 is transmissible during the incubation period of an asymptomatic person. Early isolation and treatment, stressing prevention of cluster outbreaks, could help prevent further spread of the epidemic.",Asymptomatic transmission; Outside Wuhan; coronavirus disease 2019; transmission and clinical characteristics,title_abstract,strict,unlikely_candidate,0,"Exclude: this is a descriptive familial cluster report focused on clinical and transmission characteristics, but the abstract does not report or estimate serial interval or generation time for COVID-19. It may mention transmission timing qualitatively, but not the review outcomes of interest.",,,,,,,,,,,,,
32404482,,Bacteremia and Blood Culture Utilization during COVID-19 Surge in New York City.,"Sepulveda J, Westblade LF, Whittier S, Satlin MJ, Greendyke WG, Aaron JG, Zucker J, Dietz D, Sobieszczyk M, Choi JJ, Liu D, Russell S, Connelly C, Green DA.",J Clin Microbiol. 2020 Jul 23;58(8):e00875-20. doi: 10.1128/JCM.00875-20. Print 2020 Jul 23.,Sepulveda,Journal of clinical microbiology,2020,2020/05/15,PMC7383550,,10.1128/JCM.00875-20,"A surge of patients with coronavirus disease 2019 (COVID-19) presenting to New York City hospitals in March 2020 led to a sharp increase in blood culture utilization, which overwhelmed the capacity of automated blood culture instruments. We sought to evaluate the utilization and diagnostic yield of blood cultures during the COVID-19 pandemic to determine prevalence and common etiologies of bacteremia and to inform a diagnostic approach to relieve blood culture overutilization. We performed a retrospective cohort analysis of 88,201 blood cultures from 28,011 patients at a multicenter network of hospitals within New York City to evaluate order volume, positivity rate, time to positivity, and etiologies of positive cultures in COVID-19. Ordering volume increased by 34.8% in the second half of March 2020 compared to the level in the first half of the month. The rate of bacteremia was significantly lower among COVID-19 patients (3.8%) than among COVID-19-negative patients (8.0%) and those not tested (7.1%) (P < 0.001). COVID-19 patients had a high proportion of organisms reflective of commensal skin microbiota, which, when excluded, reduced the bacteremia rate to 1.6%. More than 98% of all positive cultures were detected within 4 days of incubation. Bloodstream infections are very rare for COVID-19 patients, which supports the judicious use of blood cultures in the absence of compelling evidence for bacterial coinfection. Clear communication with ordering providers is necessary to prevent overutilization of blood cultures during patient surges, and laboratories should consider shortening the incubation period from 5 days to 4 days, if necessary, to free additional capacity.",COVID-19; SARS-CoV-2; bacteremia; blood culture; sepsis,title_abstract,strict,unlikely_candidate,0,"Exclude: this study focuses on blood culture utilization and bacteremia rates among COVID-19 patients, not on estimating COVID-19 serial interval or generation time. It does not report transmission timing metrics relevant to the review question.",,,,,,,,,,,,,
33583811,,Impact of COVID-19 in public health: Prevalence and preventive approaches.,"Subramaniyan V, Chakravarthi S, Seng WY, Kayarohanam S, Fuloria NK, Fuloria S.",Pak J Pharm Sci. 2020 Jul;33(4):1739-1745.,Subramaniyan,Pakistan journal of pharmaceutical sciences,2020,2021/02/15,,,,"The outbreak of CoVID-19 infection rapidly increases worldwide. Most of the continents affecting from CoVID-19 and still widening its burden disease (Jones DS, 2020; Lai et al., 2020). Along with its fatality rates, CoVID-19 has caused physiological disturbances in the society and termed as ""coronophobia"". CoVID-19 with renal failure, severe pneumonia and respiratory syndrome patients have been reported to increase the severity of disease conditions (Sevim et al., 2020). Also, CoVID-19 with cancer patients increase the higher risk of infections. Currently, there is no vaccine or specific treatment against CoVID-19 and drug research centres continuously investigating the potential drug against CoVID-19 (Osama and Amer, 2020). For the past 20 years two major coronavirus epidemics have occurred in public includes SARS-CoV approximately 8000 cases and 800 deaths and MERS-CoV 2,500 cases and 800 deaths and these continuing sporadically (Cascella et al., 2020).",[MeSH] Age Factors; [MeSH] COVID-19; [MeSH] Communicable Disease Control; [MeSH] Comorbidity; [MeSH] Humans; [MeSH] Infectious Disease Incubation Period; [MeSH] Prevalence; [MeSH] Public Health; [MeSH] SARS-CoV-2; [MeSH] Sex Factors,title_abstract,strict,unlikely_candidate,0,Exclude. This paper is a general public health/prevalence overview of COVID-19 and does not report original estimates of serial interval or generation time for SARS-CoV-2.,,,,,,,,,,,,,
32460229,✓,Estimation of the time-varying reproduction number of COVID-19 outbreak in China.,"You C, Deng Y, Hu W, Sun J, Lin Q, Zhou F, Pang CH, Zhang Y, Chen Z, Zhou XH.",Int J Hyg Environ Health. 2020 Jul;228:113555. doi: 10.1016/j.ijheh.2020.113555. Epub 2020 May 11.,You,International journal of hygiene and environmental health,2020,2020/05/28,PMC7211652,,10.1016/j.ijheh.2020.113555,"BACKGROUND: The 2019 novel coronavirus (COVID-19) outbreak in Wuhan, China has attracted world-wide attention. As of March 31, 2020, a total of 82,631 cases of COVID-19 in China were confirmed by the National Health Commission (NHC) of China. METHODS: Three approaches, namely Poisson likelihood-based method (ML), exponential growth rate-based method (EGR) and stochastic Susceptible-Infected-Removed dynamic model-based method (SIR), were implemented to estimate the basic and controlled reproduction numbers. RESULTS: A total of 198 chains of transmission together with dates of symptoms onset and 139 dates of infections were identified among 14,829 confirmed cases outside Hubei Province as reported as of March 31, 2020. Based on this information, we found that the serial interval had an average of 4.60 days with a standard deviation of 5.55 days, the incubation period had an average of 8.00 days with a standard deviation of 4.75 days and the infectious period had an average of 13.96 days with a standard deviation of 5.20 days. The estimated controlled reproduction numbers, Rc, produced by all three methods in all analyzed regions of China are significantly smaller compared with the basic reproduction numbers R0. CONCLUSIONS: The controlled reproduction number in China is much lower than one in all regions of China by now. It fell below one within 30 days from the implementations of unprecedent containment measures, which indicates that the strong measures taken by China government was effective to contain the epidemic. Nonetheless, efforts are still needed in order to end the current epidemic as imported cases from overseas pose a high risk of a second outbreak.","[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] China; [MeSH] Coronavirus Infections; [MeSH] Disease Outbreaks; [MeSH] Humans; [MeSH] Models, Statistical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2",title_abstract,strict,strong_candidate,4,"Include: the study directly estimates a COVID-19 serial interval (mean 4.60 days, SD 5.55 days) from transmission chains, which is relevant to the review question on serial interval/generation time. Although its main focus is reproduction number estimation, it contains primary serial interval data.",,,,,,,,,,,,,
32393592,,Cytokine storm and the prospects for immunotherapy with COVID-19.,Calabrese LH.,Cleve Clin J Med. 2020 Jun 30;87(7):389-393. doi: 10.3949/ccjm.87a.ccc008.,Calabrese,Cleveland Clinic journal of medicine,2020,2020/05/13,,,10.3949/ccjm.87a.ccc008,"Knowledge about the pathobiology of SARS-CoV-2 as it interacts with immune defenses is limited. SARS-CoV-2 is spread by droplets that come into contact with mucous membranes. COVID-19 is characterized by 2 or 3 stages: most patients who recover experience 2 stages of illness commencing with an asymptomatic or paucisymptomatic incubation period, followed by a nonsevere symptomatic illness lasting for several weeks, occurring in about 80% of those infected. In the remainder, a third phase marked by a severe respiratory illness, often accompanied by multisystem dysfunction, coagulopathy, and shock is observed. This phase of the illness is characterized by hypercytokinemic inflammation and is often referred to as ""cytokine storm."" While the immunopathogenesis remains unclear, prospects of treating this severe phase of the illness with immunotherapy are evolving, with some treatments showing promise.","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Cytokine Release Syndrome; [MeSH] Disease Progression; [MeSH] Humans; [MeSH] Immunity; [MeSH] Immunologic Factors; [MeSH] Immunotherapy; [MeSH] Inflammation; [MeSH] Pandemics; [MeSH] Patient Acuity; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Severity of Illness Index; [MeSH] Time Factors",title_abstract,strict,unlikely_candidate,0,"This paper is a review/commentary on COVID-19 immunopathogenesis and immunotherapy, focusing on cytokine storm and disease stages. It does not report empirical estimates of serial interval or generation time, which are the outcomes of interest for this review.",,,,,,,,,,,,,
