PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
33125393,,"Tracing day-zero and forecasting the COVID-19 outbreak in Lombardy, Italy: A compartmental modelling and numerical optimization approach.","Russo L, Anastassopoulou C, Tsakris A, Bifulco GN, Campana EF, Toraldo G, Siettos C.",PLoS One. 2020 Oct 30;15(10):e0240649. doi: 10.1371/journal.pone.0240649. eCollection 2020.,Russo,PloS one,2020,2020/10/30,PMC7598513,,10.1371/journal.pone.0240649,"INTRODUCTION: Italy became the second epicenter of the novel coronavirus disease 2019 (COVID-19) pandemic after China, surpassing by far China's death toll. The disease swept through Lombardy, which remained in lockdown for about two months, starting from the 8th of March. As of that day, the isolation measures taken in Lombardy were extended to the entire country. Here, assuming that effectively there was one case ""zero"" that introduced the virus to the region, we provide estimates for: (a) the day-zero of the outbreak in Lombardy, Italy; (b) the actual number of asymptomatic infected cases in the total population until March 8; (c) the basic (R0)and the effective reproduction number (Re) based on the estimation of the actual number of infected cases. To demonstrate the efficiency of the model and approach, we also provide a tentative forecast two months ahead of time, i.e. until May 4, the date on which relaxation of the measures commenced, on the basis of the COVID-19 Community Mobility Reports released by Google on March 29. METHODS: To deal with the uncertainty in the number of the actual asymptomatic infected cases in the total population Volpert et al. (2020), we address a modified compartmental Susceptible/ Exposed/ Infectious Asymptomatic/ Infected Symptomatic/ Recovered/ Dead (SEIIRD) model with two compartments of infectious persons: one modelling the cases in the population that are asymptomatic or experience very mild symptoms and another modelling the infected cases with mild to severe symptoms. The parameters of the model corresponding to the recovery period, the time from the onset of symptoms to death and the time from exposure to the time that an individual starts to be infectious, have been set as reported from clinical studies on COVID-19. For the estimation of the day-zero of the outbreak in Lombardy, as well as of the ""effective"" per-day transmission rate for which no clinical data are available, we have used the proposed SEIIRD simulator to fit the numbers of new daily cases from February 21 to the 8th of March. This was accomplished by solving a mixed-integer optimization problem. Based on the computed parameters, we also provide an estimation of the basic reproduction number R0 and the evolution of the effective reproduction number Re. To examine the efficiency of the model and approach, we ran the simulator to ""forecast"" the epidemic two months ahead of time, i.e. from March 8 to May 4. For this purpose, we considered the reduction in mobility in Lombardy as released on March 29 by Google COVID-19 Community Mobility Reports, and the effects of social distancing and of the very strict measures taken by the government on March 20 and March 21, 2020. RESULTS: Based on the proposed methodological procedure, we estimated that the expected day-zero was January 14 (min-max rage: January 5 to January 23, interquartile range: January 11 to January 18). The actual cumulative number of asymptomatic infected cases in the total population in Lombardy on March 8 was of the order of 15 times the confirmed cumulative number of infected cases, while the expected value of the basic reproduction number R0 was found to be 4.53 (min-max range: 4.40- 4.65). On May 4, the date on which relaxation of the measures commenced the effective reproduction number was found to be 0.987 (interquartiles: 0.857, 1.133). The model approximated adequately two months ahead of time the evolution of reported cases of infected until May 4, the day on which the phase I of the relaxation of measures was implemented over all of Italy. Furthermore the model predicted that until May 4, around 20% of the population in Lombardy has recovered (interquartile range: ∼10% to ∼30%).","[MeSH] Basic Reproduction Number; [MeSH] COVID-19; [MeSH] Contact Tracing; [MeSH] Forecasting; [MeSH] Humans; [MeSH] Italy; [MeSH] Models, Statistical; [MeSH] SARS-CoV-2",title_abstract,strict,strong_candidate,4,"This study is highly aligned with the review question because it explicitly analyzes COVID-19 in a human population, uses real Lombardy surveillance and mobility data, and reports an estimated basic reproduction number. The abstract presents original empirical/model-based analysis rather than a review, and R0 is a central reported outcome.",4,"The title and abstract explicitly focus on the COVID-19 outbreak in Lombardy, Italy, and mention SARS-CoV-2/COVID-19 throughout.",4,"The study concerns the human population of Lombardy, estimating infected and asymptomatic cases in the total population.",4,"The analysis is set in a real-world geographic context: Lombardy, Italy, with use of regional case counts and mobility data.",4,"The abstract reports a primary modeling analysis fitted to daily case data from February 21 to March 8, with original parameter estimation and forecasts.",4,The abstract explicitly states estimation of the basic reproduction number R0 and reports a numeric value of 4.53.,,,
33330309,,Prediction of Epidemics Trend of COVID-19 in Bangladesh.,"Hassan R, Dosar AS, Mondol JK, Khan TH, Noman AA, Sayem MS, Hasan M, Juyena NS.",Front Public Health. 2020 Nov 30;8:559437. doi: 10.3389/fpubh.2020.559437. eCollection 2020.,Hassan,Frontiers in public health,2020,2020/12/17,PMC7734053,,10.3389/fpubh.2020.559437,"Background: Amid a critical and emergent situation like the coronavirus disease (COVID-19) pandemic related to extreme health and economic repercussions, we used and presented the mathematical modeling like susceptible-infectious-recovered (SIR) to have a numerical demonstration that can shed light to decide the fate of the scourge in Bangladesh. To describe the idea about the factors influencing the outbreak data, we presented the current situation of the COVID-19 outbreak with graphical trends. Methods: Primary data were collected and analyzed by using a pre-created Google Survey form having a pre-set questionnaire on the social distancing status of different districts. Secondary data on the total and the daily number of laboratory tests, confirmed positive cases, and death cases were extracted from the publicly available sources to make predictions. We estimated the basic reproduction number (R◦) based on the SIR mathematical model and predicted the probable fate of this pandemic in Bangladesh. Results: Quarantine situations in different regions of Bangladesh were evaluated and presented. We also provided tentative forecasts until 31 May 2020 and found that the predicted curve followed the actual curve approximately. Estimated R◦-values (6.924) indicated that infection rate would be greater than the recovery rate. Furthermore, by calibrating the parameters of the SIR model to fit the reported data, we assume the ultimate ending of the pandemic in Bangladesh by December 2022. Conclusion: We hope that the results of our analysis could contribute to the elucidation of critical aspects of this outbreak and help the concerned authority toward decision making.",coronavirus; graphical trend analysis; mathematical prediction model; pandemic (COVID-19); susceptible-infectious-recovered (SIR) model,title_abstract,strict,strong_candidate,4,This study is highly relevant to the review question because it explicitly analyzes COVID-19 in a human population in Bangladesh and reports an estimated basic reproduction number. The abstract indicates original empirical/model-based analysis using observed outbreak data in a real-world setting.,4,The title and abstract explicitly focus on COVID-19/coronavirus disease and its epidemic trend in Bangladesh.,4,"The study uses human outbreak data, social distancing survey responses, and reported cases/deaths across districts in Bangladesh.",4,"The analysis is set in a real-world geographic context, explicitly examining different regions/districts of Bangladesh.",4,The abstract describes primary and secondary data collection and a primary analysis using an SIR model fitted to reported data.,4,The abstract explicitly states that the basic reproduction number (R◦) was estimated and reports an R◦ value of 6.924.,,,
32832038,,ACE2 enhance viral infection or viral infection aggravate the underlying diseases.,"Teng S, Tang Q.",Comput Struct Biotechnol J. 2020 Aug 6;18:2100-2106. doi: 10.1016/j.csbj.2020.08.002. eCollection 2020.,Teng,Computational and structural biotechnology journal,2020,2020/08/25,PMC7409731,,10.1016/j.csbj.2020.08.002,"ACE2 plays a critical role in SARS-CoV-2 infection to cause COVID-19 and SARS-CoV-2 spike protein binds to ACE2 and probably functionally inhibits ACE2 to aggravate the underlying diseases of COVID-19. The important factors that affect the severity and fatality of COVID-19 include patients' underlying diseases and ages. Therefore, particular care to the patients with underlying diseases is needed during the treatment of COVID-19 patients.","ACE2, Angiotensin converting enzyme 2; ACEI, ACE inhibitor; Angiotensin converting enzyme 2; COVID-19, Coronavirus Infectious Disease-19; CVD, cardiovascular disease; Coronavirus Infectious Disease-19; Health disparity; PAH, pulmonary artery hypertension; R0, Reproductive number; RAS, Renin-angiotensin system; RBD, Receptor binding domain; S, Spike: TMPRSS2, Transmembrane protease, serine 2; SARS-CoV-2, Severe Acute Respiratory Syndrome Coronavirus −2 SARS-CoV-2, Middle East Respiratory Syndrome 2: MERS-2; SNP, Single Nucleotide Polymorphism; Severe Acute Respiratory Syndrome Coronavirus −2; Single Nucleotide Polymorphism; Underlying diseases",title_abstract,strict,unlikely_candidate,2,"The paper is clearly about COVID-19 in humans, but the abstract provides no geographic context and does not appear to report original empirical data. Most importantly, the target parameter is not explicitly addressed in the title or abstract despite an R0 keyword, so relevance to estimating COVID-19 basic reproduction number is weak.",4,"The title, abstract, and keywords explicitly focus on SARS-CoV-2 infection and COVID-19. Disease relevance is central to the paper.",3,"The abstract discusses COVID-19 patients, underlying diseases, age, severity, and treatment, indicating a human clinical population. However, no specific study population is described.",0,"No real-world geographic setting, country, region, or field context is mentioned in the title, abstract, or keywords.",1,"The abstract reads as a mechanistic or interpretive discussion about ACE2 and underlying disease rather than reporting a defined primary dataset or empirical analysis. No methods, sample, or results are described.",1,"Although 'R0' appears in the keywords, the title and abstract do not mention basic reproduction number or report any reproduction number estimate. The paper appears focused on ACE2, severity, and comorbidity rather than transmission parameters.",,,
32987496,,A discrete stochastic model of the COVID-19 outbreak: Forecast and control.,"He S, Tang SY, Rong L.",Math Biosci Eng. 2020 Mar 16;17(4):2792-2804. doi: 10.3934/mbe.2020153.,He,Mathematical biosciences and engineering : MBE,2020,2020/09/29,,,10.3934/mbe.2020153,"The novel Coronavirus (COVID-19) is spreading and has caused a large-scale infection in China since December 2019. This has led to a significant impact on the lives and economy in China and other countries. Here we develop a discrete-time stochastic epidemic model with binomial distributions to study the transmission of the disease. Model parameters are estimated on the basis of fitting to newly reported data from January 11 to February 13, 2020 in China. The estimates of the contact rate and the effective reproductive number support the efficiency of the control measures that have been implemented so far. Simulations show the newly confirmed cases will continue to decline and the total confirmed cases will reach the peak around the end of February of 2020 under the current control measures. The impact of the timing of returning to work is also evaluated on the disease transmission given different strength of protection and control measures.",COVID-19; control measures; data fitting; parameter estimation; stochastic model,title_abstract,strict,unlikely_candidate,3,"This study is clearly about COVID-19 transmission in human populations using real-world data from China and reports original model-based analysis. However, the abstract mentions the effective reproductive number rather than explicitly reporting the basic reproduction number (R0), so parameter relevance to the review question is only moderate.",4,The title and abstract explicitly focus on the COVID-19 outbreak and transmission of the disease. COVID-19 is the central subject of the study.,4,The study uses reported outbreak data from China and discusses confirmed human cases and control measures. This indicates a human population focus rather than animal or in vitro work.,4,The abstract explicitly analyzes reported data from China over a defined period. This is a real-world geographic setting.,3,"The paper presents a stochastic epidemic model fitted to newly reported case data from January 11 to February 13, 2020 in China. This suggests primary quantitative analysis rather than a review or commentary.",2,"The abstract explicitly mentions estimating the effective reproductive number, but it does not state the basic reproduction number or R0. Because the target parameter is only related and not explicitly reported, relevance is uncertain.",,,
33173434,,Herbal plants coordinate COVID-19 in multiple dimensions - An insight analysis for clinically applied remedies.,"Zhang Y, Li Y, Wang X, Qu R, Li J, Li T, He T, Wang Z, Liu Y, Shao X, Lu T.",Int J Med Sci. 2020 Oct 22;17(18):3125-3145. doi: 10.7150/ijms.50260. eCollection 2020.,Zhang,International journal of medical sciences,2020,2020/11/11,PMC7646114,,10.7150/ijms.50260,"The use of multipronged measures, including traditional Chinese medicine (TCM), has greatly increased in response to the COVID-19 pandemic, and we found the use of TCM and is positively correlated with the regional cure rate in China (R=0.77, P<10-5). We analyzed 185 commonly administered TCM recipes comprised of 210 herbs nationwide to reveal mechanistic insight. Eight out of the 10 most commonly used herbs showed anti-coronavirus potential by intersecting with COVID-19 targets. Intriguingly, 17 compounds from the 5 most commonly used herbs were revealed to have direct anti-SARS-CoV-2 potential by docking with the two core structures [CoV spike (S) glycoprotein (6SVB) and CoV 3CL hydrolase (6LU7)]. Seven reported COVID-19 drugs served as positive controls; among them, retionavir (-7.828 kcal/mol) and remdesivir (-8.738 kcal/mol) performed best with 6VSB and 6LU7, respectively. The top candidate was madreselvin B (6SVB: -8.588 kcal/mol and 6LU7: -9.017 kcal/mol), an appreciable component of Flos Lonicerae. Eighty-six compounds from 22 unlisted herbs were further identified among 2,042 natural compounds, completing our arsenal for TCM formulations. The mechanisms have been implicated as multifactorial, including activation of immunoregulation (Th2, PPAR and IL10), suppression of acute inflammatory responses (IL-6, IL-1α/β, TNF, COX2/1, etc.), enhancement of antioxidative activity (CAT and SOD1), and modulation of apoptosis (inhibited CASP3). It is of interest to understand the biological mechanisms of TCM recipes. We then analyzed 18 representative remedies based on molecular targets associated with 14 medical conditions over the disease course, e.g., pyrexia, coughing, asthenia, lymphopenia, cytokine storm, etc. The significant level of coherence (SLC) revealed, in part, the potential uses and properties of corresponding TCMs. Thus, herbal plants coordinate to combat COVID-19 in multiple dimensions, casting a light of hope before effective vaccines are developed.",COVID-19 pandemic; Ttraditional Chinese Medicine; anti-coronavirus; functional assessment; mechanistic insight,title_abstract,strict,unlikely_candidate,2,"This study is clearly about COVID-19 and includes original analyses with some real-world China-based context. However, its focus is on TCM mechanisms and therapeutic potential, and it does not report or explicitly discuss the basic reproduction number or related transmission parameters.",4,"The title, keywords, and abstract explicitly focus on COVID-19 and SARS-CoV-2, including anti-coronavirus and COVID-19 targets.",2,"The abstract mentions regional cure rate in China and clinically applied TCM remedies, suggesting human-population context, but much of the analysis is recipe/network/docking based rather than direct human study.",3,A real-world geographic context is explicitly stated through nationwide analysis and correlation with regional cure rate in China.,3,"The abstract reports primary analyses of 185 TCM recipes, correlation with cure rates, and compound docking analyses, indicating original analytical work rather than a review.",0,"There is no explicit mention of basic reproduction number, reproduction number, or R0/R naught; the reported R=0.77 is a correlation coefficient, not transmission potential.",,,
33380813,,Household Transmission of COVID-19: A Cross-Sectional Study.,"Dutta S, Kaur RJ, Bhardwaj P, Charan J, Bist SKS, Detha MD, Kanchan T, Sharma P, Misra S.",Infect Drug Resist. 2020 Dec 23;13:4637-4642. doi: 10.2147/IDR.S285446. eCollection 2020.,Dutta,Infection and drug resistance,2020,2020/12/31,PMC7767703,,10.2147/IDR.S285446,"INTRODUCTION: The COVID-19 pandemic has brought the entire world to a standstill. The disease is rapidly transmitting in the community. Imposed lockdowns due to the COVID-19 pandemic have effectively delayed the transmission in the community but the transmissibility in households needs to be explored. The aim of this study was to estimate the household transmission of COVID-19 and assess the factors affecting transmission. PATIENTS AND METHODS: A cross-sectional study where the data were collected from a single isolation center, was conducted. Patients were contacted by phone. Information regarding number of COVID-19-positive cases in the family, their demographic details, along with number of rooms in their household was collected. RESULTS: A total of 369 families of COVID-19-positive patients were contacted. Nineteen families with a single member were excluded. Out of 350 families with a total 2126 members, 480 (22.5%) were COVID-19 positive. Mean age was 30.12 years (±14.39) and majority of them were males (68.9%). Majority of the cases (67.3%) were in the age group (19-49 years). Mean rooms per person were 0.51± 0.20 (0.14 to 1.50). Mild negative correlation was seen between number of positive COVID-19 cases and rooms per person (r= -0.138, p=0.008) while moderate negative correlation with number of family members and proportion of family members being COVID-19 positive (r= -0.542, p≤0.0001). CONCLUSION: One in four family members got infected with COVID-19, they were majority males and in the working age group. Negative correlation of positive cases with number of family members and mild negative correlation between rooms per person and proportion of family member affected indicates some other factors may be responsible for household transmission than these factors.",COVID-19; SARS-CoV-2; coronavirus; household transmission; isolation,title_abstract,strict,unlikely_candidate,3,"The paper is clearly about COVID-19 in human populations and presents original empirical household transmission data from a real-world setting. However, the target parameter for this review is not explicitly reported, as the abstract focuses on household transmission proportions rather than R0 or a reproduction number estimate.",4,"The title, abstract, and keywords explicitly focus on COVID-19 and household transmission of COVID-19.",4,"The study concerns human households and families, with data collected from COVID-19-positive patients and their family members.",3,"The study uses a real-world field setting, collecting data from families linked to a single isolation center, though the geographic location is not specified in the abstract.",4,This is a cross-sectional study reporting primary data from 350 families and quantitative results on household infections and correlates.,1,"The study examines household transmission and correlates, but the abstract does not explicitly report R0, basic reproduction number, or reproduction number.",,,
33335879,,Ten Epidemiological Parameters of COVID-19: Use of Rapid Literature Review to Inform Predictive Models During the Pandemic.,"Gallo LG, Oliveira AFM, Abrahão AA, Sandoval LAM, Martins YRA, Almirón M, Dos Santos FSG, Araújo WN, de Oliveira MRF, Peixoto HM.",Front Public Health. 2020 Dec 1;8:598547. doi: 10.3389/fpubh.2020.598547. eCollection 2020.,Gallo,Frontiers in public health,2020,2020/12/18,PMC7735986,,10.3389/fpubh.2020.598547,"Objective: To describe the methods used in a rapid review of the literature and to present the main epidemiological parameters that describe the transmission of SARS-Cov-2 and the illness caused by this virus, coronavirus disease 2019 (COVID-19). Methods: This is a methodological protocol that enabled a rapid review of COVID-19 epidemiological parameters. Findings: The protocol consisted of the following steps: definition of scope; eligibility criteria; information sources; search strategies; selection of studies; and data extraction. Four reviewers and three supervisors conducted this review in 40 days. Of the 1,266 studies found, 65 were included, mostly observational and descriptive in content, indicating relative homogeneity as to the quality of the evidence. The variation in the basic reproduction number, between 0.48 and 14.8; and the median of the hospitalization period, between 7.5 and 20.5 days stand out as key findings. Conclusion: We identified and synthesized 10 epidemiological parameters that may support predictive models and other rapid reviews to inform modeling of this and other future public health emergencies.",coronavirus infections; methods; models; parameters; review; statistical,title_abstract,strict,unlikely_candidate,3,"This paper is highly relevant to COVID-19 and explicitly addresses the basic reproduction number, which directly matches the review question. However, it is a rapid review/protocol rather than original empirical research, and no specific geographic study context is provided.",4,"The abstract explicitly focuses on SARS-CoV-2 and COVID-19, stating it presents epidemiological parameters describing transmission and illness caused by this virus.",3,"The review concerns COVID-19 epidemiological parameters such as transmission and hospitalization, which strongly suggests human population studies, though this is not stated as the sole focus.",1,"No specific real-world geographic setting or field location is described in the title, abstract, or keywords.",1,The paper is a rapid literature review and methodological protocol synthesizing prior studies rather than reporting new primary empirical data.,4,"The abstract explicitly reports the basic reproduction number and gives its range (0.48 to 14.8), making this parameter clearly central to the paper.",,,
33015110,,The Relationship Between Chest Imaging Findings and the Viral Load of COVID-19.,"Zhao W, He L, Tang H, Xie X, Tang L, Liu J.",Front Med (Lausanne). 2020 Sep 8;7:558539. doi: 10.3389/fmed.2020.558539. eCollection 2020.,Zhao,Frontiers in medicine,2020,2020/10/05,PMC7506148,,10.3389/fmed.2020.558539,"Purpose: We aimed to investigate the relationship between clinical characteristics, radiographic features, and the viral load of patients with coronavirus disease 2019 (COVID-19). Methods and Materials: We retrospectively collected 56 COVID-19 cases from two institutions in Hunan province, China. The basal clinical characteristics, detail imaging features and follow-up CT changes were evaluated and the relationship with the viral load was analyzed. Results: GGO (48, 85.7%) and vascular enlargement (44, 78.6%) were the most frequent signs in COVID-19 patients. Of the lesions, 64.3% of the margins were uneasily differentiated. However, no significant correlations were found in terms of leucocytes, neutrophils, lymphocytes, platelets, and C-reactive protein (all P > 0.05). In contrast, the uneasily differentiated margin was negatively correlated with the Ct value (r = -0.283, P = 0.042), that is, an uneasily differentiated margin indicated a lower Ct value (P = 0.043). Patients with a lower Ct value were likely to present a progress follow-up change (P = 0.022). The Ct value at baseline could predict a progress follow-up change with an AUC of 0.685 (Cut-off value = 29.48). All four patients with normal CT findings presented new lesion(s) on follow-up CT scans. Conclusion: The viral load of COVID-19 is negatively correlated with an uneasily differentiated lesion margin on initial CT scan images and the Ct value should noted when making a diagnosis. In addition, following-up CT scans are necessary for patients who presented a normal CT at the initial diagnosis, especially for those with a low Ct value.",COVID-19; CT; follow-up; margin; viral load,title_abstract,strict,unlikely_candidate,3,"This is a clearly original human COVID-19 study conducted in a real clinical setting, with explicit empirical data from patients in China. However, the target parameter for the review is absent: the paper studies imaging findings and viral load/Ct values, not the basic reproduction number (R0).",4,The title and abstract explicitly study patients with coronavirus disease 2019 (COVID-19). COVID-19 is the central disease focus throughout.,4,"The abstract reports 56 COVID-19 cases from two institutions, indicating a human patient population. The study is clearly based on clinical cases rather than animals or in vitro work.",4,"The study is set in a real-world geographic context, specifically two institutions in Hunan province, China. This is explicit field/clinical setting evidence.",4,"The authors retrospectively collected 56 cases and analyzed imaging features, viral load, and follow-up CT changes. This is original empirical clinical analysis rather than a review or commentary.",0,"The abstract does not mention basic reproduction number, R0, R naught, or reproduction number. It focuses on chest imaging findings, Ct value, and viral load instead.",,,
32970773,,Preliminary estimation of temporal and spatiotemporal dynamic measures of COVID-19 transmission in Thailand.,"Rotejanaprasert C, Lawpoolsri S, Pan-Ngum W, Maude RJ.",PLoS One. 2020 Sep 24;15(9):e0239645. doi: 10.1371/journal.pone.0239645. eCollection 2020.,Rotejanaprasert,PloS one,2020,2020/09/24,PMC7514043,,10.1371/journal.pone.0239645,"BACKGROUND: As a new emerging infectious disease pandemic, there is an urgent need to understand the dynamics of COVID-19 in each country to inform planning of emergency measures to contain its spread. It is essential that appropriate disease control activities are planned and implemented in a timely manner. Thailand was one of the first countries outside China to be affected with subsequent importation and domestic spread in most provinces in the country. METHOD: A key ingredient to guide planning and implementation of public health measures is a metric of transmissibility which represents the infectiousness of a disease. Ongoing policies can utilize this information to plan appropriately with updated estimates of disease transmissibility. Therefore we present descriptive analyses and preliminary statistical estimation of reproduction numbers over time and space to facilitate disease control activities in Thailand. RESULTS: The estimated basic reproduction number for COVID-19 during the study ranged from 2.23-5.90, with a mean of 3.75. We also tracked disease dynamics over time using temporal and spatiotemporal reproduction numbers. The results suggest that the outbreak was under control since the middle of April. After the boxing stadium and entertainment venues, the numbers of new cases had increased and spread across the country. DISCUSSION: Although various scenarios about assumptions were explored in this study, the real situation was difficult to determine given the limited data. More thorough mathematical modelling would be helpful to improve the estimation of transmissibility metrics for emergency preparedness as more epidemiological and clinical information about this new infection becomes available. However, the results can be used to guide interventions directly and to help parameterize models to predict the impact of these interventions.","[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Models, Theoretical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Spatio-Temporal Analysis; [MeSH] Thailand",title_abstract,strict,strong_candidate,4,"This paper is highly relevant because it explicitly analyzes COVID-19 transmission in a human population in Thailand and directly reports estimated basic reproduction numbers. It appears to present original primary analysis in a real-world setting, though the evidence is preliminary and model-based.",4,"The title and abstract explicitly study COVID-19 transmission, and keywords include COVID-19 and SARS-CoV-2.",4,"The study examines transmission across Thailand with domestic spread in provinces, indicating a human population context; keywords also include Humans.",4,"It is set in a real-world geographic setting, explicitly analyzing transmission in Thailand over time and space.",3,"The abstract reports preliminary statistical estimation and quantitative results for reproduction numbers, indicating primary analysis, though it appears model-based and descriptive.",4,"The abstract explicitly reports the estimated basic reproduction number for COVID-19 (2.23-5.90, mean 3.75) and discusses reproduction numbers over time and space.",,,
33262923,,Mathematical modelling and optimal cost-effective control of COVID-19 transmission dynamics.,"Olaniyi S, Obabiyi OS, Okosun KO, Oladipo AT, Adewale SO.",Eur Phys J Plus. 2020;135(11):938. doi: 10.1140/epjp/s13360-020-00954-z. Epub 2020 Nov 25.,Olaniyi,European physical journal plus,2020,2020/12/02,PMC7688301,,10.1140/epjp/s13360-020-00954-z,"The novel coronavirus disease (COVID-19) caused by a new strain of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) remains the current global health challenge. In this paper, an epidemic model based on system of ordinary differential equations is formulated by taking into account the transmission routes from symptomatic, asymptomatic and hospitalized individuals. The model is fitted to the corresponding cumulative number of hospitalized individuals (active cases) reported by the Nigeria Centre for Disease Control (NCDC), and parameterized using the least squares method. The basic reproduction number which measures the potential spread of COVID-19 in the population is computed using the next generation operator method. Further, Lyapunov function is constructed to investigate the stability of the model around a disease-free equilibrium point. It is shown that the model has a globally asymptotically stable disease-free equilibrium if the basic reproduction number of the novel coronavirus transmission is less than one. Sensitivities of the model to changes in parameters are explored, and safe regions at certain threshold values of the parameters are derived. It is revealed further that the basic reproduction number can be brought to a value less than one in Nigeria, if the current effective transmission rate of the disease can be reduced by 50%. Otherwise, the number of active cases may get up to 2.5% of the total estimated population. In addition, two time-dependent control variables, namely preventive and management measures, are considered to mitigate the damaging effects of the disease using Pontryagin's maximum principle. The most cost-effective control measure is determined through cost-effectiveness analysis. Numerical simulations of the overall system are implemented in MatLab ® for demonstration of the theoretical results.",,title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review because it explicitly examines COVID-19 transmission and directly computes the basic reproduction number in a real-world setting (Nigeria). It uses original model-based analysis fitted to reported case data, making it strongly aligned with the target parameter despite being primarily a mathematical modeling study.",4,The title and abstract explicitly focus on COVID-19 and SARS-CoV-2 throughout. Disease relevance is central to the study.,4,"The study models transmission in a human population using reported COVID-19 cases from Nigeria. It is clearly about human epidemic dynamics, not animal or in vitro work.",4,The abstract explicitly uses case data reported by the Nigeria Centre for Disease Control and discusses transmission in Nigeria. This provides a clear real-world geographic context.,3,"The paper presents a primary mathematical modeling analysis fitted to reported hospitalization data from Nigeria. It is original analytical work, though not a purely descriptive empirical study.",4,The abstract explicitly states that the basic reproduction number is computed and discusses reducing it below one. R0 is a central reported parameter.,,,
34165087,,Anxiety and Depression during COVID-19 Pandemic among Medical Students in Nepal.,"Risal A , Shikhrakar S , Mishra S , Kunwar D , Karki E , Shrestha B , Khadka S , Holen A .",Kathmandu Univ Med J (KUMJ). 2020 Oct.-Dec.;18(72):333-339.,Risal,Kathmandu University medical journal (KUMJ),2020,2021/06/24,,,,"Background Medical students' psychological response to societal lockdown during the COVID-19 pandemic has not been studied much. Objective To assess levels of anxiety and depression among medical students during initial stages of COVID-19 pandemic in Nepal and relate their distress to relevant variables. Method A cross-sectional study with online questionnaire was conducted among medical students at different colleges in Nepal. Hospital Anxiety and Depression Scale (HADS) detected 'anxiety' and 'depression'. The covariates were explored by logistic regression analyses. Result A total 416 medical students [mean age: 22.2 (2.1); males 57.7%, females 42.3%] participated. HADS-anxiety scores [mean: 7.1(4.3)] were significantly and positively correlated with HADS-depression [mean: 5.9 (4.1)] (r=0.695; p < 0.001). Point prevalence of total HADS caseness (HADS-T) was 26.7%. Specific HADS-defined caseness were: anxiety (HADS-A) 11.8%, depression (HADS-D) 5.5%, and comorbid anxiety and depression (HADS-cAD) 9.4%. All four types of caseness were significantly more prevalent among students with a history of mental problems (AOR=4.7, 3.2, 2.6, and 3.2 respectively). HADS-T was higher among those with a concurrent physical illness (AOR=2.4). HADS-T, HADS-A and HADS-D scores were higher among the age group > 22 years (AOR= 2.2, 2.5 and 4.4 respectively). HADS-cAD was almost threetimes higher among those with a possible COVID-19 exposure (AOR=2.8). Conclusion A significant number of medical students in Nepal suffered from high levels of anxiety and depression during the COVID-19 shut-down. The students in the higher (> 22 years) age group, those with past mental disorders, possible COVID-19 exposure, and concurrent physical illness showed elevated levels of anxiety and/or depression.","[MeSH] Adult; [MeSH] Anxiety; [MeSH] COVID-19; [MeSH] Communicable Disease Control; [MeSH] Cross-Sectional Studies; [MeSH] Depression; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Nepal; [MeSH] Pandemics; [MeSH] SARS-CoV-2; [MeSH] Students, Medical; [MeSH] Young Adult",title_abstract,strict,unlikely_candidate,2,"The paper is an original human study conducted in a clear real-world setting during the COVID-19 pandemic, but its focus is mental health among medical students rather than transmission epidemiology. It does not report or explicitly discuss the basic reproduction number or any reproduction-number-related parameter.",3,"The title and abstract explicitly situate the study during the COVID-19 pandemic and mention possible COVID-19 exposure. However, the focus is mental health during the pandemic rather than infection dynamics of COVID-19 itself.",4,"The study is clearly about humans: medical students in Nepal, with 416 participants described in the abstract. Keywords also include Humans.",4,"The study is conducted in a real-world geographic setting, specifically among medical students at colleges in Nepal. Nepal is explicitly named in the title and abstract.",4,This is an original cross-sectional study using an online questionnaire with 416 participants and reported statistical analyses. The abstract presents primary empirical results.,0,"The title, abstract, and keywords do not mention basic reproduction number, R0, R naught, or reproduction number. The outcomes are anxiety and depression measures, not transmission parameters.",,,
