PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
36453797,The outbreak of monkeypox: A clinical overview.,"Ramprakash Kaswa, Arun Nair, Klaus B Von Pressentin",South African family practice : official journal of the South African Academy of Family Practice/Primary Care. 2022. doi: 10.4102/safp.v64i1.5613..,Kaswa,South African family practice : official journal of the South African Academy of Family Practice/Primary Care,2022,2022/11/03,,,10.4102/safp.v64i1.5613,"The development of new zoonotic diseases such as coronavirus disease 2019 (COVID-19) and monkeypox that can cause epidemics and high mortality rates have significantly threatened global health security. However, the increasing number of people with no immunity to poxvirus because of the end of the smallpox vaccination programme has created a vulnerable population for the monkeypox outbreak. On 23 July 2022, it was announced that the World Health Organization's director-general has determined that the multicountry outbreak of monkeypox constitutes a Public Health Emergency of International Concern. The monkeypox virus is an orthopoxvirus that causes a disease with symptoms similar to smallpox but less severe. Many unanswered questions remain regarding monkeypox's pathogenesis, transmission and host reservoir. There is currently no evidence that transmission by individuals can sustain zoonotic infections during human-to-human transmissions; the continued emergence of these pathogens highlights the interconnectedness of animals and humans. The increasing number of monkeypox cases outside the endemic region has highlighted the need for effective global capacity building to prevent the spread of the disease and its impact on global health security. The priority now is to stop the spread of the disease and protect frontline healthcare workers and the most vulnerable individuals. This article aims to comprehensively analyse the various aspects of the transmission and epidemiology of monkeypox. It also explores possible diagnostic techniques, therapeutics and prevention strategies. A key recommendation is that primary care and public health professionals are expected to increase their efforts to be vigilant and contain any potential outbreaks.",Monkeypox; global health; smallpox; vaccine; zoonotic
30357851,A review of the monkeypox virus and a recent outbreak of skin rash disease in Nigeria.,"Auwal I Kabuga, Mohamed E El Zowalaty",Journal of medical virology. 2018. doi: 10.1002/jmv.25348..,Kabuga,Journal of medical virology,2019,2018/11/19,,,10.1002/jmv.25348,"Since the eradication of smallpox approximately 39 years ago, monkeypox virus remains the most pathogenic poxvirus, being mainly restricted to Central and West Africa. Before 1970, there were no reports of human monkeypox in Nigeria, while between 1971 and 1978 there were three cases, with none having been reported thereafter. However, in September 2017, a case of contagious skin rash disease, typical of monkeypox, was observed in an 11-year-old boy from the southern part of the country and confirmed to be associated with the monkeypox virus. This large outbreak consisted of 262 suspected, 115 confirmed cases, and 7 mortalities across 26 states and the Federal Capital Territory (FCT), Abuja. The aim of this manuscript is to provide an updated, comprehensive, and timely review of monkeypox, an important emerging infection in Nigeria. Monkeypox is now a major threat to global health security, requiring an urgent multidisciplinary approach involving veterinarians, physicians, virologists, and public health experts to fast-track the development of diagnostic assays, vaccines, antivirals, and other control strategies.",Africa; Nigeria; antipoxvirus agents; epidemiology; infectious diseases; monkeypox; outbreak; poxviruses; re-emerging infection; zoonotic
36909721,Rapid detection of mpox virus using recombinase aided amplification assay.,"Xiaohu Cui, Bing Du, Junxia Feng, Yanling Feng, Jinghua Cui, Chao Yan, Hanqing Zhao, Lin Gan, Zheng Fan, Tongtong Fu, Ziying Xu, Rui Zhang, Shuheng Du, Yao Zhou, Ziyan Tian, Qun Zhang, Hanyu Fu, Guanhua Xue, Jing Yuan",Frontiers in cellular and infection microbiology. 2023. doi: 10.3389/fcimb.2023.1008783..,Cui,Frontiers in cellular and infection microbiology,2023,2023/02/23,,,10.3389/fcimb.2023.1008783,"A recent, unprecedented outbreak of human mpox virus infection has led to cases in non-African nations, and the number of confirmed or suspected cases outside of Africa has exceeded 1,000 within 5 weeks. Mpox may pose a double threat to public health in the context of the ongoing COVID-19 pandemic. It is difficult to distinguish mpox virus infection from other diseases in the early stages, and patients are contagious from the onset of nonspecific symptoms; therefore, it is crucial to develop rapid and specific diagnostic methods. The diagnosis of mpox relies on real-time polymerase chain reaction, a time-consuming method that requires a highly sophisticated thermal cycler, which makes it unsuitable for widespread use in underdeveloped areas, where the outbreak is still severe. In this study, we developed a recombinase-aided amplification (RAA) assay that can detect mpox virus within 5-10 minutes. The conserved regions of the A27L gene and F3L gene were selected as targets, as they amplify well from different mpox virus clades with no cross-reaction from other pathogens. The sensitivity of this RAA assay is 10 copies/reaction for the A27L gene and 102 copies/reaction for the F3L gene. When applied to simulated clinical samples, both targets showed 100% specificity, and the detection limits were consistent with the sensitivity results. Moreover, through clinical blinded sample detection, RAA exhibits the same detection power as RT-PCR. In summary, the RAA mpox assay described here exhibits rapid detection, high sensitivity and specificity, and low operational difficulty, making it suitable for mpox virus detection in less developed countries and regions.",Mpox virus; RAA assay; molecular diagnostic method; rapid detection; recombinase-aided amplification
40376820,"Air and surface sampling for clade Ib monkeypox virus in United Kingdom hospitals, 2024 to 2025.","Barry Atkinson, Susan Gould, Ian Nicholls, Khanzadi Nazneen Manzoor, Jack Smith, Andrew J Hindle, Anne J Tunbridge, Joby Cole, Paul Collini, Alejandra Alonso, Geraldine O'Hara, Cecilia Tuudah, Jonathan A Otter, Berkin Hack, Caroline Taylor, Thomas Pottage, Tom Fletcher, Jake Dunning",Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin. 2025. doi: 10.2807/1560-7917.ES.2025.30.19.2500288..,Atkinson,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,2025,2025/05/01,,,10.2807/1560-7917.ES.2025.30.19.2500288,Air and surface sampling was performed in isolation rooms of seven patients with clade Ib mpox admitted to high consequence infectious disease centres in the United Kingdom. We detected monkeypox virus (MPXV) DNA in 66/90 surfaces samples and 1/14 air samples; replication competent MPXV was identified in 4/21 surface samples selected for viral isolation. These findings demonstrate that viable clade Ib MPXV contamination can occur during treatment of clade Ib mpox patients reinforcing the importance of infection prevention and control measures.,MPXV; Monkeypox virus; clade Ib; environmental sampling; infection prevention and control
36066176,"Monkeypox: epidemiology, mode of transmission, clinical features, genetic clades and molecular properties.","S Kannan, P Shaik Syed Ali, A Sheeza",European review for medical and pharmacological sciences. 2022. doi: 10.26355/eurrev_202208_29540..,Kannan,European review for medical and pharmacological sciences,2022,2022/08/01,,,10.26355/eurrev_202208_29540,"OBJECTIVE: Recently monkeypox cases have been reported from many non-endemic countries. The objective of this article is to bring out the epidemiology, mode of transmission, clinical features, genetic clades, and molecular properties of monkeypox virus. MATERIALS AND METHODS: A detailed literature review was conducted on monkeypox, using databases PubMed/Medline, EMBASE, PMC and Cochrane Library, for the period between 1985 to 2022. RESULTS: Genetically monkeypox virus can be classified into Central African clade and Western African clades. The sequence similarity between the two strains was found to be 99.5%. However, some significant differences were found in the virulent and nonvirulent genes of the strains, such as BR-203, BR-209, COP-C3L b and COP-H5R, COP-A9L, COP-A50R, and COP-A36R, respectively. Human to human transmission occurs after exposure to respiratory droplets, oral secretions, contact with lesions, fomites, and direct/sexual contact. Monkeypox can also be transmitted from the infected mother to the fetus through the placenta leading to congenital infection. In May 2022 several cases have been reported from Europe, North America, and Australia, particularly from homosexual men. CONCLUSIONS: Monkeypox is a zoonotic disease which was prevalent in Central and Western African countries. Recently, human to human spread was noticed in developed countries of Europe, North America and Australia. Despite with a close genetic similarity between the two clades, the Central African strain is comparatively very virulent with high mortality. Monkeypox should be considered a re-emerging, neglected disease and proper measures like hand hygiene, wearing masks and vaccination to the high-risk groups are advised.","[MeSH] Africa; [MeSH] Australia; [MeSH] Europe; [MeSH] Humans; [MeSH] Male; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus"
39892912,"Suspected and confirmed mpox cases in DR Congo: a retrospective analysis of national epidemiological and laboratory surveillance data, 2010-23.","Eugene Bangwen, Ruth Diavita, Elise De Vos, Emmanuel Hasivirwe Vakaniaki, Sabin Sabiti Nundu, Annie Mutombo, Felix Mulangu, Aaron Aruna Abedi, Emile Malembi, Thierry Kalonji, Cris Kacita, Eddy Kinganda-Lusamaki, Tony Wawina-Bokalanga, Cécile Kremer, Isabel Brosius, Christophe Van Dijck, Emmanuel Bottieau, Koen Vercauteren, Adrienne Amuri-Aziza, Jean-Claude Makangara-Cigolo, Elisabeth Muyamuna, Elisabeth Pukuta, Beatrice Nguete, Didine Kaba, Joelle Kabamba, Christine M Hughes, Olivier Tshiani-Mbaya, Anne W Rimoin, Nicole A Hoff, Jason Kindrachuk, Niel Hens, Martine Peeters, Nicola Low, Andrea M McCollum, Robert Shongo, Daniel Mukadi-Bamuleka, Jean-Jacques Muyembe-Tamfum, Steve Ahuka-Mundeke, Laurens Liesenborghs, Placide Mbala-Kingebeni","Lancet (London, England). 2025. doi: 10.1016/S0140-6736(24)02669-2..",Bangwen,"Lancet (London, England)",2025,2025/02/01,,,10.1016/S0140-6736(24)02669-2,"BACKGROUND: DR Congo has the highest global burden of mpox, a disease caused by infection with the monkeypox virus. The incidence has risen since 1980, but recent analyses of epidemiological trends are lacking. We aimed to describe trends in suspected and confirmed mpox cases in DR Congo using epidemiological and laboratory mpox surveillance data collected from 2010 to 2023, and provide insights that can better inform the targeting and monitoring of control strategies. METHODS: We analysed aggregated national epidemiological surveillance data and individual-level laboratory data from 2010 to 2023. We calculated incidence based on suspected cases, case-fatality ratios, and percentage of laboratory-confirmed cases and assessed geospatial trends. Demographic and seasonal trends were investigated using generalised additive mixed models. FINDINGS: Between Jan 1, 2010, and Dec 31, 2023, a total of 60 967 suspected cases and 1798 suspected deaths from mpox were reported in DR Congo (case-fatality ratio 2·9%). The number of reporting provinces increased from 18 of 26 provinces in 2010 to 24 of 26 provinces in 2023. The annual incidence increased from 2·97 per 100 000 in 2010 to 11·46 per 100 000 in 2023. The highest incidence (46·38 per 100 000) and case-fatality ratio (6·0%) were observed in children younger than 5 years. Incidence was higher in rural compared with urban areas. PCR testing was performed for 7438 suspected cases (12·2%), with 4248 (57·1%) of 7438 samples testing positive. Median age of confirmed cases (13·0 years [IQR 6·0-25·0]) remained stable, although the 95th percentile of age increased over time. INTERPRETATION: The incidence and geographical distribution of suspected mpox cases have increased substantially since 2010. Improvements in surveillance and decentralised testing are essential to monitor mpox trends and direct interventions effectively, to address the public health emergency declarations issued in August, 2024. FUNDING: Belgian Directorate-General Development Cooperation and Humanitarian Aid; European and Developing Countries Clinical Trials Partnership; Research Foundation-Flanders; European Civil Protection and Humanitarian Aid Operations; Department of Economy, Science, and Innovation of the Flemish Government; Canadian Institutes of Health Research; and the International Development Research Centre.","[MeSH] Humans; [MeSH] Democratic Republic of the Congo; [MeSH] Female; [MeSH] Retrospective Studies; [MeSH] Incidence; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Male; [MeSH] Mpox, Monkeypox; [MeSH] Adolescent; [MeSH] Adult; [MeSH] Middle Aged; [MeSH] Infant; [MeSH] Young Adult; [MeSH] Population Surveillance; [MeSH] Aged; [MeSH] Infant, Newborn"
40505032,A Fatal Case of Monkeypox-Associated Encephalitis in a Non-HIV-Infected Patient.,"Cristina Lopez, Rafael Sanchez-Sanchez, Diana Corona, Ana Belen Perez, Francisco Bravo, Maria de Alba, Antonio Bracero, Cristina Cazorla, Ana Vázquez, Maria Paz Sánchez-Seco, Ana Negredo, Ulises Gómez-Pinedo, Luis Martinez-Martinez, Julian Torre-Cisneros, Carmen de la Fuente",Critical care explorations. 2025. doi: 10.1097/CCE.0000000000001272..,Lopez,Critical care explorations,2025,2025/06/11,,,10.1097/CCE.0000000000001272,"BACKGROUND: Mpox, formerly known as monkeypox, is an infectious disease caused by the mpox virus. Systemic involvement is rare and mpox-associated meningoencephalitis is an uncommon clinical presentation. Because mpox-associated meningoencephalitis is characterized by nonspecific clinical and incidental imaging findings, the disease is difficult to diagnose. CASE SUMMARY: We present a case of fatal mpox-associated meningoencephalitis with negative polymerase chain reaction in cerebrospinal fluid (CSF) diagnosed at autopsy. A young immunocompetent patient with no significant medical history initially presented with genital mpox infection. Within 48 hours, he showed neurologic involvement requiring orotracheal intubation. His condition deteriorated rapidly, progressing to cerebral edema and brain death consistent with meningoencephalitis. Despite negative testing for mpox virus in CSF, the diagnosis was confirmed posthumously by autopsy, where histological examination revealed the presence of mpox virus in brain tissue. CONCLUSIONS: Mpox-associated meningoencephalitis should be considered as a potential diagnosis even in the absence of the mpox virus genome in CSF.",diagnostic; encephalitis; histology; monkeypox; nonimmunocompromised
40239067,Tecovirimat for Clade I MPXV Infection in the Democratic Republic of Congo.,"Rosine Ali, Jules Alonga, Jean-Luc Biampata, Michael Kombozi Basika, Irina Maljkovic Berry, Nella Bisento, Emily Blum, Tyler Bonnett, Katherine Cone, Ian Crozier, Richard Davey, Ali Dilu, Lori E Dodd, Iman Gulati, Dennis Hruby, Augustin Ibanda, Francis Isse, Sylva Sivasingana Kasareka, Gaby Kayembe, Richard Kojan, Esaie Kindombe Luzolo, H Clifford Lane, Leader Lawanga, Laurens Liesenborghs, Claude Shosongo Lunghe, Yves Lula, Mariano Lusakibanza, Gaston Tona Lutete, Placide Mbala-Kingebeni, Alejandra Miranda, Daniel Mukadi-Bamuleka, Gael Mukendi, Patrick Mutombo Lupola, Jean-Jacques Muyembe-Tamfum, Robin Ndungunu, Bruce Nganga, Nsengi Ntamabyaliro, Veronique Nussenblatt, Imoite Omulepu, John Omalokoho Onosomba, Michael Proschan, Kevin Rubenstein, Inga Saknite, Adam Schechner, Kathryn Shaw-Saliba, Billy Sivahera, Mary Smolskis, Amy Tillman, Eric Tkaczyk, Celestin Tshimanga, Olivier Tshiani Mbaya, Antoine Tshomba, Freddy Yemba Unda Tshomba, David Vallee, Susan Vogel, Shera Weyers",The New England journal of medicine. 2025. doi: 10.1056/NEJMoa2412439..,Ali,The New England journal of medicine,2025,2025/04/17,,,10.1056/NEJMoa2412439,"BACKGROUND: Tecovirimat is available for the treatment of mpox (formerly known as monkeypox) in Europe and the United States, on the basis of findings from efficacy studies in animals and safety evaluations in healthy humans. Evidence from randomized, controlled trials of safety and efficacy in patients with mpox is lacking. METHODS: We conducted a double-blind, randomized, placebo-controlled trial of tecovirimat in patients with mpox in the Democratic Republic of Congo (DRC). Patients with at least one mpox skin lesion and positive polymerase-chain-reaction results for clade I MPXV were assigned in a 1:1 ratio to receive tecovirimat or placebo. All patients received supportive care. The primary end point was resolution of mpox lesions, measured in number of days after randomization. Safety was also assessed. RESULTS: From October 7, 2022, through July 9, 2024, a total of 597 patients underwent randomization - 295 to receive tecovirimat and 302 to receive placebo. The median time from randomization to lesion resolution was 7 days with tecovirimat and 8 days with placebo; the competing-risks hazard ratio for lesion resolution was 1.13 (95% confidence interval [CI], 0.97 to 1.31; P = 0.14). Results were similar whether patients began the trial regimen within 7 days after the reported onset of symptoms (competing-risks hazard ratio, 1.16; 95% CI, 0.98 to 1.37) or more than 7 days after onset (competing-risks hazard ratio, 1.00; 95% CI, 0.71 to 1.40). Overall mortality was 1.7%, which was lower than the case fatality rate of 4.6% reported in the DRC in 2023. At 14 days, the percentages of patients who had blood, lesion, and oropharyngeal samples negative for MPXV by PCR were similar in the two groups. Adverse events occurred in 72.9% of the patients in the tecovirimat group and 70.5% of those in the placebo group, and serious adverse events were reported in 5.1% and 5.0%, respectively. CONCLUSIONS: Tecovirimat did not reduce the number of days to lesion resolution in patients with mpox caused by clade I MPXV. No safety concerns were identified. (Funded by the National Institute of Allergy and Infectious Diseases and others; PALM007 ClinicalTrials.gov number, NCT05559099.).","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Young Adult; [MeSH] Antiviral Agents; [MeSH] Benzamides; [MeSH] Democratic Republic of the Congo; [MeSH] Double-Blind Method; [MeSH] Monkeypox virus; [MeSH] Mpox, Monkeypox; [MeSH] Infant, Newborn; [MeSH] Infant; [MeSH] Child, Preschool; [MeSH] Child; [MeSH] Severity of Illness Index; [MeSH] Intention to Treat Analysis; [MeSH] Treatment Outcome; [MeSH] Phthalimides"
36084882,"FIFA World Cup 2022 in Qatar: Mitigating the risk of imported infections amid the COVID-19 pandemic, monkeypox outbreak and other emerging diseases.","Ranjit Sah, Najim Z Alshahrani, Pooja Shah, Aroop Mohanty, Ramhari Rouniyar, Sangam Shah, Bijaya Kumar Padhi, Fatma A Amer, Percy Mayta-Tristan, Alfonso J Rodriguez-Morales",Travel medicine and infectious disease. 2022. doi: 10.1016/j.tmaid.2022.102450..,Sah,Travel medicine and infectious disease,2022,2022/09/06,,,10.1016/j.tmaid.2022.102450,,"[MeSH] Humans; [MeSH] Communicable Diseases, Imported; [MeSH] COVID-19; [MeSH] Mpox, Monkeypox; [MeSH] Qatar; [MeSH] Pandemics; [MeSH] Disease Outbreaks"
36495863,Recombination shapes the 2022 monkeypox (mpox) outbreak.,"Ting-Yu Yeh, Zih-Yu Hsieh, Michael C Feehley, Patrick J Feehley, Gregory P Contreras, Ying-Chieh Su, Shang-Lin Hsieh, Dylan A Lewis","Med (New York, N.Y.). 2022. doi: 10.1016/j.medj.2022.11.003..",Yeh,"Med (New York, N.Y.)",2022,2022/12/09,,,10.1016/j.medj.2022.11.003,"Monkeypox (Mpox) is a global health emergency. Yeh et al. analyze tandem repeats and linkage disequilibrium in monkeypox virus (MPXV) sequences from the 2022 pandemic to determine the virus evolution, showing that these are useful tools to monitor and track phylogenetic dynamics and recombination of MPXV.","[MeSH] Humans; [MeSH] Phylogeny; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Disease Outbreaks"
36423129,Monkeypox and Pregnancy: Latest Updates.,"Alexandre Cuérel, Guillaume Favre, Manon Vouga, Léo Pomar",Viruses. 2022. doi: 10.3390/v14112520..,Cuérel,Viruses,2022,2022/11/14,,,10.3390/v14112520,"Monkeypox virus (MPXV) has emerged as a threatening zoonosis. Its spread around the world has been growing fast over the last 2 years, particularly in 2022. The reasons for this sudden spread are probably multifactorial. The R0 values of the two MPXV clades are rather low, and a massive pandemic is considered unlikely, although the increase in the number of single-nucleotide polymorphisms found in the 2022 MPXV strain could indicate an accelerated human adaptation. Very little is known about the risks of an infection during pregnancy for both the mother and the fetus. Further observations must be made to create clear, adapted, evidence-based guidelines. This article summarizes the current knowledge about MPXV infections and similar pregnancy virus infections.",delivery; miscarriage; monkeypox; orthopox; pregnancy; smallpox; vaccine; vertical transmission
40222380,Clinical presentation and epidemiological assessment of confirmed human mpox cases in DR Congo: a surveillance-based observational study.,"Emile Malembi, Roser Escrig-Sarreta, Jackie Ntumba, Camila G Beiras, Robert Shongo, Justin Bengehya, Charles Nselaka, Elisabeth Pukuta, Daniel Mukadi-Bamuleka, Noëlla Mulopo-Mukanya, Xinying Leng, Clara Pérez-Mañá, Cristina Galván-Casas, Susana Muñoz, Steeven Bilembo-Kitwanda, Pierre Kitha, Vivi Maketa, Patrick Mitashi, Aruna Abedi, Justus Nsio, Steve Ahuka-Mundeke, Placide Mbala-Kingebeni, Jean-Jacques Muyembe, Michael Marks, Hypolite Muhindo-Mavoko, Oriol Mitjà","Lancet (London, England). 2025. doi: 10.1016/S0140-6736(25)00152-7..",Malembi,"Lancet (London, England)",2025,2025/04/10,,,10.1016/S0140-6736(25)00152-7,"BACKGROUND: Mpox, caused by the monkeypox virus, is a serious public health threat in Africa, especially in DR Congo. Previously limited to endemic areas with clade 1a, monkeypox virus has recently spread to non-endemic regions, where clade 1b has emerged. This study provides a clinical comparison of mpox cases in DR Congo regions where clade 1a and clade 1b are prevalent. METHODS: We conducted a retrospective observational study, analysing PCR-confirmed mpox cases reported from sentinel health zones in seven provinces between Oct 1, 2023, and Sept 31, 2024. Cases from the newly affected provinces (South-Kivu and Kinshasa) were described along with those from four endemic provinces (Mai-Ndombe, Tshuapa, Tshopo, South-Ubangi, and Équateur). Surveillance data, including type of exposure, demographic details, clinical presentation, complications, and outcomes were collected from national surveillance systems and local health facilities, with laboratory confirmation using quantitative PCR. All analyses were restricted to descriptive statistics. FINDINGS: Of 17 927 suspected cases identified, 10 986 were investigated, 5948 were PCR-positive, and 4895 met the inclusion criteria based on data completeness: 4436 in newly affected and 459 in endemic regions. In newly affected provinces, median age was 20 years (IQR 8-28), 2119 (47·8%) participants were female, and 2310 (52·1%) were male. In endemic provinces, median age was 15 years (7-26), 179 (39·0%) participants were female, and 277 (60·3%) were male. Direct or intimate human contact was reported by 1951 (44·0%) individuals in newly affected provinces versus 25 (5·4%) in endemic provinces, and zoonotic exposure in 11 (0·2%) and 99 (21·6%), respectively. The proportions of partcipants with systemic symptoms (3828 [86·3%] in newly affected provinces and 427 [93·0%] in endemic provinces) and respiratory symptoms (2450 [55·2%] and 219 [47·7%]), and median skin lesion counts (91 [IQR 37-200] and 163 [95-345]) were similar between newly affected and endemic regions. Complications included skin infections (2041 [46·0%] in newly affected provinces and 201 [43·8%] in endemic provinces), respiratory distress (82 [1·8%] and 29 [6·3%]), vision impairment (7 [0·2%] and 28 [6·1%]), and prostration (695 [15·7%] and 51 [11·1%]). The case-fatality rate was 0·7% (95% CI 0·4-1·3; 14 of 1924) in children and 0·6% (0·3-1·0; 14 of 2483) in adults in newly affected areas, compared with 5·9% (3·4-10·0; 14 of 236) in children and 2·7% (1·1-6·1; six of 222) in adults in endemic regions. Content note: this Article and its appendix contain graphic images of mpox lesions affecting various sites including the face and genitals. INTERPRETATION: Our study indicates concurrent mpox outbreaks in DR Congo, involving younger individuals, a higher proportion of women and girls, and distinct presentations with higher lesion counts and respiratory symptoms compared with clade 2b lineage B.1 outbreaks. The high proportion of infectious complications and case-fatality rates, especially in endemic regions, emphasise the need for timely antibiotic therapy and targeted vaccination to reduce morbidity and mortality. FUNDING: Skin NTDs and STI Research Unit, Fight Infections Foundation.","[MeSH] Humans; [MeSH] Democratic Republic of the Congo; [MeSH] Female; [MeSH] Male; [MeSH] Retrospective Studies; [MeSH] Adult; [MeSH] Mpox, Monkeypox; [MeSH] Adolescent; [MeSH] Child; [MeSH] Young Adult; [MeSH] Middle Aged; [MeSH] Monkeypox virus; [MeSH] Infant; [MeSH] Child, Preschool"
37647121,"Mpox in Children and Adolescents during Multicountry Outbreak, 2022-2023.","Ana Hoxha, Steven M Kerr, Henry Laurenson-Schafer, Nikola Sklenovská, Bernadette Basuta Mirembe, Ingrid Hammermeister Nezu, Patricia Ndumbi, Julia Fitzner, Maria Almiron, Marcelo Vila, Richard Pebody, Aisling M Vaughan, Joana M Haussig, Luis Alves de Sousa, Okot Charles Lukoya, Olaniyi Felix Sanni, Pierre Nabeth, Jeremias Domingos Naiene, Masaya Kato, Tamano Matsui, Krutika Kuppalli, Peter Omondi Mala, Rosamund F Lewis, Olivier le Polain de Waroux, Boris I Pavlin",Emerging infectious diseases. 2023. doi: 10.3201/eid2910.230516..,Hoxha,Emerging infectious diseases,2023,2023/08/30,,,10.3201/eid2910.230516,The 2022-2023 mpox outbreak predominantly affected adult men; 1.3% of reported cases were in children and adolescents <18 years of age. Analysis of global surveillance data showed 1 hospital intensive care unit admission and 0 deaths in that age group. Transmission routes and clinical manifestations varied across age subgroups.,adolescents; children; monkeypox; monkeypox virus; mpox; outbreak; viruses
38801590,"Monkeypox Outbreak 2022, from a Rare Disease to Global Health Emergence: Implications for Travellers.","Oyelola Adegboye, Faith Alele, Anton Pak, Emmanuel Alakunle, Theophilus Emeto, Peter Leggat, Malachy Okeke",Advances in experimental medicine and biology. 2024. doi: 10.1007/978-3-031-57165-7_23..,Adegboye,Advances in experimental medicine and biology,2024,2024/01/01,,,10.1007/978-3-031-57165-7_23,"Monkeypox (mpox), a zoonotic disease caused by the monkeypox virus (MPXV), poses a significant public health threat with the potential for global dissemination beyond its endemic regions in Central and West Africa. This study explores the multifaceted aspects of monkeypox, covering its epidemiology, genomics, travel-related spread, mass gathering implications, and economic consequences. Epidemiologically, mpox exhibits distinct patterns, with variations in age and gender susceptibility. Severe cases can arise in immunocompromised individuals, underscoring the importance of understanding the factors contributing to its transmission. Genomic analysis of MPXV highlights its evolutionary relationship with the variola virus and vaccinia virus. Different MPXV clades exhibit varying levels of virulence and transmission potential, with Clade I associated with higher mortality rates. Moreover, the role of recombination in MPXV evolution remains a subject of interest, with implications for understanding its genetic diversity. Travel and mass gatherings play a pivotal role in the spread of monkeypox. The ease of international travel and increasing globalization have led to outbreaks beyond African borders. The economic ramifications of mpox outbreaks extend beyond public health. Direct treatment costs, productivity losses, and resource-intensive control efforts can strain healthcare systems and economies. While vaccination and mitigation strategies have proven effective, the cost-effectiveness of routine vaccination in non-endemic countries remains a subject of debate. This study emphasizes the role of travel, mass gatherings, and genomics in its spread and underscores the economic impacts on affected regions. Enhancing surveillance, vaccination strategies, and public health measures are essential in controlling this emerging infectious disease.",Economic implications; Mass gatherings; Mobility; Monkeypox; Zoonotic disease
37657009,Neurological manifestations of an emerging zoonosis-Human monkeypox virus: A systematic review.,"Sajjad Ahmed Khan, Surya Bahadur Parajuli, Vivek K Rauniyar",Medicine. 2023. doi: 10.1097/MD.0000000000034664..,Khan,Medicine,2023,2023/09/01,,,10.1097/MD.0000000000034664,"BACKGROUND: The last few decades have witnessed an appalling rise in several emerging and re-emerging viral and zoonotic outbreaks. Amongst those emerging zoonosis, one of the diseases which is gaining popularity these days and has been declared as public health emergency of international concern by the world health organization, is human monkeypox virus (HMPX). Proper understanding of the clinical spectrum of the disease is of paramount importance for early diagnosis and treatment. In this review, we aimed to study and quantify the neurological manifestations of HMPX virus infection. METHODS: Any study, released prior to April 13, 2023, that reported neurological manifestations in patients infected by HMPX virus were reviewed systematically on PubMed, Scopus, Google Scholar, and Cochrane Library using the PRISMA (Preferred Reporting Items for Systematic review and Meta-Analysis) statement. RESULTS: Our systematic review included data from 22 eligible studies: 10 cohort studies, 3 cross sectional studies, one retrospective study, 5 case series, and 2 case reports. The most commonly reported neurological manifestations of HMPX were headache (48.84%), myalgia (27.50%), fatigue (17.73%), and photophobia (4.43%). Uncommonly, HMPX can also present with visual deficit (0.57%), seizure (0.34%), encephalitis (0.8%), dizziness (0.34%), encephalomyelitis (0.23%), coma (0.11%), and transverse myelitis (0.11%). DISCUSSIONS: Monkeypox virus usually presents with self-limiting painful rash, lymphadenitis, and fever, complications like secondary skin infection, eye problems and pneumonia can be life threatening, carrying a case fatality rate of 1% to 10%. Neurological manifestations are not uncommon and can further add-on to morbidity and mortality.","[MeSH] Humans; [MeSH] Coinfection; [MeSH] Cross-Sectional Studies; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Public Health; [MeSH] Retrospective Studies"
39852076,Development and Validation of LAMP Assays for Distinguishing MPXV Clades with Fluorescent and Colorimetric Readouts.,"Nazente Atceken, Sara Asghari Dilmani, Ahmed Choukri Abdullah, Mutlu Sarıkaya, Defne Yigci, Gozde Korkmaz, Savas Tasoglu",Biosensors. 2025. doi: 10.3390/bios15010023..,Atceken,Biosensors,2025,2025/01/06,,,10.3390/bios15010023,"Human monkeypox (Mpox) is a zoonotic disease caused by the Monkeypox virus (MPXV). As of 14 August 2024, the World Health Organization (WHO) has declared it a global health emergency. For Mpox, this was the second public health emergency of global significance in the past two years. MPXV belongs to the Poxviridae family and is phylogenetically and epidemically divided into two clades: the Congo Basin (Clade-I) and the West African (Clade-II) clades. Clade-I has been associated with more severe disease progression and higher mortality compared to Clade-II, and thus the differentiation between clades can play an important role in predicting disease prognosis. The LAMP technique has the advantages of not requiring thermal cycling and achieving higher amplification in a shorter time compared to qPCR. Different types of LAMP assays were developed in this study to benefit from these advantages. We report the development of LAMP-1 and LAMP-2 assays using the LAMP method to detect MPXV Clade-I and Clade-II, respectively. The LAMP-1 assay includes both fluorescence and visible colorimetric readout tests developed with sensitivities of 103 and 107 copies, respectively. For the LAMP-2 assay, a probe-based test utilizing the Novel R-Duplex DARQ probe was developed, offering fluorescence detection at a sensitivity of 103 copies. As a result, we successfully developed three highly specific molecular diagnostic tests that distinctly differentiate between MPXV clades, delivering essential tools for the precise diagnosis and effective control of Mpox.",loop-mediated isothermal amplification technology; monkeypox virus clade detection; novel reverse-duplex detection of amplification by release of quenching probe
