PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
32699006,For-profit long-term care homes and the risk of COVID-19 outbreaks and resident deaths.,"Stall NM, Jones A, Brown KA, Rochon PA, Costa AP.",CMAJ. 2020 Aug 17;192(33):E946-E955. doi: 10.1503/cmaj.201197. Epub 2020 Jul 22.,Stall,CMAJ : Canadian Medical Association journal = journal de l'Association medicale canadienne,2020,2020/07/24,PMC7828970,,10.1503/cmaj.201197,"BACKGROUND: Long-term care (LTC) homes have been the epicentre of the coronavirus disease 2019 (COVID-19) pandemic in Canada to date. Previous research shows that for-profit LTC homes deliver inferior care across a variety of outcome and process measures, raising the question of whether for-profit homes have had worse COVID-19 outcomes than nonprofit homes. METHODS: We conducted a retrospective cohort study of all LTC homes in Ontario, Canada, from Mar. 29 to May 20, 2020, using a COVID-19 outbreak database maintained by the Ontario Ministry of Long-Term Care. We used hierarchical logistic and count-based methods to model the associations between profit status of LTC homes (for-profit, nonprofit or municipal) and COVID-19 outbreaks in LTC homes, the extent of COVID-19 outbreaks (number of residents infected), and deaths of residents from COVID-19. RESULTS: The analysis included all 623 Ontario LTC homes, comprising 75 676 residents; 360 LTC homes (57.7%) were for profit, 162 (26.0%) were nonprofit, and 101 (16.2%) were municipal homes. There were 190 (30.5%) outbreaks of COVID-19 in LTC homes, involving 5218 residents and resulting in 1452 deaths, with an overall case fatality rate of 27.8%. The odds of a COVID-19 outbreak were associated with the incidence of COVID-19 in the public health unit region surrounding an LTC home (adjusted odds ratio [OR] 1.91, 95% confidence interval [CI] 1.19-3.05), the number of residents (adjusted OR 1.38, 95% CI 1.18-1.61), and older design standards of the home (adjusted OR 1.55, 95% CI 1.01-2.38), but not profit status. For-profit status was associated with both the extent of an outbreak in an LTC home (adjusted risk ratio [RR] 1.96, 95% CI 1.26-3.05) and the number of resident deaths (adjusted RR 1.78, 95% CI 1.03-3.07), compared with nonprofit homes. These associations were mediated by a higher prevalence of older design standards in for-profit LTC homes and chain ownership. INTERPRETATION: For-profit status is associated with the extent of an outbreak of COVID-19 in LTC homes and the number of resident deaths, but not the likelihood of outbreaks. Differences between for-profit and nonprofit homes are largely explained by older design standards and chain ownership, which should be a focus of infection control efforts and future policy.","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus; [MeSH] Coronavirus Infections; [MeSH] Disease Outbreaks; [MeSH] Humans; [MeSH] Long-Term Care; [MeSH] Nursing Homes; [MeSH] Ontario; [MeSH] Ownership; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Retrospective Studies; [MeSH] SARS-CoV-2"
32451729,Corticosteroid treatment in severe COVID-19 pneumonia: two cases and literature review.,"Dai J, Xiong Y, Li H, Qian Y, Xu Y, Xu Q, Yan X, Tang J.",Clin Rheumatol. 2020 Jul;39(7):2031-2037. doi: 10.1007/s10067-020-05172-7. Epub 2020 May 25.,Dai,Clinical rheumatology,2020,2020/05/27,PMC7247779,,10.1007/s10067-020-05172-7,"Coronavirus disease 2019 (COVID-19) pneumonia, firstly reported in Wuhan, Hubei province, China, has rapidly spread around the world with high mortality rate among critically ill patients. The use of corticosteroids in COVID-19 remains a major controversy. Available evidences are inconclusive. According to WHO guidance, corticosteroids are not recommended to be used unless for another reason. Chinese Thoracic Society (CTS) proposes an expert consensus statement that suggests taking a prudent attitude of corticosteroid usage. In our clinical practice, we do not use corticosteroids routinely; only low-to-moderate doses of corticosteroids were given to several severely ill patients prudently. In this paper, we will present two confirmed severe COVID-19 cases admitted to isolation wards in Optical Valley Campus of Tongji hospital, Tongji Medical College, Huazhong University of Science and Technology. We will discuss questions related to corticosteroids usages.",COVID-19; Corticosteroids; HRCT; Severe COVID-19 pneumonia
32584330,IMPACT OF COMORBIDITIES IN MEXICAN SARS-COV-2-POSITIVE PATIENTS: A RETROSPECTIVE ANALYSIS IN A NATIONAL COHORT.,"Kammar-García A, Vidal-Mayo JJ, Vera-Zertuche JM, Lazcano-Hernández M, Vera-López O, Segura-Badilla O, Aguilar-Alonso P, Navarro-Cruz AR.",Rev Invest Clin. 2020;72(3):151-158. doi: 10.24875/RIC.20000207.,Kammar-García,Revista de investigacion clinica; organo del Hospital de Enfermedades de la Nutricion,2020,2020/06/26,,,10.24875/RIC.20000207,"BACKGROUND: The coronavirus disease 2019 outbreak is a significant challenge for health-care systems around the world. OBJECTIVE: The objective of the study was to assess the impact of comorbidities on the case fatality rate (CFR) and the development of adverse events in patients positive for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in the Mexican population. MATERIALS AND METHODS: We analyzed the data from 13,842 laboratory-confirmed SARS-CoV-2 patients in Mexico between January 1, 2020, and April 25, 2020. We investigated the risk of death and the development of adverse events (hospitalization, pneumonia, orotracheal intubation, and intensive care unit [ICU] admission), comparing the number of comorbidities of each patient. RESULTS: The patient mean age was 46.6 ± 15.6 years, 42.3% (n = 5853) of the cases were women, 38.8% of patients were hospitalized, 4.4% were intubated, 29.6% developed pneumonia, and 4.4% had critical illness. The CFR was 9.4%. The risk of hospitalization (odds ratio [OR] = 3.1, 95% confidence interval [CI]: 2.7-3.7), pneumonia (OR = 3.02, 95% CI: 2.6-3.5), ICU admission (OR = 2, 95% CI: 1.5-2.7), and CFR (hazard ratio = 3.5, 95% CI: 2.9-4.2) was higher in patients with three or more comorbidities than in patients with 1, 2, or with no comorbidities. CONCLUSIONS: The number of comorbidities may be a determining factor in the clinical course and its outcomes in SARS-CoV-2-positive patients.",Adverse events; Comorbidities; Coronavirus disease 2019; Demographic characteristic; Mortality; Severe acute respiratory syndrome coronavirus 2
33064679,"SARS-CoV-2: previous coronaviruses, immune response, and development of vaccines.","De León-Rodríguez SG, Hernández-Rico B, Olmo-Vázquez GD, Cruz-Dávalos I, Bonifaz LC.",Bol Med Hosp Infant Mex. 2020;77(5):252-261. doi: 10.24875/BMHIM.20000191.,De,Boletin medico del Hospital Infantil de Mexico,2020,2020/10/16,,,10.24875/BMHIM.20000191,"Since the emergence of the new severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in China at the end of 2019, when its characteristics were practically unknown, one aspect was evident: its high contagion rate. This high infection rate resulted in the spread of the virus in China, Europe, and, eventually, the rest of the world, including Mexico. At present, around 9 million people are infected, and around 470,000 have died worldwide. In this context, the need to generate protective immunity, and especially the generation of a vaccine that can protect the world population against infection in the shortest possible time, is a challenge that is being addressed in different countries using different strategies in multiple clinical trials. This opinion article will present the evidence of the induction of immune response in some of the viruses of the coronavirus family before COVID-19, such as SARS-CoV and MERS-CoV (Middle East respiratory syndrome coronavirus). The information collected about the induction of an immune response by SARS-CoV-2 will be presented, as well as a description of the vaccine candidates reported to date in the various ongoing clinical trials. Finally, an opinion based on the evidence presented will be issued on the potential success of developing vaccine prototypes.",Ad5-nCoV vaccine; Bacillus Calmette-Guerin; Bacilo de Calmette-Guérin; COVID-19 vaccine; Coronavirus de Wuhan; SARS-CoV-2 vaccine; Vacuna Ad5-nCoV; Vacuna COVID-19; Vacuna SARS-CoV-2; Vacuna mRNA-1273; Wuhan coronavirus; mRNA 1273 vaccine
32562795,Clinical characteristics and 28-day mortality of medical patients admitted with COVID-19 to a central London teaching hospital.,"Khalil K, Agbontaen K, McNally D, Love A, Mandalia S, Banya W, Starren E, Dhunnookchand R, Farne H, Morton R, Davies G, Orhan O, Lai D, Nelson M, Shah PL, Garner JL.",J Infect. 2020 Sep;81(3):e85-e89. doi: 10.1016/j.jinf.2020.06.027. Epub 2020 Jun 18.,Khalil,The Journal of infection,2020,2020/06/21,PMC7299867,,10.1016/j.jinf.2020.06.027,,COVID-19; Coronavirus; Mortality; Pneumonia; SARS-CoV-2; Survival
32544668,Importation of SARS-CoV-2 infection leads to major COVID-19 epidemic in Taiwan.,"Lin CY, Wang WH, Urbina AN, Tseng SP, Lu PL, Chen YH, Yu ML, Wang SF.",Int J Infect Dis. 2020 Aug;97:240-244. doi: 10.1016/j.ijid.2020.06.031. Epub 2020 Jun 13.,Lin,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2020,2020/06/17,PMC7293494,,10.1016/j.ijid.2020.06.031,"OBJECTIVE: COVID-19 has recently become a pandemic affecting many countries worldwide. This study aims to evaluate the current status of COVID-19 in Taiwan and analyze the source of infection. METHODS: National data regarding SARS-CoV-2 infection were obtained from Taiwan. CDC at the end of April 2020. These data were subjected to analysis of the current status and correlation between indigenous and imported COVID-19 cases. A phylogenetic tree was created to analyze the phylogeny of Taiwanese SARS-CoV-2 isolates. RESULTS: The first case of SARS-CoV-2 infection in Taiwan was detected on January 21, 2020. Epidemiological data indicate that by April 30, there were a total of 429 COVID-19 confirmed cases with the death rate of 1.3%. Most cases were identified as imported (79.9%; 343/429), with the majority originating from the United States of America (22.1%) and the United Kingdom (17.6%). Results from phylogenetic tree analyses indicate that the Taiwanese SARS-CoV-2 isolates were clustered with the SARS-CoV-2 isolates from other countries (bootstrap value 98%) and sub-clustered with bat SARS-like coronaviruses (bootstrap value 99%). CONCLUSION: This study suggests that the importation of SARS-CoV-2 infection was the primary risk-factor resulting in the COVID-19 epidemic in Taiwan.",COVDI-19; Imported; Indigenous; Taiwan
32585353,Large-scale implementation of pooled RNA extraction and RT-PCR for SARS-CoV-2 detection.,"Ben-Ami R, Klochendler A, Seidel M, Sido T, Gurel-Gurevich O, Yassour M, Meshorer E, Benedek G, Fogel I, Oiknine-Djian E, Gertler A, Rotstein Z, Lavi B, Dor Y, Wolf DG, Salton M, Drier Y; Hebrew University-Hadassah COVID-19 Diagnosis Team.",Clin Microbiol Infect. 2020 Sep;26(9):1248-1253. doi: 10.1016/j.cmi.2020.06.009. Epub 2020 Jun 23.,Ben-Ami,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2020,2020/06/26,PMC7308776,,10.1016/j.cmi.2020.06.009,"INTRODUCTION: Testing for active SARS-CoV-2 infection is a fundamental tool in the public health measures taken to control the COVID-19 pandemic. Because of the overwhelming use of SARS-CoV-2 reverse transcription (RT)-PCR tests worldwide, the availability of test kits has become a major bottleneck and the need to increase testing throughput is rising. We aim to overcome these challenges by pooling samples together, and performing RNA extraction and RT-PCR in pools. METHODS: We tested the efficiency and sensitivity of pooling strategies for RNA extraction and RT-PCR detection of SARS-CoV-2. We tested 184 samples both individually and in pools to estimate the effects of pooling. We further implemented Dorfman pooling with a pool size of eight samples in large-scale clinical tests. RESULTS: We demonstrated pooling strategies that increase testing throughput while maintaining high sensitivity. A comparison of 184 samples tested individually and in pools of eight samples showed that test results were not significantly affected. Implementing the eight-sample Dorfman pooling to test 26 576 samples from asymptomatic individuals, we identified 31 (0.12%) SARS-CoV-2 positive samples, achieving a 7.3-fold increase in throughput. DISCUSSION: Pooling approaches for SARS-CoV-2 testing allow a drastic increase in throughput while maintaining clinical sensitivity. We report the successful large-scale pooled screening of asymptomatic populations.",COVID-19; Diagnostics; Group testing; Infectious diseases; RT-PCR
32419709,Oligosymptomatic Kidney Transplant Patients With COVID-19: Do They Pose a Risk to Other Recipients?,"Kocak B, Arpali E, Akyollu B, Yelken B, Tekin S, Kanbay M, Turkmen A, Kalayoglu M.",Transplant Proc. 2020 Nov;52(9):2663-2666. doi: 10.1016/j.transproceed.2020.05.028. Epub 2020 May 15.,Kocak,Transplantation proceedings,2020,2020/05/19,PMC7225704,,10.1016/j.transproceed.2020.05.028,"The clinical course of viral infections in patients under immunosuppression can be atypical and/or fatal if not diagnosed and treated appropriately. The coronavirus disease 2019 (COVID-19) may also have an atypical presentation. Contrary to the general opinion, transplant patients may be asymptomatic or oligosymptomatic, which could be a risk factor for underdiagnosis and the dissemination of this viral disease. This study presents the clinical features of 2 oligosymptomatic kidney transplant patients diagnosed with COVID-19. We suggest that new screening algorithms for COVID-19 should be reconsidered for the transplant patient population.","[MeSH] Adult; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Humans; [MeSH] Immunocompromised Host; [MeSH] Immunosuppressive Agents; [MeSH] Kidney Transplantation; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Risk Factors; [MeSH] SARS-CoV-2; [MeSH] Transplant Recipients"
32383370,Prevalence and Duration of Acute Loss of Smell or Taste in COVID-19 Patients.,"Lee Y, Min P, Lee S, Kim SW.",J Korean Med Sci. 2020 May 11;35(18):e174. doi: 10.3346/jkms.2020.35.e174.,Lee,Journal of Korean medical science,2020,2020/05/09,PMC7211515,,10.3346/jkms.2020.35.e174,"Initially, acute loss of smell (anosmia) and taste (ageusia) was not considered important symptoms for coronavirus disease 2019 (COVID-19). To determine the prevalence of these symptoms and to evaluate their diagnostic significance, we (approximately 150 physicians of the Daegu Medical Association) prospectively collected data of cases of anosmia and ageusia from March 8, 2020, via telephone interview among 3,191 patients in Daegu, Korea. Acute anosmia or ageusia was observed in 15.3% (488/3,191) patients in the early stage of COVID-19 and in 15.7% (367/2,342) patients with asymptomatic-to-mild disease severity. Their prevalence was significantly more common among females and younger individuals (P = 0.01 and P < 0.001, respectively). Most patients with anosmia or ageusia recovered within 3 weeks. The median time to recovery was 7 days for both symptoms. Anosmia and ageusia seem to be part of important symptoms and clues for the diagnosis of COVID-19, particularly in the early stage of the disease.",Ageusia; Anosmia; COVID-19; Loss of Smell; Loss of Taste
32795754,'An invisible human rights crisis': The marginalization of older adults during the COVID-19 pandemic - An advocacy review.,"D'cruz M, Banerjee D.",Psychiatry Res. 2020 Oct;292:113369. doi: 10.1016/j.psychres.2020.113369. Epub 2020 Aug 3.,D'cruz,Psychiatry research,2020,2020/08/16,PMC7397988,,10.1016/j.psychres.2020.113369,"The world has endured over six months of the Coronavirus disease 2019 (COVID-19). Older adults are at disproportionate risk of severe infection and mortality. They are also vulnerable to loneliness and social exclusion during the pandemic. Age and ageism both can act as significant risk factors during this pandemic, increasing the physical as well as psychosocial burden on the elderly. A review was performed in relation to the psychosocial vulnerabilities of the older adults during the pandemic, with insights from the similar biological disasters in the past. Besides the physiological risk, morbidities, polypharmacy and increased case fatality rates, various social factors like lack of security, loneliness, isolation, ageism, sexism, dependency, stigma, abuse and restriction to health care access were identified as crucial in pandemic situation. Frailty, cognitive and sensory impairments added to the burden. Marginalization and human rights deprivation emerged as a common pathway of suffering for the elderly during COVID-19. The implications of the emergent themes are discussed in light of psychosocial wellbeing and impact on the quality of life. The authors suggest potential recommendations to mitigate this marginalization on lines of the World Health Organization (WHO)'s concept of Healthy Ageing and the United Nations (U.N.) Sustainable Development Goals.",Advocacy; COVID-19; Coronavirus; Human rights; Marginalization; Old age; Review
33254487,Factors related to asymptomatic or severe COVID-19 infection.,"Mayoral EP, Hernández-Huerta MT, Pérez-Campos Mayoral L, Matias-Cervantes CA, Mayoral-Andrade G, Barrios LÁL, Pérez-Campos E.",Med Hypotheses. 2020 Nov;144:110296. doi: 10.1016/j.mehy.2020.110296. Epub 2020 Sep 24.,Mayoral,Medical hypotheses,2020,2020/12/01,PMC7513914,,10.1016/j.mehy.2020.110296,"The factors that may contribute to a COVID-19 patient remaining in the asymptomatic stage, or to the infection evolving into the more serious stages are examined. In particular, we refer to the TMPRSS2 expression profile, balance of androgen and estrogen, blood group-A and/or B, nonsynonymous mutations in ORF3, and proteins NS7b and NS8 in SARS-CoV-2. Also, we review other factors related to the susceptibility and pathogenicity of SARS-CoV-2.",25-Hydroxyvitamin D (25(OH)D); ACE2; Androgen; Asymptomatic; Blood group; COVID-19 infection; Factors; Histocompatibility complex (MHC) class I; Mutation
33132305,"Anxiety, Depression, and Resilience of Healthcare Workers in Japan During the Coronavirus Disease 2019 Outbreak.","Awano N, Oyama N, Akiyama K, Inomata M, Kuse N, Tone M, Takada K, Muto Y, Fujimoto K, Akagi Y, Mawatari M, Ueda A, Kawakami J, Komatsu J, Izumo T.",Intern Med. 2020;59(21):2693-2699. doi: 10.2169/internalmedicine.5694-20. Epub 2020 Nov 1.,Awano,"Internal medicine (Tokyo, Japan)",2020,2020/11/02,PMC7691033,,10.2169/internalmedicine.5694-20,"Objective Coronavirus disease 2019 (COVID-19) is spreading around the world. The aim of this study was to assess the degree of anxiety, depression, resilience, and other psychiatric symptoms among healthcare workers in Japan during the COVID-19 pandemic. Methods This survey involved medical healthcare workers at the Japanese Red Cross Medical Center (Tokyo, Japan) between April 22 and May 15, 2020. The degree of symptoms of anxiety, depression, and resilience was assessed using the Japanese versions of the 7-item Generalized Anxiety Disorder Scale (GAD-7), Center for Epidemiologic Studies Depression Scale (CES-D), and 10-item Connor-Davidson Resilience Scale. Furthermore, we added original questionnaires comprising three factors: (i) anxiety and fear of infection and death; (ii) isolation and unreasonable treatment; and (iii) motivation and escape behavior at work. Results In total, 848 healthcare workers participated in this survey: 104 doctors, 461 nurses, 184 other co-medical staff, and 99 office workers. Among all participants, 85 (10.0%) developed moderate-to-severe anxiety disorder, and 237 (27.9%) developed depression. Problems with anxiety and fear of infection and death, isolation and unreasonable treatment, and motivation and escape from work were higher in the depression group than in the non-depression group (total CES-D score ≥ 16 points). Being a nurse and high total GAD-7 scores were risk factors of depression. Older workers and those with higher resilience were less likely to develop depression than others. Conclusion During the COVID-19 epidemic, many healthcare workers suffered from psychiatric symptoms. Psychological support and interventions for protecting the mental health of them are needed.",anxiety; coronavirus disease 2019; depression; healthcare worker; resilience
34367620,Perceived stress and generalized anxiety in the Indian population due to lockdown during the COVID-19 pandemic: a cross-sectional study.,"Wakode N, Wakode S, Santoshi J.",F1000Res. 2020 Oct 14;9:1233. doi: 10.12688/f1000research.26371.3. eCollection 2020.,Wakode,F1000Research,2020,2021/08/13,PMC8311798,,10.12688/f1000research.26371.3,"Background: Research on the psychosocial toll of the COVID-19 pandemic is being conducted in various countries. This study aimed to examine stress levels and causal stressors for perceived stress and generalized anxiety in the Indian population related to the lockdown during the COVID-19 pandemic. Methods: A total of 300 adults were invited to participate in the online study via snowball and virtual snowball sampling. They were requested to complete electronic survey forms for assessing perceived stress and anxiety, and questions related to psychosocial stressors. Frequency and percentage were used for categorical variables. Unpaired t-test was applied to compare responses based on gender, level of education, employment, and place of residence. A p-value of <0.05 was considered statistically significant. Result: In total, 257 out of the 300 invited, responded and completed the survey. Men accounted for 58% (n=149) of the respondents. Overall, 84% (n=217) of participants had moderate to severe levels of perceived stress and 88% (n=228) had moderate to severe levels of anxiety. Women, as well as those not employed, reported significantly higher perceived stress and anxiety, urban residents reported higher perceived stress, while level of education had no difference in terms of perceived stress as well as anxiety. Fear of contracting COVID-19 was the highest stressor followed by difficulties in executing a routine exercise schedule and worry about the future. Conclusion: The psychosocial impact of the nationwide lockdown on the Indian population has been high. Vulnerable groups for increased stress and anxiety include women, younger ages, and the unemployed. The stressors recognized include fear of contracting COVID-19, inability to execute a routine exercise schedule and worry about the future.",COVID-19; GAD-7; India; PSS-10; anxiety; lockdown; perceived stress; stressors
32527255,Predictors of fatality including radiographic findings in adults with COVID-19.,"Li K, Chen D, Chen S, Feng Y, Chang C, Wang Z, Wang N, Zhen G.",Respir Res. 2020 Jun 11;21(1):146. doi: 10.1186/s12931-020-01411-2.,Li,Respiratory research,2020,2020/06/13,PMC7289230,,10.1186/s12931-020-01411-2,"BACKGROUND: Older age and elevated d-dimer are reported risk factors for coronavirus disease 2019 (COVID-19). However, whether early radiographic change is a predictor of fatality remains unknown. METHODS: We retrospectively reviewed records of all laboratory-confirmed patients admitted to a quarantine unit at Tongji Hospital, a large regional hospital in Wuhan, China, between January 31 and March 5, 2020. Confirmed cases were defined by positive RT-PCR detection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in throat-swab specimens. Chest CT images were reviewed independently by two radiologists. The Tongji Hospital ethics committee approved this study. RESULTS: A total of 102 patients were confirmed to have SARS-CoV-2 infection. As of March 25, 85 confirmed patients were discharged, 15 died, and 2 remained hospitalized. When compared with survivors, non-survivors were older (median age, 69 [interquartile range, 58-77] vs. 55 [44-66], p = 0.003), and more likely to have decreased lymphocyte count (0.5 vs. 0.9 × 109/L, p = 0.006), elevated lactate dehydrogenase (LDH) (569.0 vs. 272.0 U/L, p < 0.001), elevated d-dimer (> 1 μg/mL, 86% vs. 37%, p = 0.002) on admission. Older age and elevated LDH were independent risk factors for fatality in a multivariate regression model included the above variables. In a subset of patients with CT images within the first week, higher total severity score, and more involved lung lobes (5 involved lobes) in CT images within the first week were significantly associated with fatality. Moreover, in this subset of patients, higher total severity score was the only independent risk factor in a multivariate analysis incorporating the above mentioned variables. CONCLUSIONS: Older age, elevated LDH on admission, and higher severity score of CT images within the first week are potential predictors of fatality in adults with COVID-19. These predictors may help clinicians identify patients with a poor prognosis at an early stage.",COVID-19; Fatality; Predictor; Radiographic findings
32912363,Ecologic association between influenza and COVID-19 mortality rates in European countries.,"Petti S, Cowling BJ.",Epidemiol Infect. 2020 Sep 11;148:e209. doi: 10.1017/S0950268820002125.,Petti,Epidemiology and infection,2020,2020/09/11,PMC7506171,,10.1017/S0950268820002125,"Ecologic studies investigating COVID-19 mortality determinants, used to make predictions and design public health control measures, generally focused on population-based variable counterparts of individual-based risk factors. Influenza is not causally associated with COVID-19, but shares population-based determinants, such as similar incidence/mortality trends, transmission patterns, efficacy of non-pharmaceutical interventions, comorbidities and underdiagnosis. We investigated the ecologic association between influenza mortality rates and COVID-19 mortality rates in the European context. We considered the 3-year average influenza (2014-2016) and COVID-19 (31 May 2020) crude mortality rates in 34 countries using EUROSTAT and ECDC databases and performed correlation and regression analyses. The two variables - log transformed, showed significant Spearman's correlation ρ = 0.439 (P = 0.01), and regression coefficients, b = 0.743 (95% confidence interval, 0.272-1.214; R2 = 0.244; P = 0.003), b = 0.472 (95% confidence interval, 0.067-0.878; R2 = 0.549; P = 0.02), unadjusted and adjusted for confounders (population size and cardiovascular disease mortality), respectively. Common significant determinants of both COVID-19 and influenza mortality rates were life expectancy, influenza vaccination in the elderly (direct associations), number of hospital beds per population unit and crude cardiovascular disease mortality rate (inverse associations). This analysis suggests that influenza mortality rates were independently associated with COVID-19 mortality rates in Europe, with implications for public health preparedness, and implies preliminary undetected SARS-CoV-2 spread in Europe.",COVID-19; influenza
33665181,Virtual Reality as a Technological-Aided Solution to Support Communication in Persons With Neurodegenerative Diseases and Acquired Brain Injury During COVID-19 Pandemic.,"Stasolla F, Matamala-Gomez M, Bernini S, Caffò AO, Bottiroli S.",Front Public Health. 2021 Feb 16;8:635426. doi: 10.3389/fpubh.2020.635426. eCollection 2020.,Stasolla,Frontiers in public health,2020,2021/03/05,PMC7921156,,10.3389/fpubh.2020.635426,"The COVID-19 poses an ongoing threat to lives around the world and challenges the existing public health and medical service delivery. The lockdown or quarantine measures adopted to prevent the spread of COVID-19 has caused the interruption in ongoing care and access to medical care including to patients with existing neurological conditions. Besides the passivity, isolation, and withdrawal, patients with neurodegenerative diseases experience difficulties in communication due to a limited access to leisure opportunities and interaction with friends and relatives. The communication difficulties may exacerbate the burden on the caregivers. Therefore, assistive-technologies may be a useful strategy in mitigating challenges associated with remote communication. The current paper presents an overview of the use of assistive technologies using virtual reality and virtual body ownership in providing communication opportunities to isolated patients, during COVID-19, with neurological diseases and moderate-to-severe communication difficulties. We postulate that the assistive technologies-based intervention may improve social interactions in patients with neurodegenerative diseases and acquired brain injury-thereby reducing isolation and improving their quality of life and mental well-being.",COVID19; assistive technology; caregivers burden; healthcare; neurodegenerative diseases; quality of life
32916218,"Cardiac arrest and drug-related cardiac toxicity in the Covid-19 era. Epidemiology, pathophysiology and management.","Mavraganis G, Aivalioti E, Chatzidou S, Patras R, Paraskevaidis I, Kanakakis I, Stamatelopoulos K, Dimopoulos MA.",Food Chem Toxicol. 2020 Nov;145:111742. doi: 10.1016/j.fct.2020.111742. Epub 2020 Sep 8.,Mavraganis,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,2020,2020/09/11,PMC7833119,,10.1016/j.fct.2020.111742,"SARS-CoV-2 (Covid-19) infection has recently become a worldwide challenge with dramatic global economic and health consequences. As the pandemic is still spreading, new data concerning Covid-19 complications and related mechanisms become increasingly available. Accumulating data suggest that the incidence of cardiac arrest and its outcome are adversely affected during the Covid-19 period. This may be further exacerbated by drug-related cardiac toxicity of Covid-19 treatment regimens. Elucidating the underlying mechanisms that lead to Covid-19 associated cardiac arrest is imperative, not only in order to improve its effective management but also to maximize preventive measures. Herein we discuss available epidemiological data on cardiac arrest during the Covid-19 pandemic as well as possible associated causes and pathophysiological mechanisms and highlight gaps in evidence warranting further investigation. The risk of transmission during cardiopulmonary resuscitation (CPR) is also discussed in this review. Finally, we summarize currently recommended guidelines on CPR for Covid-19 patients including CPR in patients with cardiac arrest due to suspected drug-related cardiac toxicity in an effort to underscore the most important common points and discuss discrepancies proposed by established international societies.",Cardiac arrest; Cardiopulmonary resuscitation; Covid-19; Covid-19 transmission; Drug toxicity; Heart complications
32626934,[Editorial] COVID‑19: Post‑lockdown guidelines.,"Kostoff RN, Briggs MB, Porter AL, Aschner M, Spandidos DA, Tsatsakis A.",Int J Mol Med. 2020 Aug;46(2):463-466. doi: 10.3892/ijmm.2020.4640. Epub 2020 Jun 12.,Kostoff,International journal of molecular medicine,2020,2020/07/07,PMC7307834,,10.3892/ijmm.2020.4640,"Since March, 2020, in response to the COVID‑19 pandemic, many countries have been on lockdown (at different levels of severity), restricting many activities and businesses that involve gatherings of large numbers of people in close proximity. Currently (early June, 2020), countries across the globe are in different stages of easing lockdown restrictions. Public policies for behaviors and actions during this transition period vary widely across countries and within country jurisdictions. The present editorial will address potential policies that could minimize resurgence of the present pandemic (the 'second‑wave') and reduce the likelihood and severity of similar future pandemics.",[MeSH] COVID-19; [MeSH] Communicable Disease Control; [MeSH] Humans; [MeSH] Pandemics; [MeSH] SARS-CoV-2
32425334,Sequence mismatch in PCR probes may mask the COVID-19 detection in Nepal.,"Rana DR, Pokhrel N.",Mol Cell Probes. 2020 Oct;53:101599. doi: 10.1016/j.mcp.2020.101599. Epub 2020 May 18.,Rana,Molecular and cellular probes,2020,2020/05/20,PMC7233248,,10.1016/j.mcp.2020.101599,•Most of the COVID-19 cases in Nepal are in the Southern districts of Nepal bordering India with travel histories to India.•Very few positive cases of COVID-19 are detected in Nepal which could either be due to early national lockdown.•Low PCR positivity rates could also be due to inefficiency of the PCR methods.•Whole genomes of 93 clinical samples from COVID-19 patients were analyzed to find the primer and probe binding sites.•Mutations in probe binding sites were found which could impact PCR efficiency resulting in false negative results.,Coronavirus disease 2019 (COVID-19); Global initiative on sharing of all influenza data (GISAID); India; Mutation; Nepal; Polymerase chain reaction
32997644,Prevalence of COVID-19 Infection in Hemodialysis Patients Detected Using Serologic Screening.,"Rodríguez-Espinosa D, Broseta JJ, Cuadrado E, Maduell F.",J Am Soc Nephrol. 2020 Dec;31(12):2966-2967. doi: 10.1681/ASN.2020081193. Epub 2020 Sep 29.,Rodríguez-Espinosa,Journal of the American Society of Nephrology : JASN,2020,2020/09/30,PMC7790200,,10.1681/ASN.2020081193,,COVID-19; SARS-CoV-2; hemodialysis; prevalence
