PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,transmission_score,transmission_justification,fulltext_status,fulltext_path
33154136,,Epidemiology and transmission dynamics of COVID-19 in two Indian states.,"Laxminarayan R, Wahl B, Dudala SR, Gopal K, Mohan B C, Neelima S, Jawahar Reddy KS, Radhakrishnan J, Lewnard JA.",Science. 2020 Nov 6;370(6517):691-697. doi: 10.1126/science.abd7672. Epub 2020 Sep 30.,Laxminarayan,"Science (New York, N.Y.)",2020,2020/11/06,PMC7857399,,10.1126/science.abd7672,"Although most cases of coronavirus disease 2019 (COVID-19) have occurred in low-resource countries, little is known about the epidemiology of the disease in such contexts. Data from the Indian states of Tamil Nadu and Andhra Pradesh provide a detailed view into severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) transmission pathways and mortality in a high-incidence setting. Reported cases and deaths have been concentrated in younger cohorts than would be expected from observations in higher-income countries, even after accounting for demographic differences across settings. Among 575,071 individuals exposed to 84,965 confirmed cases, infection probabilities ranged from 4.7 to 10.7% for low-risk and high-risk contact types, respectively. Same-age contacts were associated with the greatest infection risk. Case fatality ratios spanned 0.05% at ages of 5 to 17 years to 16.6% at ages of 85 years or more. Primary data from low-resource countries are urgently needed to guide control measures.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Age Distribution; [MeSH] Aged; [MeSH] Aged, 80 and over; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Contact Tracing; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Humans; [MeSH] Incidence; [MeSH] India; [MeSH] Infant; [MeSH] Infant, Newborn; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Young Adult",title_abstract,possible_candidate,3,"This study is highly relevant for disease, population, location, and original evidence, but does not explicitly report the basic reproduction number (R0). It provides detailed transmission data, making it a possible candidate, but lacks the explicit R0 metric required for strong candidacy.",4,"The study explicitly investigates COVID-19 and SARS-CoV-2, as stated in the title, keywords, and abstract.",4,"The study focuses on humans, including various age groups, as indicated by the keywords and abstract.",4,"The study is conducted in real-world settings in two Indian states, as specified in the title and abstract.",4,"The abstract describes analysis of primary data from over 575,000 individuals, indicating original empirical evidence.",2,"The abstract discusses transmission pathways and infection probabilities among contacts, but does not explicitly mention R0 or basic reproduction number.",,
32758454,,Transmission of SARS-CoV-2 in Australian educational settings: a prospective cohort study.,"Macartney K, Quinn HE, Pillsbury AJ, Koirala A, Deng L, Winkler N, Katelaris AL, O'Sullivan MVN, Dalton C, Wood N; NSW COVID-19 Schools Study Team.",Lancet Child Adolesc Health. 2020 Nov;4(11):807-816. doi: 10.1016/S2352-4642(20)30251-0. Epub 2020 Aug 3.,Macartney,The Lancet. Child & adolescent health,2020,2020/08/08,PMC7398658,,10.1016/S2352-4642(20)30251-0,"BACKGROUND: School closures have occurred globally during the COVID-19 pandemic. However, empiric data on transmission of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) among children and in educational settings are scarce. In Australia, most schools have remained open during the first epidemic wave, albeit with reduced student physical attendance at the epidemic peak. We examined SARS-CoV-2 transmission among children and staff in schools and early childhood education and care (ECEC) settings in the Australian state of New South Wales (NSW). METHODS: Laboratory-confirmed paediatric (aged ≤18 years) and adult COVID-19 cases who attended a school or ECEC setting while considered infectious (defined as 24 h before symptom onset based on national guidelines during the study period) in NSW from Jan 25 to April 10, 2020, were investigated for onward transmission. All identified school and ECEC settings close contacts were required to home quarantine for 14 days, and were monitored and offered SARS-CoV-2 nucleic acid testing if symptomatic. Enhanced investigations in selected educational settings included nucleic acid testing and SARS-CoV-2 antibody testing in symptomatic and asymptomatic contacts. Secondary attack rates were calculated and compared with state-wide COVID-19 rates. FINDINGS: 15 schools and ten ECEC settings had children (n=12) or adults (n=15) attend while infectious, with 1448 contacts monitored. Of these, 633 (43·7%) of 1448 had nucleic acid testing, or antibody testing, or both, with 18 secondary cases identified (attack rate 1·2%). Five secondary cases (three children; two adults) were identified (attack rate 0·5%; 5/914) in three schools. No secondary transmission occurred in nine of ten ECEC settings among 497 contacts. However, one outbreak in an ECEC setting involved transmission to six adults and seven children (attack rate 35·1%; 13/37). Across all settings, five (28·0%) of 18 secondary infections were asymptomatic (three infants [all aged 1 year], one adolescent [age 15 years], and one adult). INTERPRETATION: SARS-CoV-2 transmission rates were low in NSW educational settings during the first COVID-19 epidemic wave, consistent with mild infrequent disease in the 1·8 million child population. With effective case-contact testing and epidemic management strategies and associated small numbers of attendances while infected, children and teachers did not contribute significantly to COVID-19 transmission via attendance in educational settings. These findings could be used to inform modelling and public health policy regarding school closures during the COVID-19 pandemic. FUNDING: NSW Government Department of Health.","[MeSH] Adolescent; [MeSH] Australia; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] COVID-19 Testing; [MeSH] Child; [MeSH] Clinical Laboratory Techniques; [MeSH] Communicable Disease Control; [MeSH] Coronavirus Infections; [MeSH] Disease Transmission, Infectious; [MeSH] Education, Distance; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Population; [MeSH] Quarantine; [MeSH] SARS-CoV-2; [MeSH] School Health Services",title_abstract,possible_candidate,4,"The study is highly relevant for disease, population, location, and original evidence, and provides empirical data on transmission (attack rates). However, it does not explicitly estimate or report the basic reproduction number (R0), so transmission metric relevance is moderate. It is a possible candidate for inclusion if secondary attack rates are considered, but does not directly address the primary research question.",4,"The study explicitly investigates SARS-CoV-2/COVID-19 transmission in educational settings, as stated in the title and abstract.",4,"The study focuses on humans, specifically children and adults in schools and early childhood education settings.",4,"The research is conducted in real-world educational settings in New South Wales, Australia.",4,This is a prospective cohort study reporting original empirical data on transmission events and attack rates.,3,"The study reports secondary attack rates and transmission events, but does not explicitly mention R0 or basic reproduction number.",,
32588588,,The implication of ocular manifestation of COVID-19 for medical staff and patients - systematic review.,"Latalska M, Mackiewicz J.",Ann Agric Environ Med. 2020 Jun 19;27(2):165-170. doi: 10.26444/aaem/122790. Epub 2020 Jun 5.,Latalska,Annals of agricultural and environmental medicine : AAEM,2020,2020/06/27,,,10.26444/aaem/122790,"INTRODUCTION: SARS-CoV-2 (severe acute respiratory syndrome-coronavirus-2) is a coronavirus that causes COVID-19 (coronavirus disease 2019) with mild to severe respiratory illness. It is a highly contagious disease transmitted through direct or indirect contact with infected people or contaminated surfaces, mainly through respiratory droplets, but other routes are being investigated. OBJECTIVE: It is known that coronaviruses (CoVs) can cause a variety of ocular pathologies in animals, including conjunctivitis, anterior uveitis, retinitis, and optic neuritis, many of which are severe. However, there is no evidence of the SARS-CoV-2 presence in the eye tissue of asymptomatic patients, even if the symptomatic incidence is low. This systematic review presents updated literature on this issue. ABBREVIATED DESCRIPTION OF THE STATE OF KNOWLEDGE: COVID-19 has now spread throughout the continents and poses a global threat to public health. The risk of rapidly overloading health care systems and causing substantial mortality worldwide is real. On 11 March 2020, the World Health Organization (WHO) announced coronavirus as a global pandemic. Several studies described a few cases with initial ocular symptoms followed by systemic symptoms of the disease. SUMMARY: Although the frequency of transmission of SARS-CoV-2 infection through the eye is low, ocular symptoms are not uncommon in COVID-19. In some cases, eye symptoms may be the first signs of illness. This implies the need for hygienic recommendations and use of personal protective equipment (PPE) for medical staff and other services to minimize COVID-19 infection of both health-care workers and patients. A triage for ophthalmic outpatient clinic is mandatory.",COVID-19; Ocular manifestation; SARS-CoV-2; conjunctival swab; conjunctivitis; tears sample,title_abstract,unlikely_candidate,2,"Although the study is highly relevant to COVID-19 and human populations, it is a systematic review without original data and does not report or estimate the basic reproduction number (R0) or related transmission metrics. Therefore, it is unlikely to be relevant for the specific research question.",4,"The study is centrally focused on COVID-19/SARS-CoV-2, as indicated in the title, keywords, and throughout the abstract.",4,"The study discusses implications for medical staff and patients, clearly focusing on human populations.",2,No specific geographic location is mentioned; the review is global in scope but not tied to a real-world setting.,0,This is a systematic review and does not report original empirical data; it summarizes existing literature.,1,"Transmission is mentioned in general terms (routes, contagion), but there is no explicit mention of R0 or quantitative transmission metrics.",,
32549334,,Systematic Review of Clinical Insights into Novel Coronavirus (CoVID-19) Pandemic: Persisting Challenges in U.S. Rural Population.,"Lakhani HV, Pillai SS, Zehra M, Sharma I, Sodhi K.",Int J Environ Res Public Health. 2020 Jun 15;17(12):4279. doi: 10.3390/ijerph17124279.,Lakhani,International journal of environmental research and public health,2020,2020/06/19,PMC7345039,,10.3390/ijerph17124279,"(1) Introduction. A recent viral outbreak of novel coronavirus (CoVID-19) was declared as a pandemic by the World Health Organization (WHO) due to its global public health concern. There has been an aggressive growth in the number of emerging cases suggesting rapid spread of the virus. Since the first reported case of CoVID-19, there has been vast progress in understanding the dynamics of CoVID-19. However, there is an increasing evidence of epidemiological disparity in disease burden between urban and rural areas, with rural areas having minimal pandemic preparedness and their own healthcare challenges. Therefore, this review aims to provide insight on the pathogenesis and the transmission dynamics of CoVID-19 along with pharmacological and non-pharmacological intervention strategies to mitigate the clinical manifestation of this virus. This review also aims to assess existing challenges of the CoVID-19 pandemic in rural areas based on past pandemic experiences and the effect on rural population. (2) Methods. A literature review was conducted using databases such as PubMed, Science Direct, Academic Search Premier, ProQuest, and Google Scholar, along with information from governmental organizations such as Centers for Disease Control and Prevention (CDC) and World Health Organization (WHO). (3) Results. The causative virus, with its likely zoonotic origin, has demonstrated high pathogenicity in humans through increasing human-to-human transmission leading to extensive mitigation strategies, including patient quarantine and mass ""social distancing"" measures. Although the clinical manifestation of symptoms is mild in majority of the virus-inflicted population, critical patients may present with pneumonia and acute respiratory distress syndrome, exacerbated by pre-existing comorbidities, eventually leading to death. While effective coronavirus disease (CoVID-19)-specific vaccines and drugs are under clinical trials, several pharmacological and non-pharmacological interventions have been adapted to manage symptoms and curtail the effect of the virus to prevent increasing morbidity and mortality. Several persisting challenges have been noted for mitigating CoVID-19 in rural areas, including the poor healthcare infrastructure, health literacy, pandemic preparedness along with the fact that majority of rural population are frail subjects with pre-existing comorbidities. (4) Discussion. The increasing rate of incidence of CoVID-19 presents its own challenges, burdening healthcare institutions and the global economy, and impacting the physical and mental health of people worldwide. Given the clinical insights into CoVID-19 and the challenges presented in this review for the U.S. rural population, mitigation strategies should be designed accordingly to minimize the morbidity and mortality of this contagion.",clinical characteristics; coronavirus; pandemic; pharmacotherapies; rural healthcare,title_abstract,unlikely_candidate,2,"Although the study is highly relevant to COVID-19 and the human population in a specific location, it is a review without original data and does not explicitly report R0 or related transmission metrics. It does not meet the core inclusion criteria for strong or possible candidates.",4,"The study is centrally focused on COVID-19, as indicated by the title, abstract, and keywords.",4,"The study specifically discusses the human population, with a focus on the U.S. rural population.",4,"The study is focused on the U.S. rural population, which is a real-world geographic context.",0,This is a literature review and does not report original empirical data; it synthesizes existing studies.,2,"Transmission dynamics are mentioned, but there is no explicit mention of R0 or basic reproduction number in the abstract or keywords.",,
32604404,,Suppression of a SARS-CoV-2 outbreak in the Italian municipality of Vo'.,"Lavezzo E, Franchin E, Ciavarella C, Cuomo-Dannenburg G, Barzon L, Del Vecchio C, Rossi L, Manganelli R, Loregian A, Navarin N, Abate D, Sciro M, Merigliano S, De Canale E, Vanuzzo MC, Besutti V, Saluzzo F, Onelia F, Pacenti M, Parisi SG, Carretta G, Donato D, Flor L, Cocchio S, Masi G, Sperduti A, Cattarino L, Salvador R, Nicoletti M, Caldart F, Castelli G, Nieddu E, Labella B, Fava L, Drigo M, Gaythorpe KAM; Imperial College COVID-19 Response Team; Brazzale AR, Toppo S, Trevisan M, Baldo V, Donnelly CA, Ferguson NM, Dorigatti I, Crisanti A; Imperial College COVID-19 Response Team.",Nature. 2020 Aug;584(7821):425-429. doi: 10.1038/s41586-020-2488-1. Epub 2020 Jun 30.,Lavezzo,Nature,2020,2020/07/01,PMC7618354,EMS210535,10.1038/s41586-020-2488-1,"On 21 February 2020, a resident of the municipality of Vo', a small town near Padua (Italy), died of pneumonia due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection1. This was the first coronavirus disease 19 (COVID-19)-related death detected in Italy since the detection of SARS-CoV-2 in the Chinese city of Wuhan, Hubei province2. In response, the regional authorities imposed the lockdown of the whole municipality for 14 days3. Here we collected information on the demography, clinical presentation, hospitalization, contact network and the presence of SARS-CoV-2 infection in nasopharyngeal swabs for 85.9% and 71.5% of the population of Vo' at two consecutive time points. From the first survey, which was conducted around the time the town lockdown started, we found a prevalence of infection of 2.6% (95% confidence interval (CI): 2.1-3.3%). From the second survey, which was conducted at the end of the lockdown, we found a prevalence of 1.2% (95% CI: 0.8-1.8%). Notably, 42.5% (95% CI: 31.5-54.6%) of the confirmed SARS-CoV-2 infections detected across the two surveys were asymptomatic (that is, did not have symptoms at the time of swab testing and did not develop symptoms afterwards). The mean serial interval was 7.2 days (95% CI: 5.9-9.6). We found no statistically significant difference in the viral load of symptomatic versus asymptomatic infections (P = 0.62 and 0.74 for E and RdRp genes, respectively, exact Wilcoxon-Mann-Whitney test). This study sheds light on the frequency of asymptomatic SARS-CoV-2 infection, their infectivity (as measured by the viral load) and provides insights into its transmission dynamics and the efficacy of the implemented control measures.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Aged, 80 and over; [MeSH] Asymptomatic Infections; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Coronavirus Envelope Proteins; [MeSH] Coronavirus Infections; [MeSH] Coronavirus RNA-Dependent RNA Polymerase; [MeSH] Disease Outbreaks; [MeSH] Female; [MeSH] Humans; [MeSH] Infant; [MeSH] Infant, Newborn; [MeSH] Italy; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Prevalence; [MeSH] RNA-Dependent RNA Polymerase; [MeSH] SARS-CoV-2; [MeSH] Viral Envelope Proteins; [MeSH] Viral Load; [MeSH] Viral Nonstructural Proteins; [MeSH] Young Adult",title_abstract,possible_candidate,4,"This study is highly relevant for COVID-19 transmission and provides original data on infection prevalence and serial interval. However, there is no explicit mention of R0 or basic reproduction number in the abstract, so it does not fully meet the strongest inclusion criteria.",4,"The study explicitly investigates SARS-CoV-2/COVID-19 in the Italian municipality of Vo', as stated in the title and abstract.",4,"The study focuses on the human population of Vo', with demographic and clinical data collected from a large proportion of residents.",4,"The research is conducted in a real-world geographic setting (Vo', Italy), as clearly described in the title and abstract.",4,"The study reports original empirical data from two population-wide surveys, including prevalence, clinical, and virological data.",3,"The study reports the mean serial interval and discusses transmission dynamics, but does not explicitly mention R0 or basic reproduction number in the abstract.",,
32509079,,β-coronavirus infectious diseases: recommended strategies for the prevention and control of transmission.,"He G, Sun Z, Zhao Y, Zhang S, Chen H, Zhao Z, Yang G, Zhou Q.",Int J Clin Exp Pathol. 2020 May 1;13(5):1060-1065. eCollection 2020.,He,International journal of clinical and experimental pathology,2020,2020/06/09,PMC7270699,,,"In recent years, the incidence and mortality of infectious diseases in China are increasing. Infectious diseases, especially new infectious diseases, seriously threaten people's lives. Recent works found that most of the emerging infectious diseases come from wild life. At the same time, the impact of human activities on the environment has further deteriorated the living environment of wildlife. However, with the conducted in-depth research on virus, human beings increase the risk of getting infected. Taking Beta Coronavirus as the example, we analyzed the transmission risks of coronavirus in the prevention and control of the outbreaks of emerging infectious diseases, and recommend the prevention and control strategies before, during and after the viral outbreak. Additional works are urgently needed to better define the biological and epidemiological characteristics of these viruses.",environment; infectious diseases; preventive measures; wildlife; β-Coronavirus,title_abstract,unlikely_candidate,2,"The paper discusses β-coronaviruses and transmission risks in general, but does not provide original data or explicit estimates of R0 for COVID-19. It appears to be a review or commentary rather than an empirical study, and transmission metrics are not specifically addressed.",3,"The study focuses on β-coronaviruses, which includes SARS-CoV-2, but does not explicitly mention COVID-19 or SARS-CoV-2 in the title or abstract.",2,"Humans are implied as the population at risk, but the focus is broad and also discusses wildlife and environmental factors.",2,"China is mentioned as a context for infectious disease trends, but the study does not specify a particular geographic setting for empirical research.",1,"The abstract suggests a review or commentary on strategies and risks, not original empirical data or new estimates.",1,"Transmission risks are discussed in general terms, but there is no explicit mention of R0 or quantitative transmission metrics.",,
32702465,,"SARS-CoV-2 infection among healthcare workers in a hospital in Madrid, Spain.","Suárez-García I, Martínez de Aramayona López MJ, Sáez Vicente A, Lobo Abascal P.",J Hosp Infect. 2020 Oct;106(2):357-363. doi: 10.1016/j.jhin.2020.07.020. Epub 2020 Jul 21.,Suárez-García,The Journal of hospital infection,2020,2020/07/24,PMC7371579,,10.1016/j.jhin.2020.07.020,"BACKGROUND: Healthcare workers (HCWs) are especially vulnerable to infection by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). AIM: The aim of this study was to describe the epidemiological and clinical characteristics of coronavirus disease 2019 (COVID-19) among HCWs from February 24th to April 30th, 2020, in a hospital in Madrid, Spain. METHODS: This was a retrospective cohort study. Cumulative COVID-19 incidence was calculated for all HCWs and categorized according to presumed level of COVID-19 exposure (high, medium, and low). FINDINGS: Among 1911 HCWs, 213 (11.1%) had COVID-19 during the study period. Cases increased gradually from March 8th, peaking on March 17th and declining thereafter. The peak of cases among HCWs was reached 14 days before the peak in admitted COVID-19 cases in the hospital. There were no significant differences in the proportion of COVID-19 cases according to level of occupational exposure (P = 0.123). There were five departments and two professions in which >20% of the workers had confirmed COVID-19. Temporal clusters were identified in three of these departments and one profession, with most of the cases occurring over a period of less than five days. The prevalence of comorbidities was low and 91.5% of patients had mild or moderate symptoms. Eleven patients were admitted to the hospital and one patient needed intensive care. None of the patients died. The median time of sick leave was 20 (interquartile range: 15-26) days. CONCLUSION: The results suggest that HCW-HCW transmission accounted for part of the cases. In spite of a low prevalence of comorbidities and a mild clinical course in most cases, COVID-19 caused long periods of sick leave.",COVID-19; Health personnel; Hospital infections; Infection control,title_abstract,unlikely_candidate,3,"Although the study is highly relevant for disease, population, location, and provides original data, it does not report or estimate R0 or any explicit transmission metric. Therefore, it does not meet the core inclusion criteria for the research question.",4,"The study explicitly investigates COVID-19/SARS-CoV-2 infection among healthcare workers, as stated in the title and abstract.",4,"The study focuses on human healthcare workers, a clearly defined human population.",4,"The study is conducted in a real-world hospital setting in Madrid, Spain, as specified in the title and abstract.",4,This is a retrospective cohort study reporting original empirical data on COVID-19 incidence among healthcare workers.,1,"While the study discusses transmission (e.g., HCW-HCW transmission, temporal clusters), it does not mention or estimate the basic reproduction number (R0) or any explicit transmission metric.",,
33194950,,Are Lockdown Measures Effective Against COVID-19?,"Kharroubi S, Saleh F.",Front Public Health. 2020 Oct 22;8:549692. doi: 10.3389/fpubh.2020.549692. eCollection 2020.,Kharroubi,Frontiers in public health,2020,2020/11/16,PMC7642264,,10.3389/fpubh.2020.549692,"As the Coronavirus Disease 2019 (COVID-19) pandemic progresses, countries around the world are increasingly implementing a range of responses that are intended to help prevent the transmission of this disease. In the absence of a COVID-19 vaccine, we assess the potential role of containment measures to suppress the virus transmission, thereby slowing down the growth rate of cases and rapidly reducing case incidence. The aim of this study is to show that country lockdown has a critical and significant impact on the pandemic. This is explored using real time incidence data in Lebanon. We analyze COVID-19 cases in Lebanon before and after lockdown measures have been implemented. The findings show that the nationwide lockdown was effective in reducing cases and has been successful in, so far, containing the virus. This study could be an evidence-based call to continue with the lockdown measures, based on real time incidence data. Further research is encouraged.",COVID-19; Lebanon; Poisson regression model; lockdown measures; modeling,title_abstract,unlikely_candidate,3,"While the study is highly relevant for disease, population, location, and original evidence, it does not explicitly report or estimate the basic reproduction number (R0) or similar transmission metrics. Thus, it does not meet the core inclusion criteria for transmission-related content.",4,"The study explicitly focuses on COVID-19, as stated in the title, keywords, and abstract.",4,"The study analyzes COVID-19 cases in Lebanon, which refers to the human population.",4,"The study is conducted in Lebanon, a real-world geographic setting, and uses real-time incidence data.",4,"The study analyzes original, real-time incidence data before and after lockdown in Lebanon.",2,The abstract discusses transmission and incidence but does not explicitly mention R0 or basic reproduction number; it focuses on case growth and reduction.,,
32835745,,Asymptomatic carriers of COVID-19 in a confined adult community population in Quebec: A cross-sectional study.,"Cloutier L, Merindol N, Pépin G, Marcoux-Huard C, Vasil PA, Houle C, Todkar S, Lehoux MC, Houle N, Germain H, Danylo A.",Am J Infect Control. 2021 Jan;49(1):120-122. doi: 10.1016/j.ajic.2020.08.015. Epub 2020 Aug 21.,Cloutier,American journal of infection control,2021,2020/08/25,PMC7441982,,10.1016/j.ajic.2020.08.015,"Several countries have undertaken social distancing measures to stop SARS-CoV-2 spread. Asymptomatic carriers' prevalence is unknown and would provide essential information on hidden viral circulation. In our cross-sectional study, 1.82% of 330 asymptomatic confined individuals living in the community carried SARS-CoV-2 despite no contact with declared cases, raising concerns about unnoticed transmission.",Community transmission; Confinement; Healthy carrier; North America; SARS-CoV-2; Social distancing,title_abstract,unlikely_candidate,3,"Although the study is highly relevant for disease, population, location, and provides original data, it does not explicitly report or estimate the basic reproduction number (R0) or related transmission metrics. Thus, it does not meet the core inclusion criteria for this review.",4,"The study explicitly investigates SARS-CoV-2/COVID-19 in a community population, as stated in the title and abstract.",4,"The study focuses on a human adult community population, clearly meeting the population criterion.",4,"The study is conducted in Quebec, a real-world geographic location, as specified in the title.",4,This is a cross-sectional study reporting original empirical data on SARS-CoV-2 prevalence among asymptomatic individuals.,1,"While the study discusses asymptomatic carriers and hidden transmission, there is no explicit mention of R0, basic reproduction number, or direct transmission quantification.",,
32546823,,Disease and healthcare burden of COVID-19 in the United States.,"Miller IF, Becker AD, Grenfell BT, Metcalf CJE.",Nat Med. 2020 Aug;26(8):1212-1217. doi: 10.1038/s41591-020-0952-y. Epub 2020 Jun 16.,Miller,Nature medicine,2020,2020/06/18,,,10.1038/s41591-020-0952-y,"As of 24 April 2020, the SARS-CoV-2 epidemic has resulted in over 830,000 confirmed infections in the United States1. The incidence of COVID-19, the disease associated with this new coronavirus, continues to rise. The epidemic threatens to overwhelm healthcare systems, and identifying those regions where the disease burden is likely to be high relative to the rest of the country is critical for enabling prudent and effective distribution of emergency medical care and public health resources. Globally, the risk of severe outcomes associated with COVID-19 has consistently been observed to increase with age2,3. We used age-specific mortality patterns in tandem with demographic data to map projections of the cumulative case burden of COVID-19 and the subsequent burden on healthcare resources. The analysis was performed at the county level across the United States, assuming a scenario in which 20% of the population of each county acquires infection. We identified counties that will probably be consistently, heavily affected relative to the rest of the country across a range of assumptions about transmission patterns, such as the basic reproductive rate, contact patterns and the efficacy of quarantine. We observed a general pattern that per capita disease burden and relative healthcare system demand may be highest away from major population centers. These findings highlight the importance of ensuring equitable and adequate allocation of medical care and public health resources to communities outside of major urban areas.","[MeSH] Adult; [MeSH] Age Factors; [MeSH] Aged; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Delivery of Health Care; [MeSH] Epidemics; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Public Health; [MeSH] SARS-CoV-2; [MeSH] United States",title_abstract,possible_candidate,3,"The study is highly relevant to COVID-19 and the US population, and it discusses transmission metrics including R0, but R0 is not the central focus or explicitly estimated. The study provides original analysis using real-world data, making it a possible candidate.",4,"The study explicitly focuses on COVID-19/SARS-CoV-2 in the United States, as stated in the title, keywords, and abstract.",4,"The study analyzes the disease burden in the human population at the county level, with explicit mention of age groups and demographic data.",4,"The study is conducted in the real-world setting of the United States, with county-level geographic detail.",3,"The study uses demographic and mortality data to generate projections and identify high-burden counties, indicating original analysis, though it may rely on secondary data sources.",3,"The abstract mentions 'assumptions about transmission patterns, such as the basic reproductive rate,' indicating R0 is considered, but it is not the central focus or explicitly estimated.",,
32386473,,Postoperative fever in the time of COVID-19.,"Bourget-Murray J, Heard BJ, Bansal R, Johnson AS, Powell J.",Can J Surg. 2020 May 8;63(3):E231-E232. doi: 10.1503/cjs.004720.,Bourget-Murray,Canadian journal of surgery. Journal canadien de chirurgie,2020,2020/05/11,PMC7829004,,10.1503/cjs.004720,"Postoperative fever is common following orthopedic trauma surgery. As the prevalence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection increases in the community, migration into the acute care hospital setting intensifies, creating confusion when fever develops postoperatively. The transmission dynamics of SARS-CoV-2 make it difficult to adequately gauge and pinpoint risk groups with questionnaires at the time of hospital admission. This is particularly problematic when asymptomatic or presymptomatic patients infected with SARS-CoV-2 require urgent surgery and cannot be screened effectively. One approach is to treat every patient as though they were SARS-CoV-2-positive in preparation for surgery, but doing so could exacerbate shortages of personal protective equipment and staffing limitations. Uncertainty regarding the etiology of postoperative fever could be significantly reduced by universal SARS-CoV-2 testing of all surgical patients at the time of hospital admission in addition to routine screening, but testing capacity and a rapid turnaround time would be required.","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Disease Transmission, Infectious; [MeSH] Fever; [MeSH] Humans; [MeSH] Mass Screening; [MeSH] Orthopedic Procedures; [MeSH] Pandemics; [MeSH] Personal Protective Equipment; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Universal Precautions; [MeSH] Wounds and Injuries",title_abstract,unlikely_candidate,2,"While the study is highly relevant to COVID-19 and human hospital populations, it does not report original data or transmission metrics such as R0. It appears to be a commentary or discussion piece rather than an empirical study estimating transmission parameters.",4,The study explicitly discusses SARS-CoV-2/COVID-19 in the context of postoperative fever and infection control in hospitals.,4,"The focus is on human patients undergoing orthopedic trauma surgery, clearly a human population.",3,"The study is set in the real-world hospital environment, though no specific geographic region is mentioned.",1,"There is no indication of original empirical data; the abstract discusses challenges and recommendations, not new data.",1,"Transmission dynamics are mentioned, but there is no explicit reporting or estimation of R0 or related metrics.",,
32447777,,Modifications of emergency dental clinic protocols to combat COVID-19 transmission.,"Long RH, Ward TD, Pruett ME, Coleman JF, Plaisance MC Jr.",Spec Care Dentist. 2020 May;40(3):219-226. doi: 10.1111/scd.12472. Epub 2020 May 24.,Long,"Special care in dentistry : official publication of the American Association of Hospital Dentists, the Academy of Dentistry for the Handicapped, and the American Society for Geriatric Dentistry",2020,2020/05/25,PMC7283718,,10.1111/scd.12472,"During the COVID-19 pandemic, incidence rates for dental diseases will continue unabated. However, the intent to prevent the spread of this lethal respiratory disease will likely lead to reduced treatment access due to restrictions on population movements. These changes have the potential to increase dental-related emergency department visits and subsequently contribute to greater viral transmission. Moreover, dentists experience unique challenges with preventing transmission due to frequent aerosol-producing procedures. This paper presents reviews and protocols implemented by directors and residents at the Dental College of Georgia to manage a dental emergency clinic during the COVID-19 pandemic. The methods presented include committee-based prioritization of dental patients, a multilayered screening process, team rotations with social and temporal spacing, and modified treatment room protocols. These efforts aid in the reduction of viral transmission, conservation of personal protective equipment, and expand provider availability. These protocols transcend a university and hospital-based models and are applicable to private and corporate models.",COVID-19; dentistry; emergency,title_abstract,unlikely_candidate,2,"Although the paper is highly relevant to COVID-19 and human populations, it does not report original empirical data or transmission metrics such as R0. It focuses on protocol modifications rather than quantifying transmission.",4,"COVID-19 is the central focus, as the paper discusses protocols to prevent its transmission in dental clinics.",4,"The study is focused on human populations, specifically dental patients and providers.",3,"The protocols are implemented in a real-world clinical setting (Dental College of Georgia), but the geographic context is not the main focus.",1,The paper describes protocols and reviews procedures but does not report original empirical data or new estimates.,1,"While transmission prevention is discussed, there is no explicit mention or estimation of R0 or other transmission metrics.",,
