PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
32831339,,Proposal for the management of COVID-19-associated coagulopathy in children.,"Ávila-Castro D, Ortiz-Torres G, Sánchez-Jara B, Valle-Cárdenas T, Aquino-Fernández E, González-Ávila AI, Majluf-Cruz A.",Gac Med Mex. 2020;156(4):344-353. doi: 10.24875/GMM.20000418.,Ávila-Castro,Gaceta medica de Mexico,2020,2020/08/25,,,10.24875/GMM.20000418,"SARS-CoV-2 infection (COVID-19) has become a pandemic with a high case fatality rate that mainly affects adults. Most severely ill adult patients develop a coagulopathy that was not described until recently, and which is currently considered a main cause of death. Everything indicates that a similar phenomenon also occurs in children with COVID-19. Anticoagulant treatment has become one of the therapeutic foundations for this infection; however, its implementation in children can be difficult since, until recently, it was not considered in the pediatric population. Evidence regarding the use of anticoagulants in COVID-19 is rapidly generated, changes constantly, it is often difficult to interpret, and can be contradictory. After an extensive review of the published literature, a proposal was generated that offers suggestions for anticoagulant treatment, considering available resources in Mexico.",Anticoagulantes; Anticoagulants; COVID-19; Coagulopathy; Coagulopatía; Enfermedad tromboembólica venosa; Pediatric population; Población pediátrica; Venous thromboembolic disease,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 in a human pediatric population and is situated in a real-world setting in Mexico. However, it appears to be a literature-based management proposal rather than original empirical research, and mortality/fatality outcomes are only mentioned as background rather than reported as a target parameter.",4,The title and abstract explicitly focus on SARS-CoV-2 infection/COVID-19 and COVID-19-associated coagulopathy in children.,4,"The study concerns the pediatric population, explicitly referring to children with COVID-19.",3,"The proposal is framed around available resources in Mexico, providing a real-world geographic context.",1,"The abstract describes an extensive review of published literature and a generated proposal, suggesting guidance/review rather than original empirical data.",1,"Although case fatality rate and causes of death are mentioned in background context, the paper focuses on anticoagulant management and does not explicitly report or estimate mortality/fatality rates.",,,
32397286,,Using Early Data to Estimate the Actual Infection Fatality Ratio from COVID-19 in France.,"Roques L, Klein EK, Papaïx J, Sar A, Soubeyrand S.",Biology (Basel). 2020 May 8;9(5):97. doi: 10.3390/biology9050097.,Roques,Biology,2020,2020/05/14,PMC7284549,,10.3390/biology9050097,"The number of screening tests carried out in France and the methodology used to target the patients tested do not allow for a direct computation of the actual number of cases and the infection fatality ratio (IFR). The main objective of this work is to estimate the actual number of people infected with COVID-19 and to deduce the IFR during the observation window in France. We develop a `mechanistic-statistical' approach coupling a SIR epidemiological model describing the unobserved epidemiological dynamics, a probabilistic model describing the data acquisition process and a statistical inference method. The actual number of infected cases in France is probably higher than the observations: we find here a factor ×8 (95%-CI: 5-12) which leads to an IFR in France of 0.5% (95%-CI: 0.3-0.8) based on hospital death counting data. Adjusting for the number of deaths in nursing homes, we obtain an IFR of 0.8% (95%-CI: 0.45-1.25). This IFR is consistent with previous findings in China (0.66%) and in the UK (0.9%) and lower than the value previously computed on the Diamond Princess cruse ship data (1.3%).",Bayesian inference; COVID-19; SIR model; case fatality rate; infection fatality ratio; mechanistic-statistical model,title_abstract,strict,strong_candidate,4,"This paper is highly relevant to the review question because it explicitly studies COVID-19 in a human population and directly estimates infection fatality ratio in France. It appears to provide original primary analysis based on empirical surveillance and death data, though the evidence is model-based rather than a simple descriptive mortality report.",4,"The title and abstract explicitly focus on COVID-19, including repeated mention of COVID-19 in France.",4,"The study estimates infections and fatality ratios in France using hospital and nursing home death data, indicating a human population context.",4,"The analysis is set in a real-world geographic context, specifically France, with reference to national death counting data.",3,The abstract describes a primary modeling and statistical inference study using observed testing and death data to estimate infections and IFR.,4,"The main objective is to estimate the infection fatality ratio, and the abstract reports explicit IFR estimates with confidence intervals.",,,
32335749,,How Could This Happen? : Narrowing Down the Contagion of COVID-19 and Preventing Acute Respiratory Distress Syndrome (ARDS).,Allaerts W.,Acta Biotheor. 2020 Dec;68(4):441-452. doi: 10.1007/s10441-020-09382-z. Epub 2020 Apr 25.,Allaerts,Acta biotheoretica,2020,2020/04/27,PMC7183256,,10.1007/s10441-020-09382-z,"In this rapid commentary, a mini-review is given of the present state-of-knowledge regarding the etiology and epidemiology of the new coronavirus 2019-nCoV and the risks for developing Acute respiratory distress syndrome (ARDS). The available knowledge on the viral genomics, molecular biology and pathogenicity of viruses of the Coronaviridae family and other Nidovirales, forms a helpful template for understanding the present pandemic outbreak. However, important questions remain unanswered about the underlying mechanism causing the very high case fatality ratios (CFR) and mechanisms regarding severe reactions like ARDS, fatal cardiac and renal failures, associated with a number of important comorbidity factors. Immunological reactions to lung alveoles in particular (involving lung macrophages and alveolar epithelial cell damage) in late phase ARDS in SARS-like CoV diseases, so far may not have received enough attention. Finally a shortlist of questions for high priority further research is suggested.",Acute respiratory distress syndrome; Angiotensin converting enzyme 2; COVID-19 (2019-nCoV); Lung immunopathology; MERS; SARS,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 and explicitly mentions case fatality ratios, but it is a commentary/mini-review rather than original empirical evidence. It also lacks a defined human study population and provides no geographic study setting or reported fatality estimate.",4,"The title, keywords, and abstract explicitly focus on COVID-19/2019-nCoV and the coronavirus pandemic.",2,"The abstract discusses epidemiology and human clinical outcomes like ARDS and comorbidities, but it does not clearly describe a studied human population.",0,"No specific real-world geographic setting, country, or field context is reported in the title or abstract.",0,"The abstract explicitly describes the article as a 'rapid commentary' and 'mini-review,' not original empirical research.",2,"Case fatality ratios are explicitly mentioned, but only as an unanswered issue in a commentary; no mortality or fatality rate is reported or estimated.",,,
33843161,,"Clinical characteristics and plasma antibody titer of patients with COVID-19 in Zhejiang, China.","Xiang WL, Cheng JJ, Wu LP, Chen BY, Li WX, Qiu DY, Zhang W, Ge FH, Chen D, Wang Z.",J Zhejiang Univ Sci B. 2020 Dec.;21(12):955-960. doi: 10.1631/jzus.B2000593.,Xiang,Journal of Zhejiang University. Science. B,2020,2021/04/12,PMC7759456,,10.1631/jzus.B2000593,"Coronavirus disease 2019 (COVID-19) is an infectious disease caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), which first affected humans in China on December 31, 2019 (Shi et al., 2020). Coronaviruses generally cause mild, self-limiting upper respiratory tract infections in humans, such as the common cold, pneumonia, and gastroenteritis (To et al., 2013; Berry et al., 2015; Chan et al., 2015). According to the Report of the World Health Organization (WHO)-China Joint Mission on COVID-19 (WHO, 2020), the case fatality rate of COVID-19 increases with age, while the rate among males is higher than that among females (4.7% and 2.8%, respectively). Since an effective vaccine and specific anti-viral drugs are still under development, passive immunization using the convalescent plasma (CP) of recovered COVID-19 donors may offer a suitable therapeutic strategy for severely ill patients in the meantime. So far, several studies have shown therapeutic efficacy of CP transfusion in treating COVID-19 cases. A pilot study first reported that transfusion of CP with neutralizing antibody titers above 1:640 was well tolerated and could potentially improve clinical outcomes through neutralizing viremia in severe COVID-19 cases (Chen et al., 2020). Immunoglobulin G (IgG) and IgM are the most abundant and important antibodies in protecting the human body from viral attack (Arabi et al., 2015; Marano et al., 2016). Our study aimed to understand the aspects of plasma antibody titer levels in convalescent patients, as well as assessing the clinical characteristics of normal, severely ill, and critically ill patients, and thus provide a basis for guiding CP therapy. We also hoped to find indicators which could serve as a reference in predicting the progression of the disease.",Coronavirus disease 2019 (COVID-19); Convalescent plasma; Clinical characteristics; Antibody titer,title_abstract,strict,unlikely_candidate,3,"This is clearly a human COVID-19 study conducted in a real-world setting and likely reports original patient data. However, the main outcomes are plasma antibody titers and clinical characteristics, while mortality or fatality rates are only mentioned as background and not as an explicit study parameter.",4,"The title and abstract explicitly study COVID-19 and SARS-CoV-2, including patients with COVID-19 in Zhejiang, China.",4,"The study concerns human patients and convalescent donors with COVID-19, not animals or in vitro systems.",4,"A real-world geographic setting is explicitly given in the title: Zhejiang, China.",3,"The abstract describes 'our study' assessing antibody titers and clinical characteristics of patient groups, suggesting original empirical patient data.",1,"Although the abstract mentions case fatality rate in background context, the study aim is antibody titers, clinical characteristics, and disease progression, not reporting mortality or fatality outcomes.",,,
32525827,,Estimating case fatality ratio during COVID-19 epidemics: Pitfalls and alternatives.,"Chirico F, Nucera G, Magnavita N.",J Infect Dev Ctries. 2020 May 31;14(5):438-439. doi: 10.3855/jidc.12787.,Chirico,Journal of infection in developing countries,2020,2020/06/12,,,10.3855/jidc.12787,,COVID-19; Case Fatality Ratio; SARS-CoV2,title_only,lenient,possible_candidate,3,"Based on title and keywords only, this paper is highly relevant to SARS-CoV-2/COVID-19 and directly targets case fatality ratio. However, title-only screening leaves uncertainty about whether it reports original empirical data and which human populations or settings are analyzed.",4,"The title explicitly mentions COVID-19 epidemics, and the keywords include COVID-19 and SARS-CoV2. Even with title-only metadata, disease relevance is unmistakable.",2,"The title concerns case fatality ratio during COVID-19 epidemics, which plausibly refers to human populations, but no specific population is named. With only title and keywords, this remains likely rather than confirmed.",2,"The title refers to COVID-19 epidemics, suggesting a real-world epidemic context rather than a lab study, but no geographic or field setting is specified. Because metadata are sparse, real-world location relevance is plausible but not explicit.",1,"The phrasing 'Pitfalls and alternatives' suggests a methodological or conceptual discussion rather than a clearly primary empirical dataset. With no abstract available, there is only weak evidence that original data are reported.",4,"The title explicitly states 'Estimating case fatality ratio,' and the keywords include 'Case Fatality Ratio.' This is directly aligned with the target fatality outcome parameter.",,,yes
32674823,,The Geriatrician: The Frontline Specialist in the Treatment of COVID-19 Patients.,"Gemelli Against COVID-19 Geriatrics Team; Landi F, Barillaro C, Bellieni A, Brandi V, Carfi A, Cipriani MC, D'Angelo E, Falsiroli C, Fusco D, Landi G, Liperoti R, Lo Monaco MR, Martone AM, Marzetti E, Pagano FC, Pais C, Russo A, Salini S, Tosasto M, Tummolo AM, Benvenuto F, Bramato G, Catalano L, Ciciarello F, Martis I, Rocchi S, Rota E, Salerno A, Tritto M, Sgadari A, Zuccàla G, Bernabei R.",J Am Med Dir Assoc. 2020 Jul;21(7):937-938. doi: 10.1016/j.jamda.2020.04.017. Epub 2020 Apr 23.,Landi,Journal of the American Medical Directors Association,2020,2020/07/18,PMC7177102,,10.1016/j.jamda.2020.04.017,"On February 20, 2020, a man living in the north of Italy was admitted to the emergency room with an atypical pneumonia that later proved to be COVID-19. This was the trigger of one of the most serious clusters of COVID-19 in the world, outside of China. Despite aggressive restraint and inhibition efforts, COVID-19 continues to increase, and the total number of infected patients in Italy is growing daily. After 6 weeks, the total number of patients reached 128,948 cases (April 5, 2020), with the higher case-fatality rate (15,887 deaths) dominated by old and very old patients. This sudden health emergency severely challenged the Italian Health System, in particular acute care hospitals and intensive care units. In 1 hospital, geriatric observation units were created, the experience of which can be extremely useful for European countries, the United States, and all countries that in the coming days will face a similar situation.",COVID-19; Health Care Organization; frailty; personalized medicine,title_abstract,strict,unlikely_candidate,3,"This article is clearly about human COVID-19 care in a real-world outbreak setting, with strong disease, population, and location relevance. However, the abstract provides limited evidence of original empirical analysis, and mortality appears to be background context rather than the central reported fatality outcome.",4,The title and abstract explicitly focus on COVID-19 patients and describe the Italian COVID-19 outbreak.,4,"The paper concerns hospitalized patients, especially older adults, within a human health-care setting.",4,"The abstract describes a real-world hospital response in Italy during the COVID-19 outbreak, with clear geographic context.",2,"It mentions the creation of geriatric observation units in one hospital, but the abstract reads largely as a descriptive commentary without clear original study methods or data analysis.",1,"Although deaths and case-fatality are mentioned in background context, the abstract does not indicate that mortality or fatality rates are a reported study outcome or estimated parameter.",,,
33014275,,COVID-19: Proposing a Ketone-Based Metabolic Therapy as a Treatment to Blunt the Cytokine Storm.,"Bradshaw PC, Seeds WA, Miller AC, Mahajan VR, Curtis WM.",Oxid Med Cell Longev. 2020 Sep 9;2020:6401341. doi: 10.1155/2020/6401341. eCollection 2020.,Bradshaw,Oxidative medicine and cellular longevity,2020,2020/10/05,PMC7519203,,10.1155/2020/6401341,"Human SARS-CoV-2 infection is characterized by a high mortality rate due to some patients developing a large innate immune response associated with a cytokine storm and acute respiratory distress syndrome (ARDS). This is characterized at the molecular level by decreased energy metabolism, altered redox state, oxidative damage, and cell death. Therapies that increase levels of (R)-beta-hydroxybutyrate (R-BHB), such as the ketogenic diet or consuming exogenous ketones, should restore altered energy metabolism and redox state. R-BHB activates anti-inflammatory GPR109A signaling and inhibits the NLRP3 inflammasome and histone deacetylases, while a ketogenic diet has been shown to protect mice from influenza virus infection through a protective γδ T cell response and by increasing electron transport chain gene expression to restore energy metabolism. During a virus-induced cytokine storm, metabolic flexibility is compromised due to increased levels of reactive oxygen species (ROS) and reactive nitrogen species (RNS) that damage, downregulate, or inactivate many enzymes of central metabolism including the pyruvate dehydrogenase complex (PDC). This leads to an energy and redox crisis that decreases B and T cell proliferation and results in increased cytokine production and cell death. It is hypothesized that a moderately high-fat diet together with exogenous ketone supplementation at the first signs of respiratory distress will increase mitochondrial metabolism by bypassing the block at PDC. R-BHB-mediated restoration of nucleotide coenzyme ratios and redox state should decrease ROS and RNS to blunt the innate immune response and the associated cytokine storm, allowing the proliferation of cells responsible for adaptive immunity. Limitations of the proposed therapy include the following: it is unknown if human immune and lung cell functions are enhanced by ketosis, the risk of ketoacidosis must be assessed prior to initiating treatment, and permissive dietary fat and carbohydrate levels for exogenous ketones to boost immune function are not yet established. The third limitation could be addressed by studies with influenza-infected mice. A clinical study is warranted where COVID-19 patients consume a permissive diet combined with ketone ester to raise blood ketone levels to 1 to 2 mM with measured outcomes of symptom severity, length of infection, and case fatality rate.","[MeSH] 3-Hydroxybutyric Acid; [MeSH] Adaptive Immunity; [MeSH] Animals; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Cytokine Release Syndrome; [MeSH] Diet, Ketogenic; [MeSH] Energy Metabolism; [MeSH] Humans; [MeSH] Immunity, Innate; [MeSH] Ketones; [MeSH] Oxidation-Reduction; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2",title_abstract,strict,unlikely_candidate,2,"The paper is clearly about SARS-CoV-2/COVID-19, but it appears to be a hypothesis or treatment proposal rather than an original empirical study. Although mortality and case fatality rate are mentioned, fatality outcomes are not actually reported or estimated in the abstract.",4,The title and abstract explicitly focus on COVID-19 and SARS-CoV-2 infection throughout.,2,"The abstract discusses human SARS-CoV-2 infection, but much supporting evidence cited is mechanistic and includes mouse influenza studies rather than a clear human study population.",0,"No real-world geographic setting, field site, or population location is described in the title or abstract.",1,"This is a proposal/hypothesis paper advocating a ketone-based therapy and calling for a clinical study, not reporting original empirical COVID-19 data.",2,"The abstract mentions high mortality rate and proposes measuring case fatality rate in a future clinical study, but it does not report or estimate an actual mortality/fatality outcome.",,,
32521643,,COVID-19 and Congenital Heart Disease: Results from a Nationwide Survey.,"Sabatino J, Ferrero P, Chessa M, Bianco F, Ciliberti P, Secinaro A, Oreto L, Avesani M, Bucciarelli V, Calcaterra G, Calabrò MP, Russo MG, Bassareo PP, Guccione P, Indolfi C, Di Salvo G.",J Clin Med. 2020 Jun 8;9(6):1774. doi: 10.3390/jcm9061774.,Sabatino,Journal of clinical medicine,2020,2020/06/12,PMC7355526,,10.3390/jcm9061774,"BACKGROUND: The pandemic of Novel Coronavirus Disease 2019 (COVID-19) is challenging, given the large number of hospitalized patients. Cardiovascular co-morbidities are linked to a higher mortality risk. Thus, patients with Congenital Heart Disease (CHD) might represent a high-risk population. Nevertheless, no data about them are available, yet. Hence, we conducted a nationwide survey to assess clinical characteristics and outcomes in patients with congenital heart disease affected by COVID-19. METHODS AND RESULTS: This is a multi-centre, observational, nationwide survey, involving high-volume Italian CHD centres. COVID-19 diagnosis was defined as either ""clinically suspected"" or ""confirmed"", where a severe acute respiratory syndrome coronavirus 2 (SARS-CoV2) test had been performed and was positive. Cardiovascular comorbidities were observed among adult patients-atrial fibrillation (seven; 9%), hypertension (five; 7%), obesity (seven; 9%) and diabetes (one; 1%)-but were absent among children. Cardiovascular complications were mainly observed in the ""confirmed"" COVID-19+ group, consisting of heart failure (9%), palpitations/arrhythmias (3%), stroke/TIA (3%) and pulmonary hypertension (3%). Cardiovascular symptoms such as chest pain (1%), myocardial injury (1%) and pericardial effusion (1%) were also recorded. On the contrary, CHD patients from the clinically suspected COVID-19 group presented no severe symptoms or complications. CONCLUSIONS: Despite previous reports pointing to a higher case-fatality rate among patients with cardiovascular co-morbidities, we observed a mild COVID-19 clinical course in our cohort of CHD patients. Although these results should be confirmed in larger cohorts to investigate the underlying mechanisms, the findings of low cardiovascular complications rates and no deaths are reassuring for CHD patients.",COVID-19; cardiovascular complications; congenital heart disease,title_abstract,strict,unlikely_candidate,3,"This is a highly relevant COVID-19 human observational study with original nationwide empirical data from Italy. Its main limitation for the review question is that fatality outcomes are only indirectly addressed through the statement of no deaths, without an explicit mortality or fatality rate reported in the abstract.",4,The title and abstract explicitly study COVID-19/SARS-CoV-2 infection in congenital heart disease patients.,4,"The study is a nationwide multicentre survey of patients from Italian CHD centres, clearly involving human populations.",4,It is conducted in a real-world geographic setting as a nationwide observational survey across Italian centres.,4,The abstract reports original empirical data from a multicentre observational nationwide survey with patient outcomes and complications.,2,"Mortality/fatality is mentioned in the background and conclusion, and the study reports 'no deaths', but it does not explicitly present a mortality or fatality rate estimate in the abstract.",,,
32868985,,Correlation between immunity from BCG and the morbidity and mortality of COVID-19.,"Wickramasinghe D, Wickramasinghe N, Kamburugamuwa SA, Arambepola C, Samarasekera DN.",Trop Dis Travel Med Vaccines. 2020 Aug 28;6:17. doi: 10.1186/s40794-020-00117-z. eCollection 2020.,Wickramasinghe,"Tropical diseases, travel medicine and vaccines",2020,2020/09/02,PMC7453689,,10.1186/s40794-020-00117-z,"BACKGROUND: To investigate the association between parameters indicating immunity from BCG at country level (presence of BCG vaccination policy, BCG coverage, age-specific incidence of tuberculosis (TB)) and the morbidity and mortality of COVID-19. METHODS: Country-specific data for COVID-19 cases and deaths, demographic details, BCG coverage and policy, age-specific TB incidence and income level were obtained. The crude COVID-19 cases and deaths per 100,000 population were calculated and assessed against the parameters indicating immunity from BCG using linear regression analysis. RESULTS: Univariate analysis identified higher income level of a country to be significantly associated with COVID-19 cases (p < 0.0001) and deaths (p < 0.0001) but not with its case fatality rate. The association between COVID-19 and TB was strongest for TB incidence in patients > 65-years (Cases (rs = - 0.785,p = 0.0001)) and deaths (rs = - 0.647,p = 0.0001).Multivariate analysis identified the higher income level of a country and not having a universal BCG vaccination policy to affect the COVID-19 cases. The deaths were inversely affected by the presence of BCG vaccination policy and coverage; and positively by the TB incidence in patients > 65-years. CONCLUSION: Significant inverse correlations observed between cases and deaths of COVID-19 and BCG related parameters highlights immunity from BCG as a likely explanation for the variation in COVID-19 across countries.",BCG vaccination; COVID-19; Fatality; Tuberculosis,title_abstract,strict,strong_candidate,4,"This study is highly relevant at title-and-abstract screening because it explicitly examines COVID-19 mortality-related outcomes, including deaths and case fatality rate, using original empirical country-level data. It is conducted in human populations and real-world geographic settings, though its main focus is correlates of mortality rather than direct estimation of SARS-CoV-2 fatality alone.",4,"The title and abstract explicitly investigate COVID-19, including COVID-19 cases, deaths, and case fatality rate at country level.",4,"The study uses country-level human population data on COVID-19 cases and deaths, not animal or in vitro data.",4,It is a real-world ecological analysis using country-specific data across geographic settings.,4,The abstract reports original country-level data collection and primary statistical analyses including univariate and multivariate regression.,4,"The abstract explicitly mentions mortality, deaths, and case fatality rate as analyzed outcomes.",,,
32510525,,Global prediction of unreported SARS-CoV2 infection from observed COVID-19 cases.,"Chow CC, Chang JC, Gerkin RC, Vattikuti S.",medRxiv [Preprint]. 2020 May 5:2020.04.29.20083485. doi: 10.1101/2020.04.29.20083485.,Chow,medRxiv : the preprint server for health sciences,2020,2020/06/09,PMC7239078,,10.1101/2020.04.29.20083485,"Estimation of infectiousness and fatality of the SARS-CoV-2 virus in the COVID-19 global pandemic is complicated by ascertainment bias resulting from incomplete and non-representative samples of infected individuals. We developed a strategy for overcoming this bias to obtain more plausible estimates of the true values of key epidemiological variables. We fit mechanistic Bayesian latent-variable SIR models to confirmed COVID-19 cases, deaths, and recoveries, for all regions (countries and US states) independently. Bayesian averaging over models, we find that the raw infection incidence rate underestimates the true rate by a factor, the case ascertainment ratio CARt that depends upon region and time. At the regional onset of COVID-19, the predicted global median was 13 infections unreported for each case confirmed (CARt = 0.07 C.I. (0.02, 0.4)). As the infection spread, the median CARt rose to 9 unreported cases for every one diagnosed as of April 15, 2020 (CARt = 0.1 C.I. (0.02, 0.5)). We also estimate that the median global initial reproduction number R0 is 3.3 (C.I (1.5, 8.3)) and the total infection fatality rate near the onset is 0.17% (C.I. (0.05%, 0.9%)). However the time-dependent reproduction number Rt and infection fatality rate as of April 15 were 1.2 (C.I. (0.6, 2.5)) and 0.8% (C.I. (0.2%,4%)), respectively. We find that there is great variability between country- and state-level values. Our estimates are consistent with recent serological estimates of cumulative infections for the state of New York, but inconsistent with claims that very large fractions of the population have already been infected in most other regions. For most regions, our estimates imply a great deal of uncertainty about the current state and trajectory of the epidemic.",,title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review question because it explicitly examines SARS-CoV-2 in human populations using real-world regional data and reports original empirical/model-based estimates. Most importantly, mortality/fatality is a core outcome, with infection fatality rate directly estimated and quantified in the abstract.",4,"The title and abstract explicitly study SARS-CoV-2/COVID-19 throughout, including 'unreported SARS-CoV2 infection' and 'COVID-19 global pandemic'.",4,"The analysis uses observed cases, deaths, and recoveries across countries and US states, indicating human population data rather than animal or in vitro work.",4,"The study is set in real-world geographic contexts, analyzing all regions independently, specifically countries and US states.",4,"The abstract describes primary quantitative modeling using observed case, death, and recovery data and reports original estimates by region and time.",4,Fatality is a central target: the abstract explicitly estimates 'infection fatality rate' with numerical IFR values and confidence intervals.,,,
32913365,,Monitoring trends and differences in COVID-19 case-fatality rates using decomposition methods: Contributions of age structure and age-specific fatality.,"Dudel C, Riffe T, Acosta E, van Raalte A, Strozza C, Myrskylä M.",PLoS One. 2020 Sep 10;15(9):e0238904. doi: 10.1371/journal.pone.0238904. eCollection 2020.,Dudel,PloS one,2020,2020/09/11,PMC7482960,,10.1371/journal.pone.0238904,"The population-level case-fatality rate (CFR) associated with COVID-19 varies substantially, both across countries at any given time and within countries over time. We analyze the contribution of two key determinants of the variation in the observed CFR: the age-structure of diagnosed infection cases and age-specific case-fatality rates. We use data on diagnosed COVID-19 cases and death counts attributable to COVID-19 by age for China, Germany, Italy, South Korea, Spain, the United States, and New York City. We calculate the CFR for each population at the latest data point and also for Italy, Germany, Spain, and New York City over time. We use demographic decomposition to break the difference between CFRs into unique contributions arising from the age-structure of confirmed cases and the age-specific case-fatality. In late June 2020, CFRs varied from 2.2% in South Korea to 14.0% in Italy. The age-structure of detected cases often explains more than two-thirds of cross-country variation in the CFR. In Italy, the CFR increased from 4.2% to 14.0% between March 9 and June 30, 2020, and more than 90% of the change was due to increasing age-specific case-fatality rates. The importance of the age-structure of confirmed cases likely reflects several factors, including different testing regimes and differences in transmission trajectories; while increasing age-specific case-fatality rates in Italy could indicate other factors, such as the worsening health outcomes of those infected with COVID-19. Our findings lend support to recommendations for data to be disaggregated by age, and potentially other variables, to facilitate a better understanding of population-level differences in CFRs. They also show the need for well-designed seroprevalence studies to ascertain the extent to which differences in testing regimes drive differences in the age-structure of detected cases.","[MeSH] Age Factors; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Databases, Factual; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Survival Rate",title_abstract,strict,strong_candidate,4,"This study is highly relevant because it directly investigates COVID-19 case-fatality rates in human populations using real-world data from multiple geographic settings. The abstract reports original empirical analyses and explicitly quantifies CFRs, which closely matches the review question on fatality outcomes of SARS-CoV-2 infection.",4,"The title and abstract explicitly focus on COVID-19 and SARS-CoV-2-related case-fatality rates, with repeated mention of COVID-19 cases and deaths.",4,"The study uses human population data from multiple countries and New York City, and the keywords include Humans.",4,"It analyzes real-world epidemiologic data across named geographic settings including China, Germany, Italy, South Korea, Spain, the United States, and New York City.",4,"The abstract describes original analysis of case and death count data by age, including calculation of CFRs and demographic decomposition across places and time.",4,"Case-fatality rate (CFR) is the central outcome in both the title and abstract, with explicit reported CFR estimates and comparisons over time and across countries.",,,
