PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,pub_types,mesh_terms,screening_stage,screening_mode,prompt_tokens,completion_tokens,total_tokens,wall_time_ms,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,confidence,fulltext_status,fulltext_path,fulltext_eligible
32687112,,COVID-19 pandemic: A global health burden.,"Akande OW, Akande TM.",Niger Postgrad Med J. 2020 Jul-Sep;27(3):147-155. doi: 10.4103/npmj.npmj_157_20.,Akande,The Nigerian postgraduate medical journal,2020,2020/07/21,,,10.4103/npmj.npmj_157_20,"Coronavirus disease 2019 (COVID-19) pandemic began in China with a group of severe pneumonia cases, later identified to be caused by the severe acute respiratory syndrome coronavirus 2 in December 2019. Thailand reported the first COVID-19 case outside of China on 13th January 2020, Africa reported its first case in Egypt on 14th February 2020 and Nigeria reported its index case of COVID-19 on 27th February 2020. Virtually, all countries in the world are affected, with over 5 million cases reported globally. A literature search was conducted using publications from academic databases and websites of relevant organisations. The disease is associated with typical and atypical signs and symptoms, mimicking other common illnesses. Nigeria is now in the phase of widespread community transmission as almost all the states have reported confirmed cases. The pandemic has shown a wide range of case-fatality rate (CFR) globally; this is postulated to be related to the demographics, existing health systems and probably other unidentified factors. There has been a steady increase in the burden caused by the disease in Nigeria with a relatively stable CFR, which is lower than the global CFR. Health systems have responded with the guidelines for prevention, management, and surveillance of the disease, while effort is being put in place to find a vaccine and a specific therapy for the cure of the disease. The pandemic has had a severe effect on health systems globally, including an unintended disruption in the service delivery of other diseases. It has the potential to disrupt the weak health system in Nigeria significantly. As such, a combination of non-pharmaceutical preventive measures that are cost-effective needs to be scaled up to prevent it from further weakening the existing health system.",Coronavirus disease 2019; Nigeria; health burden; pandemic,Journal Article; Review,"[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus; [MeSH] Coronavirus Infections; [MeSH] Cost of Illness; [MeSH] Disease Outbreaks; [MeSH] Global Health; [MeSH] Humans; [MeSH] Nigeria; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2",title_abstract,strict,1327,391,1718,5737.8,unlikely_candidate,3,"The study is relevant to the disease (SARS-CoV-2) and includes a geographic context (Nigeria). However, it is a review paper and does not present original empirical data. It mentions the case-fatality rate (CFR) as a parameter, but the study is not focused on fatality or severity outcomes as primary empirical findings.",4,"The title and abstract explicitly mention 'Coronavirus disease 2019' and 'SARS-CoV-2', which are directly relevant to the research question.",4,"The abstract discusses the impact of the pandemic on human populations, including Nigeria, and mentions health systems and disease burden in humans.",3,"The abstract mentions Nigeria and discusses the pandemic's impact in Africa, indicating a real-world geographic context.",1,"The publication type is 'Review', which indicates that the paper is not an original empirical study. The abstract describes a literature search but does not present original data collection from human subjects.",2,"The abstract mentions 'case-fatality rate (CFR)' and discusses its variation globally, which is directly related to the research question. However, the study is a review and does not present original data on fatality or severity outcomes.",1.0,,,
33214992,,Changing epidemiology of COVID-19.,"Lampl BMJ, Salzberger B.",GMS Hyg Infect Control. 2020 Nov 6;15:Doc27. doi: 10.3205/dgkh000362. eCollection 2020.,Lampl,GMS hygiene and infection control,2020,2020/11/20,PMC7656981,,10.3205/dgkh000362,"Background: We analyzed the epidemiology of COVID-19 in Regensburg after the first wave ended in June 2020 and compared it with patients' characteristics and symptoms in late summer/early autumn 2020. Methods: Retrospective analysis of epidemiological data from Regensburg (city/county) on age and initial symptoms as reported during case investigation for containment. Observed periods: March 7, 2020 to June 6, 2020 and August 12, 2020 to October 9, 2020. Results: The proportion of asymptomatic persons who tested positive for SARS-COV-2 in the second period was 55% (286 of 520 cases), whereas during the first wave from March to June 2020 this percentage was 14.4% (169 of 1,170 cases). A comparison of typical symptoms shows that the most common symptoms of COVID-19 in the first wave (cough, fever and generally feeling ill) were less often reported in the second period: cough 14% vs. 42%, fever 17% vs. 38%, general signs of illness 14% vs. 22% in the second vs. first period, respectively overall cases were younger in the second period, the median age of asymptomatic cases was comparable in both periods. The case fatality rate for the first period was 2.1%, in the second it was 0.2%. Discussion: The epidemiological situation in the second period is different from that during the first wave. We observed a considerable proportion of questionable cases in August/September 2020 (asymptomatic cases, high ct values, often only detection of one gene). False positive cases/non-contagious cases have to be taken into account for this period. On-demand or free-of-charge testing for asymptomatic persons will lower the positive predictive value of tests and place a high burden on finite capacities.",COVID-19; PCR; asymptomatic cases; epidemiology; testing strategies,Journal Article,,title_abstract,strict,1296,325,1621,4125.4,strong_candidate,4,"The study is directly relevant to the research question as it investigates the epidemiology of SARS-CoV-2, includes original empirical data from human subjects in a real-world geographic context, and reports on outcomes such as case fatality rate.",4,"The study explicitly mentions 'COVID-19' and 'SARS-COV-2' in the abstract, indicating direct relevance to the research question.",4,"The study analyzes data from human subjects in Regensburg, indicating human population relevance.",4,"The study focuses on Regensburg, a specific geographic location, which provides real-world context.",4,"The abstract describes a 'retrospective analysis of epidemiological data' from Regensburg, indicating original empirical data collection from human subjects.",4,"The study explicitly reports on 'case fatality rate' in both periods, which is directly relevant to the research question on fatality outcomes.",1.0,,,
32234121,,"Estimating the infection and case fatality ratio for coronavirus disease (COVID-19) using age-adjusted data from the outbreak on the Diamond Princess cruise ship, February 2020.","Russell TW, Hellewell J, Jarvis CI, van Zandvoort K, Abbott S, Ratnayake R; CMMID COVID-19 working group; Flasche S, Eggo RM, Edmunds WJ, Kucharski AJ.",Euro Surveill. 2020 Mar;25(12):2000256. doi: 10.2807/1560-7917.ES.2020.25.12.2000256.,Russell,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,2020,2020/04/03,PMC7118348,,10.2807/1560-7917.ES.2020.25.12.2000256,"Adjusting for delay from confirmation to death, we estimated case and infection fatality ratios (CFR, IFR) for coronavirus disease (COVID-19) on the Diamond Princess ship as 2.6% (95% confidence interval (CI): 0.89-6.7) and 1.3% (95% CI: 0.38-3.6), respectively. Comparing deaths on board with expected deaths based on naive CFR estimates from China, we estimated CFR and IFR in China to be 1.2% (95% CI: 0.3-2.7) and 0.6% (95% CI: 0.2-1.3), respectively.",COVID-19; Case fatality ratio; asymptomatic; coronavirus; cruise ship; infection fatality ratio; outbreak; severity,Journal Article,"[MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] COVID-19 Testing; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Clinical Laboratory Techniques; [MeSH] Contact Tracing; [MeSH] Coronavirus; [MeSH] Coronavirus Infections; [MeSH] Disease Outbreaks; [MeSH] Female; [MeSH] Humans; [MeSH] Infant; [MeSH] Infant, Newborn; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Mortality; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Point-of-Care Systems; [MeSH] Polymerase Chain Reaction; [MeSH] Risk Factors; [MeSH] SARS-CoV-2; [MeSH] Ships; [MeSH] Travel; [MeSH] Young Adult",title_abstract,strict,1283,421,1704,5223.0,strong_candidate,4,"The study is directly relevant to the research question as it explicitly investigates the fatality outcomes of SARS-CoV-2 infection, using original empirical data from a real-world outbreak on the Diamond Princess cruise ship. The study reports key parameters such as case fatality ratio (CFR) and infection fatality ratio (IFR), which are central to the research question.",4,"The title explicitly mentions 'coronavirus disease (COVID-19)' and 'SARS-CoV-2' is implied through the context of the outbreak on the Diamond Princess cruise ship. The keywords also include 'COVID-19' and 'coronavirus', confirming disease relevance.",4,"The study focuses on human subjects, as it analyzes data from individuals on the Diamond Princess cruise ship, which is a human population.",4,"The study is based on an outbreak on the Diamond Princess cruise ship, which provides a real-world geographic and field context.",4,"The publication type is 'Journal Article', and the abstract explicitly describes data collection and analysis of case and infection fatality ratios from the outbreak on the Diamond Princess cruise ship.",4,"The abstract explicitly reports 'case fatality ratios (CFR)' and 'infection fatality ratios (IFR)', which are directly relevant to the research question on fatality and severity outcomes of SARS-CoV-2 infection.",1.0,,,
32670618,,Coronavirus Disease 2019: Where are we and Where are we Going? Intersections Between Coronavirus Disease 2019 and the Heart.,"D'Elia E, Senni M.",Card Fail Rev. 2020 Jun 29;6:e18. doi: 10.15420/cfr.2020.11. eCollection 2020 Mar.,D'Elia,Cardiac failure review,2020,2020/07/17,PMC7341260,,10.15420/cfr.2020.11,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) causes coronavirus disease 2019 (COVID-19), which has become a pandemic affecting every country in the world. In the province of Bergamo, Italy, more than 2,200 cases of COVID-19 have been reported, which include more than 300 deaths. Most hospitalisations have been at the Papa Giovanni XXIII Hospital. This has imposed a significant burden on our hospital in terms of healthcare personnel, dedicated spaces (including intensive care areas) and time spent by clinicians, who are committed to assisting COVID-19 patients. In this short expert opinion, the authors will focus on new insights related to COVID-19 and the cardiovascular system, and try to investigate the grey areas and uncertainties in this field.",Coronavirus disease 2019; cardiovascular system; grey areas; hospital organisation; personal protection equipment,Journal Article; Review,,title_abstract,strict,1063,423,1486,6165.4,unlikely_candidate,3,"The study is focused on SARS-CoV-2 and COVID-19, and includes a real-world geographic context. However, it is a review paper that does not present original empirical data from human subjects. It does not explicitly report on fatality or severity outcomes such as mortality, ICU admission, or mechanical ventilation.",4,"The study explicitly mentions 'coronavirus disease 2019' (COVID-19) and 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)' in the abstract, confirming its focus on the relevant disease.",4,"The study discusses hospitalisations and patients in the context of the Papa Giovanni XXIII Hospital, indicating a focus on human populations.",4,"The study references the province of Bergamo, Italy, and mentions the Papa Giovanni XXIII Hospital, indicating a real-world geographic and field context.",1,"The publication type is 'Journal Article; Review', which indicates that this is a review paper. The abstract does not describe original data collection from human subjects, but rather discusses insights and uncertainties in the field.",2,"The abstract mentions 'more than 300 deaths' but does not explicitly report on fatality rates, case fatality rate, infection fatality rate, or other severity outcomes such as ICU admission or mechanical ventilation. The focus is more on cardiovascular system insights and uncertainties.",1.0,,,
32257772,,Cross-Country Comparison of Case Fatality Rates of COVID-19/SARS-COV-2.,"Khafaie MA, Rahim F.",Osong Public Health Res Perspect. 2020 Apr;11(2):74-80. doi: 10.24171/j.phrp.2020.11.2.03.,Khafaie,Osong public health and research perspectives,2020,2020/04/08,PMC7104689,,10.24171/j.phrp.2020.11.2.03,"OBJECTIVES: Case fatality rates (CFR) and recovery rates are important readouts during epidemics and pandemics. In this article, an international analysis was performed on the ongoing coronavirus disease 2019 (COVID-19) pandemic. METHODS: Data were retrieved from accurate databases according to the user's guide of data sources for patient registries, CFR and recovery rates were calculated for each country. A comparison of CFR between countries with total cases ≥ 1,000 was observed for 12th and 23rd March. RESULTS: Italy's CFR was the highest of all countries studied for both time points (12th March, 6.22% versus 23rd March, 9.26%). The data showed that even though Italy was the only European country reported on 12rd March, Spain and France had the highest CFR of 6.16 and 4.21%, respectively, on 23rd March, which was strikingly higher than the overall CFR of 3.61%. CONCLUSION: Obtaining detailed and accurate medical history from COVID-19 patients, and analyzing CFR alongside the recovery rate, may enable the identification of the highest risk areas so that efficient medical care may be provided. This may lead to the development of point-of-care tools to help clinicians in stratifying patients based on possible requirements in the level of care, to increase the probabilities of survival from COVID-19 disease.",COVID-19; case fatality rates; coronavirus,Journal Article,,title_abstract,strict,1177,413,1590,5001.8,strong_candidate,4,"The study is directly relevant to the research question as it focuses on SARS-CoV-2 and explicitly reports on case fatality rates. It uses real-world data from multiple countries, presents original empirical analysis, and is published as a journal article. All dimensions are strongly supported by the title, abstract, and publication type.",4,"The title explicitly mentions 'Case Fatality Rates of COVID-19/SARS-COV-2', and the abstract references 'coronavirus disease 2019 (COVID-19)' and 'coronavirus'. The study is directly focused on SARS-CoV-2 and its outcomes.",4,"The study analyzes data from 'patient registries' and compares CFR across countries, indicating that it concerns human populations.",4,"The study compares CFR across multiple countries (Italy, Spain, France), indicating a real-world geographic context.",4,"The abstract describes data collection from 'accurate databases' and 'patient registries', and reports on CFR and recovery rates calculated for each country. The publication type is 'Journal Article', indicating original empirical research.",4,"The study explicitly reports on 'case fatality rates (CFR)' and 'recovery rates', which are directly related to the fatality and severity outcomes of SARS-CoV-2 infection.",1.0,,,
32515882,,Occupational health responses to COVID-19: What lessons can we learn from SARS?,"Koh D, Goh HP.",J Occup Health. 2020 Jan;62(1):e12128. doi: 10.1002/1348-9585.12128.,Koh,Journal of occupational health,2020,2020/06/10,PMC7221300,,10.1002/1348-9585.12128,"On 31 December 2019, the World Health Organization (WHO) received reports of pneumonia cases of unknown etiology in the city of Wuhan in Hubei Province, China. The agent responsible was subsequently identified as a coronavirus-SARS-CoV-2. The WHO declared this disease as a Public Health Emergency of International Concern at the end of January 2020. This event evoked a sense of déjà vu, as it has many similarities to the outbreak of severe acute respiratory syndrome (SARS) of 2002-2003. Both illnesses were caused by a zoonotic novel coronavirus, both originated during winter in China and both spread rapidly all over the world. However, the case-fatality rate of SARS (9.6%) is higher than that of COVID-19 (<4%). Another zoonotic novel coronavirus, MERS-CoV, was responsible for the Middle East respiratory syndrome, which had a case-fatality rate of 34%. Our experiences in coping with the previous coronavirus outbreaks have better equipped us to face the challenges posed by COVID-19, especially in the health care setting. Among the insights gained from the past outbreaks were: outbreaks caused by viruses are hazardous to healthcare workers; the impact of the disease extends beyond the infection; general principles of prevention and control are effective in containing the disease; the disease poses both a public health as well as an occupational health threat; and emerging infectious diseases pose a continuing threat to the world. Given the perspectives gained and lessons learnt from these past events, we should be better prepared to face the current COVID-19 outbreak.",COVID-19; SARS-CoV-2; coronavirus; health care; occupational health; outbreaks; public health,Editorial; Historical Article,"[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] China; [MeSH] Coronavirus Infections; [MeSH] Disease Outbreaks; [MeSH] Health Personnel; [MeSH] History, 21st Century; [MeSH] Humans; [MeSH] Occupational Diseases; [MeSH] Occupational Health; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Severe Acute Respiratory Syndrome; [MeSH] World Health Organization",title_abstract,strict,1346,351,1697,5496.1,unlikely_candidate,3,"The study is relevant to SARS-CoV-2 and discusses fatality rates, but it is an editorial and historical analysis rather than an original empirical study. It does not present primary data on fatality or severity outcomes of SARS-CoV-2 infection.",4,"The study explicitly mentions 'SARS-CoV-2' and 'COVID-19' in the title and abstract, indicating it is relevant to the research question.",4,"The study discusses the impact on healthcare workers and the general population, indicating it concerns human populations.",4,"The study references Wuhan, Hubei Province, China, and discusses global spread, indicating a real-world geographic context.",1,"The publication type is 'Editorial' and 'Historical Article,' which are not original empirical studies. The abstract does not describe original data collection from human subjects.",4,"The study mentions 'case-fatality rate' and compares it between SARS and COVID-19, which is directly related to the research question.",1.0,,,
33605244,,"COVID-19: All Facts, No Myth.","Panday DR , Panday KR , Rauniar GP .",Kathmandu Univ Med J (KUMJ). 2020 COVID-19 SPECIAL ISSUE;18(70):80-89.,Panday,Kathmandu University medical journal (KUMJ),2020,2021/02/19,,,,"On December 31, 2019, the China Health Authority alerted WHO about 27 cases of pneumonia of unknown etiology in Wuhan City. It was subsequently named Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2) and the disease as Coronavirus Disease 2019 (COVID-19). The disease has now become pandemic. Current review was done to summarize information on COVID-19 published in various scientific works. Electronic databases containing medical articles viz., MEDLINE/PubMed, Google Scholar etc were searched using the Medical Subject Headings 'COVID-19', '2019- nCoV', 'coronavirus' and 'SARS-CoV-2' during antecedent one year. All study designs were incorporated to harvest clinical, laboratory, imaging, and hospital course data. The intermediate host of the virus is still unknown. Respiratory droplets produced by the patient is main source of transmission. SARS-CoV-2 invades the airway epithelium by binding to angiotensin-converting enzyme-2 (ACE2) receptor with Coronavirus spike (S) protein. Most common symptoms are fever (98%), dry cough (77%), and dyspnea (63.5%). Later, complications like acute respiratory distress syndrome, septic shock etc may occur. Advanced age and co-morbidities like Diabetes have higher mortality otherwise Case Fatality Rate is 2-3%. RTPCR is the diagnosis of choice. Since no universally accepted registered drug or FDA approved vaccine has come by now, prevention is the key. Hands should be regularly cleaned with soap or alcohol based sanitizer and in public, Nose and Mouth should be covered with face-mask and social distance of one meter should be maintained. While Vaccines are expected by early 2021, we should not forget to take comprehensive measures to prevent future outbreaks of zoonotic origin.",[MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Disease Outbreaks; [MeSH] Humans; [MeSH] Pandemics; [MeSH] SARS-CoV-2,Journal Article; Review,[MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Disease Outbreaks; [MeSH] Humans; [MeSH] Pandemics; [MeSH] SARS-CoV-2,title_abstract,strict,1347,377,1724,5986.5,unlikely_candidate,3,"The study is relevant to the disease of interest (SARS-CoV-2 and COVID-19) and includes human populations in its scope. However, it is a review article without original empirical data, and it lacks specific geographic or field context. It does not explicitly report on fatality or severity outcomes as quantified endpoints.",4,"The study explicitly mentions 'SARS-CoV-2' and 'Coronavirus Disease 2019 (COVID-19)' in the title and abstract, confirming its focus on the relevant disease.",4,"The study mentions 'Humans' in the MeSH terms and discusses clinical data from patients, indicating it is relevant to human populations.",2,"The study does not mention any specific geographic or field context, and the abstract is general in nature.",1,"The publication type is 'Review', which indicates that the study is not an original empirical study. The abstract does not describe data collection from human subjects.",2,"The abstract mentions 'Case Fatality Rate' (2-3%) but does not provide detailed or quantified outcomes related to severity, ICU admission, or mechanical ventilation.",1.0,,,
32359194,,COVID-19 in Spain: Transplantation in the midst of the pandemic.,"Domínguez-Gil B, Coll E, Fernández-Ruiz M, Corral E, Del Río F, Zaragoza R, Rubio JJ, Hernández D.",Am J Transplant. 2020 Sep;20(9):2593-2598. doi: 10.1111/ajt.15983. Epub 2020 May 27.,Domínguez-Gil,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,2020,2020/05/03,PMC7267131,,10.1111/ajt.15983,"Spain has been one of the most affected countries by the COVID-19 outbreak. As of April 28, 2020, the number of confirmed cases is 210 773, including 102 548 patients recovered, more than 10 300 admitted to the ICU, and 23 822 deaths, with a global case fatality rate of 11.3%. From the perspective of donation and transplantation, the Spanish system first focused on safety issues, providing recommendations for donor evaluation and testing, and to rule out SARS-CoV-2 infection in potential recipients prior to transplantation. Since the country entered into an epidemiological scenario of sustained community transmission and saturation of intensive care, developing donation and transplantation procedures has become highly complex. Since the national state of alarm was declared in Spain on March 13, 2020, the mean number of donors has declined from 7.2 to 1.2 per day, and the mean number of transplants from 16.1 to 2.1 per day. Increased mortality on the waiting list may become a collateral damage of this terrible pandemic.",clinical research/practice; donors and donation; donors and donation: donor evaluation; donors and donation: donor-derived infections; health services and outcomes research; infection and infectious agents - viral; infectious disease; organ procurement and allocation; organ transplantation in general,Journal Article; Review,"[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Organ Transplantation; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Spain; [MeSH] Tissue Donors; [MeSH] Tissue and Organ Procurement; [MeSH] Waiting Lists",title_abstract,strict,1255,411,1666,5010.6,unlikely_candidate,3,"The study is relevant to the disease (SARS-CoV-2) and location (Spain), but it is a review and does not present original empirical data. It discusses some outcomes related to the pandemic, such as mortality and ICU admissions, but these are not the primary focus of the study.",4,"The study explicitly mentions 'COVID-19' and 'SARS-CoV-2' in the title and abstract, and is indexed with MeSH terms for 'Betacoronavirus', 'COVID-19', 'Coronavirus Infections', and 'SARS-CoV-2'.",3,"The study discusses the impact of the pandemic on organ transplantation, which involves human populations, but does not focus on human health outcomes directly.",4,"The study focuses on Spain, as indicated in the title and MeSH terms, and discusses the impact of the pandemic in that specific geographic context.",1,"The publication type is 'Review', which by policy must be scored 1 or 0. The abstract does not describe original data collection from human subjects, but rather summarizes the impact of the pandemic on transplantation systems.",3,"The abstract mentions 'case fatality rate' and 'ICU admissions', which are relevant to the research question. However, these are not the primary focus of the study, which is on transplantation during the pandemic.",1.0,,,
32105680,,Coronavirus Disease 2019 (COVID-19) and pregnancy: what obstetricians need to know.,"Rasmussen SA, Smulian JC, Lednicky JA, Wen TS, Jamieson DJ.",Am J Obstet Gynecol. 2020 May;222(5):415-426. doi: 10.1016/j.ajog.2020.02.017. Epub 2020 Feb 24.,Rasmussen,American journal of obstetrics and gynecology,2020,2020/02/28,PMC7093856,,10.1016/j.ajog.2020.02.017,"Coronavirus disease 2019 is an emerging disease with a rapid increase in cases and deaths since its first identification in Wuhan, China, in December 2019. Limited data are available about coronavirus disease 2019 during pregnancy; however, information on illnesses associated with other highly pathogenic coronaviruses (ie, severe acute respiratory syndrome and the Middle East respiratory syndrome) might provide insights into coronavirus disease 2019's effects during pregnancy. Coronaviruses cause illness ranging in severity from the common cold to severe respiratory illness and death. Currently the primary epidemiologic risk factors for coronavirus disease 2019 include travel from mainland China (especially Hubei Province) or close contact with infected individuals within 14 days of symptom onset. Data suggest an incubation period of ∼5 days (range, 2-14 days). Average age of hospitalized patients has been 49-56 years, with a third to half with an underlying illness. Children have been rarely reported. Men were more frequent among hospitalized cases (54-73%). Frequent manifestations include fever, cough, myalgia, headache, and diarrhea. Abnormal testing includes abnormalities on chest radiographic imaging, lymphopenia, leukopenia, and thrombocytopenia. Initial reports suggest that acute respiratory distress syndrome develops in 17-29% of hospitalized patients. Overall case fatality rate appears to be ∼1%; however, early data may overestimate this rate. In 2 reports describing 18 pregnancies with coronavirus disease 2019, all were infected in the third trimester, and clinical findings were similar to those in nonpregnant adults. Fetal distress and preterm delivery were seen in some cases. All but 2 pregnancies were cesarean deliveries and no evidence of in utero transmission was seen. Data on severe acute respiratory syndrome and Middle East respiratory syndrome in pregnancy are sparse. For severe acute respiratory syndrome, the largest series of 12 pregnancies had a case-fatality rate of 25%. Complications included acute respiratory distress syndrome in 4, disseminated intravascular coagulopathy in 3, renal failure in 3, secondary bacterial pneumonia in 2, and sepsis in 2 patients. Mechanical ventilation was 3 times more likely among pregnant compared with nonpregnant women. Among 7 first-trimester infections, 4 ended in spontaneous abortion. Four of 5 women with severe acute respiratory syndrome after 24 weeks' gestation delivered preterm. For Middle East respiratory syndrome, there were 13 case reports in pregnant women, of which 2 were asymptomatic, identified as part of a contact investigation; 3 patients (23%) died. Two pregnancies ended in fetal demise and 2 were born preterm. No evidence of in utero transmission was seen in severe acute respiratory syndrome or Middle East respiratory syndrome. Currently no coronavirus-specific treatments have been approved by the US Food and Drug Administration. Because coronavirus disease 2019 might increase the risk for pregnancy complications, management should optimally be in a health care facility with close maternal and fetal monitoring. Principles of management of coronavirus disease 2019 in pregnancy include early isolation, aggressive infection control procedures, oxygen therapy, avoidance of fluid overload, consideration of empiric antibiotics (secondary to bacterial infection risk), laboratory testing for the virus and coinfection, fetal and uterine contraction monitoring, early mechanical ventilation for progressive respiratory failure, individualized delivery planning, and a team-based approach with multispecialty consultations. Information on coronavirus disease 2019 is increasing rapidly. Clinicians should continue to follow the Centers for Disease Control and Prevention website to stay up to date with the latest information (https://www.cdc.gov/coronavirus/2019-nCoV/hcp/index.html).",2019 novel coronavirus; Middle East respiratory syndrome; fetal death; fetus; maternal death; newborn; novel coronavirus; perinatal infection; pneumonia; pregnancy; preterm birth; severe acute respiratory syndrome; severe acute respiratory syndrome coronavirus 2; vertical transmission,Journal Article; Review,"[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus; [MeSH] Coronavirus Infections; [MeSH] Disease Outbreaks; [MeSH] Female; [MeSH] Health Knowledge, Attitudes, Practice; [MeSH] Humans; [MeSH] Infant, Newborn; [MeSH] Infectious Disease Transmission, Vertical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Pregnancy; [MeSH] Pregnancy Complications, Infectious; [MeSH] Pregnancy Outcome; [MeSH] Premature Birth; [MeSH] SARS-CoV-2",title_abstract,strict,1859,447,2306,8028.0,unlikely_candidate,3,"The study is relevant to SARS-CoV-2 infection and its effects during pregnancy, but it is a review article that does not present original empirical data. It discusses fatality and severity outcomes, such as maternal and fetal mortality, preterm delivery, and ICU admission, but these are not the primary focus. The study lacks a real-world geographic context and is not an original empirical study.",4,"The title and abstract explicitly mention 'Coronavirus Disease 2019' and 'SARS-CoV-2' in the context of pregnancy, confirming the study's focus on SARS-CoV-2 infection.",3,"The study focuses on pregnant women and their outcomes, which are human populations. However, it is primarily a review of existing literature rather than an original study of human subjects.",2,"The study does not specify a particular geographic location or real-world field context. It references data from Wuhan, China, but this is not the focus of the study.",1,"The publication type is 'Review', which is explicitly excluded from original empirical evidence. The abstract summarizes existing data and does not describe original data collection from human subjects.",3,"The abstract mentions maternal death, fetal distress, preterm delivery, and ICU admission, which are relevant to severity and fatality outcomes. However, these are discussed in the context of other coronaviruses (SARS and MERS) and not specifically as quantified endpoints for SARS-CoV-2 in pregnancy.",1.0,,,
32411396,,Cardiovascular Clinical Trials in a Pandemic: Immediate Implications of Coronavirus Disease 2019.,"Spitzer E, Ren B, Brugts JJ, Daemen J, McFadden E, Tijssen JG, Van Mieghem NM.",Card Fail Rev. 2020 May 1;6:e09. doi: 10.15420/cfr.2020.07. eCollection 2020 Mar.,Spitzer,Cardiac failure review,2020,2020/05/16,PMC7215493,,10.15420/cfr.2020.07,"The coronavirus disease 2019 (COVID-19) pandemic started in Wuhan, Hubei Province, China, in December 2019, and by 24 April 2020, it had affected >2.73 million people in 185 countries and caused >192,000 deaths. Despite diverse societal measures to reduce transmission of the severe acute respiratory syndrome coronavirus 2, such as implementing social distancing, quarantine, curfews and total lockdowns, its control remains challenging. Healthcare practitioners are at the frontline of defence against the virus, with increasing institutional and governmental supports. Nevertheless, new or ongoing clinical trials, not related to the disease itself, remain important for the development of new therapies, and require interactions among patients, clinicians and research personnel, which is challenging, given isolation measures. In this article, the authors summarise the acute effects and consequences of the COVID-19 pandemic on current cardiovascular trials.",COVID-19; SARS-CoV-2; cardiovascular; clinical trials; monitoring; regulatory agencies,Journal Article; Review,,title_abstract,strict,1085,405,1490,6298.5,unlikely_candidate,2,"The study is relevant to SARS-CoV-2 and includes real-world geographic context. However, it is a review article that does not present original empirical data from human subjects, and it focuses on the impact of the pandemic on cardiovascular clinical trials rather than directly reporting on fatality or severity outcomes of SARS-CoV-2 infection.",4,"The study explicitly mentions 'coronavirus disease 2019 (COVID-19)' and 'severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)', indicating relevance to the research question.",3,"The study discusses the impact of the pandemic on clinical trials, which involve human subjects, but does not explicitly focus on human populations in the context of SARS-CoV-2 outcomes.",4,"The abstract mentions Wuhan, Hubei Province, China, and global spread, indicating real-world geographic context.",1,"The publication type is 'Journal Article' and 'Review', which are not original empirical studies. The abstract does not describe data collection from human subjects.",1,"The abstract does not explicitly report mortality, fatality, ICU admission, or mechanical ventilation outcomes. The focus is on the impact of the pandemic on clinical trials, not on the outcomes of SARS-CoV-2 infection.",1.0,,,
