PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
36126863,Modeling the protective effect of previous compulsory smallpox vaccination against human monkeypox infection: from hypothesis to a worst-case scenario.,"Tibor Spath, Sophie Brunner-Ziegler, Tanja Stamm, Florian Thalhammer, Michael Kundi, Kim Purkhauser, Alessandra Handisurya",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases. 2022. doi: 10.1016/j.ijid.2022.09.022..,Spath,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2022,2022/09/17,,,10.1016/j.ijid.2022.09.022,"OBJECTIVES: Human monkeypox (MPX) cases are escalating worldwide. Smallpox vaccination, which was compulsory in Austria until 1981, was reported to confer 85% cross-protection against MPX. METHODS: To assess the impact of smallpox vaccine-induced protection, the age-dependent vaccine-induced immunity against human MPX and the probability of infection according to age in the general population of Vienna, Austria, were determined using a modified susceptible-infected-removed model. RESULTS: Within the population born before 1981, the average vaccine-induced protective effect was calculated at 50.4%, whereas in the population born thereafter, protection was lacking. The overall probability of infection after exposure to an infected patient was calculated at 73.8%, which exceeds the threshold value of 46.9% for an index patient to infect at least one other person (R ≥1.0). CONCLUSION: Our model shows that if no additional interventions are taken, the collective immunization status of the population alone will not suffice to contain human MPX. Although the majority of cases have occurred in a subpopulation, given the steadily increasing incidence, dissemination into the general population remains possible, as observed before with HIV. Our model emphasizes the need for adequate containment measures and may aid in specific risk assessment because it can easily be adapted to other populations and cohorts worldwide.",Human monkeypox; Monkeypox virus; Risk assessment; Smallpox vaccination
20130052,A mouse model of lethal infection for evaluating prophylactics and therapeutics against Monkeypox virus.,"Jennifer Stabenow, R Mark Buller, Jill Schriewer, Cheri West, John E Sagartz, Scott Parker",Journal of virology. 2010. doi: 10.1128/JVI.02012-09..,Stabenow,Journal of virology,2010,2010/02/03,,,10.1128/JVI.02012-09,"Monkeypox virus (MPXV) is an orthopoxvirus closely related to variola, the etiological agent of smallpox. In humans, MPXV causes a disease similar to smallpox and is considered to be an emerging infectious disease. Moreover, the use of MPXV for bioterroristic/biowarfare activities is of significant concern. Available small animal models of human monkeypox have been restricted to mammals with poorly defined biologies that also have limited reagent availability. We have established a murine MPXV model utilizing the STAT1-deficient C57BL/6 mouse. Here we report that a relatively low-dose intranasal (IN) infection induces 100% mortality in the stat1(-)(/)(-) model by day 10 postinfection with high infectious titers in the livers, spleens, and lungs of moribund animals. Vaccination with modified vaccinia virus Ankara (MVA) followed by a booster vaccination is sufficient to protect against an intranasal MPXV challenge and induces an immune response more robust than that of a single vaccination. Furthermore, antiviral treatment with CMX001 (HDP-cidofovir) and ST-246 protects when administered as a regimen initiated on the day of infection. Thus, the stat1(-)(/)(-) model provides a lethal murine platform for evaluating therapeutics and for investigating the immunological and pathological responses to MPXV infection.","[MeSH] Animals; [MeSH] Antiviral Agents; [MeSH] Benzamides; [MeSH] Cytosine; [MeSH] Disease Models, Animal; [MeSH] Female; [MeSH] Humans; [MeSH] Isoindoles; [MeSH] Liver; [MeSH] Lung; [MeSH] Male; [MeSH] Mice; [MeSH] Mice, Inbred C57BL; [MeSH] Mice, Knockout; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Organophosphonates; [MeSH] STAT1 Transcription Factor; [MeSH] Smallpox Vaccine; [MeSH] Spleen; [MeSH] Survival Analysis; [MeSH] Treatment Outcome; [MeSH] Vaccinia virus; [MeSH] Viral Load; [MeSH] Phthalimides"
36295614,Integrated Analgesic Care in the Current Human Monkeypox Outbreak: Perspectives on an Integrated and Holistic Approach Combining Old Allies with Innovative Technologies.,"Guy Henri Hans, Davina Wildemeersch, Ine Meeus","Medicina (Kaunas, Lithuania). 2022. doi: 10.3390/medicina58101454..",Hans,"Medicina (Kaunas, Lithuania)",2022,2022/10/15,,,10.3390/medicina58101454,"Monkeypox (MPX) is a zoonotic infection caused by an orthopoxvirus that is endemic to Central and Western Africa. The MPX virus is a part of the same family of viruses as the variola virus, which causes smallpox. Since May 2022, there has been a global increase in the incidence of MPX infections in multiple countries where the illness is not usually prevalent. A growing number of publications have emphasized on the need for increased awareness among all health professionals for the rapid recognition and diagnosis of this disease and for proper public health measures. However, atypical presentations and occurrence of uncommon symptoms receive less than the desired attention. More specifically, MPX infection related nociceptive symptoms are currently underexposed. Nevertheless, reports from the current outbreak have revealed that (severe) pain is one of the major causes for distress and even hospitalization in these patients. As for all serious pain conditions, an integrated, multidisciplinary, and holistic approach is indicated. This approach should be multimodal and include non-pharmacological therapies alongside pharmacological approaches. Health care professionals should be aware of available alternatives when first choice analgesic therapies fail. Protocols for identification of pain type and prolonged monitoring of clinical status should be implemented to improve patient well-being during acute infection, but also prevent chronic nociceptive syndromes.",analgesia; digital health; holistic care; human; monkeypox; neuropathic pain; pain; symptom management
35989372,Monkeypox virus from neurological complications to neuroinvasive properties: current status and future perspectives.,"Ali Sepehrinezhad, Rezan Ashayeri Ahmadabad, Sajad Sahab-Negah",Journal of neurology. 2022. doi: 10.1007/s00415-022-11339-w..,Sepehrinezhad,Journal of neurology,2023,2022/08/21,,,10.1007/s00415-022-11339-w,"Cases of monkeypox (MPV) are sharply rising around the world. While most efforts are being focused on the management of the first symptoms of monkeypox, such as cutaneous lesions and flu-like symptoms, the effect of the monkeypox virus (MPXV) on multiple organs still remains unclear. Recently, several neurological manifestations, such as headache, myalgia, malaise, fatigue, altered consciousness, agitation, anorexia, nausea, and vomiting, have been reported in patients with MPV. In addition, data from experimental studies have indicated that MPXV can gain access to the central nervous system (CNS) through the olfactory epithelium and infected circulatory monocytes/macrophages as two probable neuroinvasive mechanisms. Therefore, there are growing concerns about the long-term effect of MPXV on the CNS and subsequent neurological complications. This paper highlights the importance of the neuroinvasive potential of MPXV, coupled with neurological manifestations.",Monkeypox virus; Neuroinvasion; Neurological complications; Orthopoxvirus
15498157,Experimental infection of ground squirrels (Spermophilus tridecemlineatus) with monkeypox virus.,"Robert B Tesh, Douglas M Watts, Ellena Sbrana, Marina Siirin, Vsevolod L Popov, Shu-Yuan Xiao",Emerging infectious diseases. 2004. doi: 10.3201/eid1009.040310..,Tesh,Emerging infectious diseases,2004,2004/09/01,,,10.3201/eid1009.040310,"A proposed new small-animal (rodent) model for studying the pathogenesis and treatment of severe orthopoxvirus infections is described. Thirteen-lined ground squirrels (Spermophilus tridecemlineatus) were infected intraperitoneally and intranasally with monkeypox virus (MPXV). A fulminant illness developed in all animals, and they died 6-9 days after infection. Virus was cultured from the blood and oropharynx several days before death; at necropsy, all of the organs tested contained relatively high titers of MPXV. The major pathologic findings were in the liver, which showed centrilobular necrosis, steatosis, and basophilic inclusion bodies in hepatocytes. Splenic necrosis was also observed, as well as interstitial inflammation in the lungs. The pathologic features of MPXV in ground squirrels are similar to that described with MPXV in macaques and severe variola (smallpox) virus infection in humans.","[MeSH] Animals; [MeSH] Disease Models, Animal; [MeSH] Disease Susceptibility; [MeSH] Hepatocytes; [MeSH] Liver; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Rodent Diseases; [MeSH] Sciuridae; [MeSH] Spleen"
41338437,In-hospital environmental surface and air contamination by monkeypox virus clade Ib in Germany.,"A F Wendel, F Mattner, D Peter, M Krakau, H Gruell, A Nitsche, J Michel",The Journal of hospital infection. 2025. doi: 10.1016/j.jhin.2025.11.022..,Wendel,The Journal of hospital infection,2026,2025/12/01,,,10.1016/j.jhin.2025.11.022,"BACKGROUND: Mpox, caused by monkeypox virus (MPXV), is an acute global public health concern, driven by human-to-human transmissions. Only sporadic cases caused by the emerging MPXV clade Ib have been reported in Europe to date. AIM: To assess the potential for environmental contamination and indirect or airborne transmission, we conducted longitudinal environmental sampling during the hospitalization of the first German imported mpox clade Ib case in an airborne infection isolation room. METHODS: Over a period of eight days, six standardized sampling series were carried out in the anteroom, patient's room, and bathroom ≥6 h after cleaning. Swab samples from high- and low-touch areas and air samples (Coriolis μ impinger) were taken. Additionally, the exhaust HEPA filters and mobile air purifier filters were analysed. MPXV contamination was determined by polymerase chain reaction (PCR) and subsequently virus culture was performed. FINDINGS: Surface and air contamination with MPXV DNA was detected in high- and low-touch areas, as well as near and far from the patient (PCR positivity: 92 out of 100 surface samples and 11 of 12 air samples). Moreover, the analysed air-filters and adhered dust tested positive for MPXV DNA. However, replication-competent virus was identified only on the toilet seat surface on the first sampling day. CONCLUSION: Our data show a high degree of MPXV DNA contamination in the patient's environment and suggest potentially infectious fomites. While the relation between widespread DNA contamination and actual transmission risk remains difficult to assess and needs further investigation, our findings underscore the importance of environmental cleaning and disinfection.",Fomites; Mpox; Surface contamination; Virus
37002063,Monkeypox stigma and risk communication; Understanding the dilemma.,"Weam M Banjar, Meshal K Alaqeel",Journal of infection and public health. 2023. doi: 10.1016/j.jiph.2023.03.002..,Banjar,Journal of infection and public health,2024,2023/03/15,,,10.1016/j.jiph.2023.03.002,"Monkeypox (MPX) is a viral zoonotic disease that is endemic in Central and West African countries had affected countries in Asia, Europe, Africa, Australia, and South and North America. Some globally reported cases were linked to history of recent travel to endemic regions, however, official reports revealed homosexual practices among the majority of reported cases. In response to global increase MPX burden and number of cases, the WHO declared MPX a Public Health Emergency with International Concern (PHEIC) on July 23, 2022. The first MPX case in Saudi Arabia was a returning traveler from Europe to Riyadh on July 14, 2022. It is essential for policy makers to maintain neutral tone for health education messages and inform the public that MPX transmits via physical contact.",Health security; Monkeypox; Public health; Risk communication; Stigma
40005499,"The ""New"" Disease in Congo: Lessons Learned Compared to Previous Human and Animal Epidemics.",Giovanni Di Guardo,"Pathogens (Basel, Switzerland). 2025. doi: 10.3390/pathogens14020122..",Di,"Pathogens (Basel, Switzerland)",2025,2025/01/29,,,10.3390/pathogens14020122,"The ""new"" disease outbreak in the Democratic Republic of Congo (DRC), which had already been heavily struck by the ""Monkeypox"" (MPX) epidemic, has been hitherto responsible for approximately 900 cases and 48 fatalities, mostly among children [...].","[MeSH] Humans; [MeSH] Democratic Republic of the Congo; [MeSH] Animals; [MeSH] Disease Outbreaks; [MeSH] Epidemics; [MeSH] Mpox, Monkeypox"
27024916,[Development of the disease in marmot at the intranasal infection with the monkeypox virus].,"A A Sergeev, A S Kabanov, L E Bulychev, Ar A Sergeev, O V Pyankov, S A Bodnev, D O Galakhova, A S Zamedyanskaya, K A Titova, L N Shishkina, A P Agafonov, A N Sergeev",Voprosy virusologii. 2015.,Sergeev,Voprosy virusologii,2015,2015/01/01,,,,"In experimental study the sensitivity of the Marmota bobak species to the monkeypox virus (MPXV) with the intranasal (i/n) infection was tested. It was demonstrated that 50% of the infective dose (ID50) of the MPXV on external clinical signs of the disease was 2.2 Ig plaque forming units (PFU). The percentage of the marmot mortality is slightly dependent on the infecting dose of the MPXV, therefore it is not possible to correctly determine the value of 50 % fatal dose (FD50) for these animals. The most pronounced external clinical signs of the disease were obtained in the marmots: pox-like skin rash throughout the surface of the body and mucous membranes, purulent discharge from the nose, lymphadenitis, discoordination, tremor of the extremities, fever, increased aggression, and ruffled fur. In the course of experiments intended to determine the dynamics of the accumulation of the MPXV in various organs, tissues, and blood serum of marmot infected i/n with dose of 3.7 Ig PFU, it was found that the trachea, lungs, and the bifurcation lymph nodes are the primary target organs. The trachea, lungs, nasal mucosa membrane, and skin are the organs with maximal virus replication recorded at 5, 7, 9, and 12 days after the infection. The transfer of the MPXV into the secondary target organs (nasal mucosa membrane, brain, spleen, duodenum, adrenal glands, and skin) was carried out in marmots with lymphogenic and hematogenic ways of the dissemination of the infection.","[MeSH] Administration, Intranasal; [MeSH] Animals; [MeSH] Female; [MeSH] Lung; [MeSH] Lymph Nodes; [MeSH] Male; [MeSH] Marmota; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Nasal Mucosa; [MeSH] Skin; [MeSH] Spleen; [MeSH] Survival Analysis; [MeSH] Trachea; [MeSH] Virus Replication"
41021859,[Mpox Virus: From Virology to Clinical Aspects. An Update].,"Valeria Alfaro-Fierro, Pamela Vergara P, Claudia Quiroz P",Revista medica de Chile. 2025. doi: 10.4067/s0034-98872025001000720..,Alfaro-Fierro,Revista medica de Chile,2025,2025/10/01,,,10.4067/s0034-98872025001000720,"UNLABELLED: Mpox (formerly known as monkeypox) is an emerging zoonosis caused by the Mpox virus (MPXV), which has raised global concern. AIM: To explore and integrate the advances in the knowledge of the pathogenesis, clinical features, and therapeutic approaches to the Mpox virus in the context of our country. METHODS: A qualitative study through a narrative review of documents related to the international mpox epidemic. RESULTS: According to the search criteria and relevance, 10 articles were included. A general overview of the scientific evidence in microbiological and clinical aspects is presented, considering Chilean public health policies. CONCLUSIONS: Clinicians should understand the pathogenesis, replication cycle, and clinical manifestations of MPXV to make an early diagnosis, develop therapeutic alternatives, and prevent its transmission within the community.","[MeSH] Humans; [MeSH] Chile; [MeSH] Mpox, Monkeypox; [MeSH] Animals; [MeSH] Monkeypox virus"
35996572,Monkeypox during COVID-19 era in Africa: Current challenges and recommendations.,"Osaretin Christabel Okonji, Emeka Francis Okonji",Annals of medicine and surgery (2012). 2022. doi: 10.1016/j.amsu.2022.104381..,Okonji,Annals of medicine and surgery (2012),2022,2022/08/18,,,10.1016/j.amsu.2022.104381,"In May 2022, monkeypox virus (MPXV) outbreak was confirmed amid the coronavirus disease 2019 (COVID-19) pandemic in many parts of the world including Africa. This is the largest outbreak since monkeypox (MPX) was first detected in humans in 1970. The MPX outbreak in Africa is an added burden to the fragile healthcare systems that are already overburdened with several reoccurring epidemics. Although several efforts are in place to effectively contained the outbreak. Several measures such as improved surveillance and diagnostic are necessary to contain the spread of the disease in Africa. This commentary highlights the challenges with the MPX outbreak in Africa and discusses the measures that can be taken to limit the spread of the disease, particularly in high-risk countries.",Africa; COVID-19; Monkeypox; Outbreak; Public health
39176988,"Effectiveness of historical smallpox vaccination against mpox clade II in men in Denmark, France, the Netherlands and Spain, 2022.","Soledad Colombe, Silvia Funke, Anders Koch, Manon Haverkate, Susana Monge, Anne-Sophie Barret, Aisling Vaughan, Susan Hahné, Catharina van Ewijk, Hanne-Dorthe Emborg, Sebastian von Schreeb, Asunción Díaz, Carmen Olmedo, Laura Zanetti, Daniel Levy-Bruhl, Luis Alves de Sousa, José Hagan, Nathalie Nicolay, Richard Pebody",Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin. 2024. doi: 10.2807/1560-7917.ES.2024.29.34.2400139..,Colombe,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,2024,2024/08/01,,,10.2807/1560-7917.ES.2024.29.34.2400139,"BackgroundIn 2022, a global monkeypox virus (MPXV) clade II epidemic occurred mainly among men who have sex with men. Until early 1980s, European smallpox vaccination programmes were part of worldwide smallpox eradication efforts. Having received smallpox vaccine > 20 years ago may provide some cross-protection against MPXV.AimTo assess the effectiveness of historical smallpox vaccination against laboratory-confirmed mpox in 2022 in Europe.MethodsEuropean countries with sufficient data on case vaccination status and historical smallpox vaccination coverage were included. We selected mpox cases born in these countries during the height of the national smallpox vaccination campaigns (latest 1971), male, with date of onset before 1 August 2022. We estimated vaccine effectiveness (VE) and corresponding 95% CI for each country using logistic regression as per the Farrington screening method. We calculated a pooled estimate using a random effects model.ResultsIn Denmark, France, the Netherlands and Spain, historical smallpox vaccination coverage was high (80-90%) until the end of the 1960s. VE estimates varied widely (40-80%, I2 = 82%), possibly reflecting different booster strategies. The pooled VE estimate was 70% (95% CI: 23-89%).ConclusionOur findings suggest residual cross-protection by historical smallpox vaccination against mpox caused by MPXV clade II in men with high uncertainty and heterogeneity. Individuals at high-risk of exposure should be offered mpox vaccination, following national recommendations, regardless of prior smallpox vaccine history, until further evidence becomes available. There is an urgent need to conduct similar studies in sub-Saharan countries currently affected by the MPXV clade I outbreak.",Europe; childhood smallpox vaccination; monkeypox; mpox; screening method; vaccine effectiveness
38801590,"Monkeypox Outbreak 2022, from a Rare Disease to Global Health Emergence: Implications for Travellers.","Oyelola Adegboye, Faith Alele, Anton Pak, Emmanuel Alakunle, Theophilus Emeto, Peter Leggat, Malachy Okeke",Advances in experimental medicine and biology. 2024. doi: 10.1007/978-3-031-57165-7_23..,Adegboye,Advances in experimental medicine and biology,2024,2024/01/01,,,10.1007/978-3-031-57165-7_23,"Monkeypox (mpox), a zoonotic disease caused by the monkeypox virus (MPXV), poses a significant public health threat with the potential for global dissemination beyond its endemic regions in Central and West Africa. This study explores the multifaceted aspects of monkeypox, covering its epidemiology, genomics, travel-related spread, mass gathering implications, and economic consequences. Epidemiologically, mpox exhibits distinct patterns, with variations in age and gender susceptibility. Severe cases can arise in immunocompromised individuals, underscoring the importance of understanding the factors contributing to its transmission. Genomic analysis of MPXV highlights its evolutionary relationship with the variola virus and vaccinia virus. Different MPXV clades exhibit varying levels of virulence and transmission potential, with Clade I associated with higher mortality rates. Moreover, the role of recombination in MPXV evolution remains a subject of interest, with implications for understanding its genetic diversity. Travel and mass gatherings play a pivotal role in the spread of monkeypox. The ease of international travel and increasing globalization have led to outbreaks beyond African borders. The economic ramifications of mpox outbreaks extend beyond public health. Direct treatment costs, productivity losses, and resource-intensive control efforts can strain healthcare systems and economies. While vaccination and mitigation strategies have proven effective, the cost-effectiveness of routine vaccination in non-endemic countries remains a subject of debate. This study emphasizes the role of travel, mass gatherings, and genomics in its spread and underscores the economic impacts on affected regions. Enhancing surveillance, vaccination strategies, and public health measures are essential in controlling this emerging infectious disease.",Economic implications; Mass gatherings; Mobility; Monkeypox; Zoonotic disease
23347770,"Phylogenetic and ecologic perspectives of a monkeypox outbreak, southern Sudan, 2005.","Yoshinori Nakazawa, Ginny L Emerson, Darin S Carroll, Hui Zhao, Yu Li, Mary G Reynolds, Kevin L Karem, Victoria A Olson, R Ryan Lash, Whitni B Davidson, Scott K Smith, Rebecca S Levine, Russell L Regnery, Scott A Sammons, Michael A Frace, Elmangory M Mutasim, Mubarak E M Karsani, Mohammed O Muntasir, Alimagboul A Babiker, Langova Opoka, Vipul Chowdhary, Inger K Damon",Emerging infectious diseases. 2013. doi: 10.3201/eid1902.121220..,Nakazawa,Emerging infectious diseases,2013,2013/02/01,,,10.3201/eid1902.121220,"Identification of human monkeypox cases during 2005 in southern Sudan (now South Sudan) raised several questions about the natural history of monkeypox virus (MPXV) in Africa. The outbreak area, characterized by seasonally dry riverine grasslands, is not identified as environmentally suitable for MPXV transmission. We examined possible origins of this outbreak by performing phylogenetic analysis of genome sequences of MPXV isolates from the outbreak in Sudan and from differing localities. We also compared the environmental suitability of study localities for monkeypox transmission. Phylogenetically, the viruses isolated from Sudan outbreak specimens belong to a clade identified in the Congo Basin. This finding, added to the political instability of the area during the time of the outbreak, supports the hypothesis of importation by infected animals or humans entering Sudan from the Congo Basin, and person-to-person transmission of virus, rather than transmission of indigenous virus from infected animals to humans.","[MeSH] Animals; [MeSH] Disease Outbreaks; [MeSH] Genes, Viral; [MeSH] Humans; [MeSH] Molecular Typing; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Phylogeny; [MeSH] Phylogeography; [MeSH] Sequence Analysis, DNA; [MeSH] Sudan"
37069700,"Results of PCR Analysis of Mpox Clinical Samples, Sweden, 2022.","Jon Edman-Wallér, Ola Jonsson, Gustav Backlund, Shaman Muradrasoli, Klara Sondén",Emerging infectious diseases. 2023. doi: 10.3201/eid2906.230253..,Edman-Wallér,Emerging infectious diseases,2023,2023/04/17,,,10.3201/eid2906.230253,"We compared cycle thresholds from mpox skin lesions with other specimen sites and over time from onset of clinical signs among 104 patients in Sweden. Cycle thresholds differed by anatomic site. We identified 2 early mpox cases from anorectal swab specimens after skin samples were negative, indicating necessity of sampling multiple sites.",Ct; MPXV; PCR; Sweden; cycle threshold; monkeypox virus; mpox; rectal samples; skin lesion samples; viruses
16186219,A tale of two clades: monkeypox viruses.,"Anna M Likos, Scott A Sammons, Victoria A Olson, A Michael Frace, Yu Li, Melissa Olsen-Rasmussen, Whitni Davidson, Renee Galloway, Marina L Khristova, Mary G Reynolds, Hui Zhao, Darin S Carroll, Aaron Curns, Pierre Formenty, Joseph J Esposito, Russell L Regnery, Inger K Damon",The Journal of general virology. 2005. doi: 10.1099/vir.0.81215-0..,Likos,The Journal of general virology,2005,2005/10/01,,,10.1099/vir.0.81215-0,"Human monkeypox was first recognized outside Africa in 2003 during an outbreak in the USA that was traced to imported monkeypox virus (MPXV)-infected West African rodents. Unlike the smallpox-like disease described in the Democratic Republic of the Congo (DRC; a Congo Basin country), disease in the USA appeared milder. Here, analyses compared clinical, laboratory and epidemiological features of confirmed human monkeypox case-patients, using data from outbreaks in the USA and the Congo Basin, and the results suggested that human disease pathogenicity was associated with the viral strain. Genomic sequencing of USA, Western and Central African MPXV isolates confirmed the existence of two MPXV clades. A comparison of open reading frames between MPXV clades permitted prediction of viral proteins that could cause the observed differences in human pathogenicity between these two clades. Understanding the molecular pathogenesis and clinical and epidemiological properties of MPXV can improve monkeypox prevention and control.","[MeSH] Animals; [MeSH] DNA, Viral; [MeSH] Genome, Viral; [MeSH] Molecular Sequence Data; [MeSH] Monkeypox virus; [MeSH] Open Reading Frames; [MeSH] Phylogeny; [MeSH] Sequence Homology, Amino Acid; [MeSH] Sequence Homology, Nucleic Acid; [MeSH] Mpox, Monkeypox"
40865529,Human monoclonal antibodies targeting A35 protect from death caused by mpox.,"Raianna F Fantin, Meng Yuan, Seok-Chan Park, Bailey Bozarth, Hallie Cohn, Maxinne Ignacio, Patricia Earl, Alesandro Civljak, Gabriel Laghlali, Ding Zhang, Xueyong Zhu, Jameson Crandell, Valter Monteiro, Jordan J Clark, Catherine Cotter, Martin Burkhardt, Gagandeep Singh, Prajakta Warang, Juan García-Bernalt Diego, Komal Srivastava, Luz A Lugo, Lauren Pischel, Inci Yildirim, Saad B Omer, Daniel da Silva, Florian Krammer, Goran Bajic, Viviana Simon, Michael Schotsaert, Carolina Lucas, Ian A Wilson, Bernard Moss, Camila H Coelho",Cell. 2025. doi: 10.1016/j.cell.2025.08.004..,Fantin,Cell,2025,2025/08/26,,,10.1016/j.cell.2025.08.004,"The 2022 mpox outbreak highlighted the serious threat of monkeypox virus (MPXV), yet effective treatments are lacking. From an mpox-convalescent individual, we identified three high-affinity human monoclonal antibodies (mAbs) (named EV35-2, EV35-6, and EV35-7) that target the A35 protein in MPXV. These antibodies block viral spread in vitro and protect mice against lethal MPXV and vaccinia virus infection via both Fc-dependent and independent mechanisms. Levels of serum antibodies targeting the same epitopes are increased in mpox-convalescent humans, and higher levels of these antibodies in the sera are linked to shorter symptom duration and no hospitalization. Systems-level multivariate analysis indicated that mpox-convalescent serum antibodies targeting the same epitopic region as these three mAbs may function cooperatively, with additive associations to clinical protection. Two of the antibodies use a conserved IGHD2-21-encoded CxGGDCx motif in their CDRH3 region to bind a highly conserved poxvirus epitope. These findings establish A35 as a critical therapeutic target and highlight A35-specific mAbs as promising candidates for next-generation orthopoxvirus treatments.",A35; MPXV; VACV; crystal structure; epitope; memory B cells; monoclonal antibodies; mpox; orthopoxvirus; therapy
42061109,Engineered attenuated probiotic Escherichia coli oral vaccine provides effective protection against monkeypox virus by eliciting specific systemic and mucosal immunity.,"Han Duan, Chenguang Shen, Xinting Fu, Wei Yang, Lixia Gao, Yanqiu Wu, Zihui Wei, Jiamei Wang, Fei Ma, Yue Jia, Yunlong Zhang, Qin Gu, Changting He, Yongli Wang, Xueting Liu, Duo Jiang, Weihao Liao, Zihuan Liu, Weihan Wang, Boqian Song, Yang Yang, Weifeng Ma, Bin Li, Yuhui Liao",Biomaterials. 2026. doi: 10.1016/j.biomaterials.2026.124222..,Duan,Biomaterials,2026,2026/04/15,,,10.1016/j.biomaterials.2026.124222,"Currently available mpox vaccines (actually smallpox vaccines) face numerous challenges including supply shortages, limited specificity, and adverse reactions. Given that monkeypox virus (MPXV) transmits through respiratory (Clade I) and intimate contact (Clade IIb, primarily sexual behavior), developing vaccines capable of eliciting mucosal immunity is crucial for effective mpox prevention. This study developed an oral mpox vaccine, ABMΔEcN, based on attenuated Escherichia coli Nissle 1917 (ΔEcN). This engineered probiotic stably expresses three MPXV antigens (A9R/B6R/M1R) derived from extracellular enveloped and intracellular mature viruses, while tolerating stomach acid and intestinal fluids. The combination of MPXV antigens with ΔEcN's natural adjuvant properties synergistically enhances both innate and adaptive immune responses following oral administration in mice. This regimen elicits robust humoral and cellular immunity at systemic and mucosal sites with immune memory effect. In VACV and MPXV challenge models, ABMΔEcN conferred potent protection across mucosal sites by improving survival, reducing viral loads and mitigating tissue inflammatory damage. Moreover, ABMΔEcN was found to improve gut microbiota dysbiosis in virus-infected mice, indicating an interaction between mucosal immunity and microbiota homeostasis. This study proposes a novel oral vaccine strategy that enhances immune accessibility through a needle-free administration while achieving comprehensive prevention against mpox.",Gut microbiota; Mpox vaccine; Mucosal immunity; Oral delivery system; Programmable living biomaterials
41642639,Identification of an extremely large-scale genomic rearrangement in the Mpox virus while retaining replicative capacity.,"Takayuki Ishige, Eiji Ido, Toshibumi Taniguchi, Misuzu Yahaba, Yosuke Yamamoto, Takashi Inozume, Yuri Imaizumi, Shota Murata, Kazuyuki Matsushita, Takashi Yaguchi, Sayaka Ban, Hidetoshi Igari",The Journal of general virology. 2026. doi: 10.1099/jgv.0.002215..,Ishige,The Journal of general virology,2026,2026/02/01,,,10.1099/jgv.0.002215,"Understanding the genomic diversity of the Mpox (formerly known as 'monkeypox') virus (MPXV) is important for monitoring viral evolution and dissemination. We encountered three clinical cases in our hospital during the outbreak period of Mpox in 2023 in Japan. The present study aims to report the largest genomic rearrangement observed to date in one of the clinical isolates and to demonstrate its viability in cell culture. Whole-genome sequencing and digital PCR were used to characterize the viral genomes. Viral isolation, microscopic observation and growth kinetics in Vero cells were performed to confirm viral replication. All three patients were men living with human immunodeficiency virus (HIV) and presented typical Mpox symptoms, such as rash, fever and pustules on the body surfaces, including near the genitals. Virus isolation was successful in all three cases. All viral strains belonged to clade IIb, lineage C.1. Notably, one strain exhibited a large-scale genomic rearrangement: a 5.5 kb deletion at the left variable region replaced by a 30.5 kb inverted sequence, the largest reported in clinical isolates. Despite this extensive genomic change, the strain maintained robust replication capacity and marked fusogenicity in vitro. We report, for the first time in clinical isolates, a massive genomic rearrangement in MPXV that does not impair viral replicability. This finding represents an example of genomic plasticity and provides a rare but noteworthy resource for future studies. Taken together, when performing genomic analyses of MPXV, aberrant genomic rearrangements should also be carefully considered alongside single-base substitutions.",Mpox virus (MPXV); genome rearrangement; viral evolution; whole-genome sequencing (WGS)
